rep,rangepars,x,y,pres
28,15,19,1,1
28,15,76,1,1
28,15,115,7,1
28,15,55,9,1
28,15,117,9,1
28,15,121,9,1
28,15,50,10,1
28,15,27,13,1
28,15,32,14,1
28,15,69,14,1
28,15,124,14,1
28,15,37,15,1
28,15,127,16,1
28,15,51,17,1
28,15,38,20,1
28,15,24,22,1
28,15,117,22,1
28,15,14,25,1
28,15,67,25,1
28,15,112,27,1
28,15,108,29,1
28,15,17,30,1
28,15,97,30,1
28,15,81,34,1
28,15,67,35,1
28,15,58,36,1
28,15,52,37,1
28,15,124,37,1
28,15,28,38,1
28,15,29,39,1
28,15,125,41,1
28,15,103,42,1
28,15,4,44,1
28,15,110,49,1
28,15,18,50,1
28,15,10,53,1
28,15,99,54,1
28,15,51,55,1
28,15,71,56,1
28,15,102,56,1
28,15,63,57,1
28,15,82,58,1
28,15,83,59,1
28,15,120,59,1
28,15,124,60,1
28,15,9,61,1
28,15,5,65,1
28,15,32,65,1
28,15,9,66,1
28,15,78,66,1
28,15,79,67,1
28,15,93,67,1
28,15,23,68,1
28,15,91,68,1
28,15,6,70,1
28,15,117,71,1
28,15,88,72,1
28,15,120,72,1
28,15,79,73,1
28,15,2,76,1
28,15,81,76,1
28,15,100,76,1
28,15,69,77,1
28,15,3,80,1
28,15,45,80,1
28,15,13,83,1
28,15,33,84,1
28,15,55,84,1
28,15,113,84,1
28,15,52,85,1
28,15,124,85,1
28,15,80,87,1
28,15,14,90,1
28,15,37,92,1
28,15,107,92,1
28,15,10,95,1
28,15,34,97,1
28,15,84,97,1
28,15,91,97,1
28,15,23,102,1
28,15,95,102,1
28,15,39,106,1
28,15,125,106,1
28,15,1,107,1
28,15,1,110,1
28,15,77,111,1
28,15,111,111,1
28,15,108,112,1
28,15,116,112,1
28,15,95,115,1
28,15,22,116,1
28,15,19,118,1
28,15,4,119,1
28,15,15,119,1
28,15,58,121,1
28,15,58,123,1
28,15,63,123,1
28,15,66,125,1
28,15,25,127,1
28,15,125,127,1
