rep,rangepars,x,y,pres
36,15,117,1,1
36,15,99,4,1
36,15,89,6,1
36,15,111,6,1
36,15,13,7,1
36,15,23,12,1
36,15,1,13,1
36,15,6,15,1
36,15,88,15,1
36,15,120,16,1
36,15,122,16,1
36,15,19,20,1
36,15,53,22,1
36,15,26,23,1
36,15,81,23,1
36,15,10,24,1
36,15,100,24,1
36,15,49,25,1
36,15,97,25,1
36,15,2,26,1
36,15,28,26,1
36,15,94,29,1
36,15,38,30,1
36,15,101,30,1
36,15,64,31,1
36,15,58,33,1
36,15,18,34,1
36,15,76,34,1
36,15,41,35,1
36,15,51,36,1
36,15,98,36,1
36,15,80,37,1
36,15,29,38,1
36,15,9,39,1
36,15,29,39,1
36,15,63,39,1
36,15,112,41,1
36,15,60,42,1
36,15,38,44,1
36,15,102,44,1
36,15,44,46,1
36,15,16,47,1
36,15,18,47,1
36,15,82,48,1
36,15,108,53,1
36,15,43,56,1
36,15,60,57,1
36,15,77,58,1
36,15,92,58,1
36,15,98,60,1
36,15,99,61,1
36,15,3,62,1
36,15,98,62,1
36,15,26,63,1
36,15,67,64,1
36,15,43,68,1
36,15,64,70,1
36,15,67,72,1
36,15,79,72,1
36,15,106,72,1
36,15,92,73,1
36,15,3,75,1
36,15,37,77,1
36,15,56,78,1
36,15,78,78,1
36,15,92,78,1
36,15,81,79,1
36,15,16,81,1
36,15,74,81,1
36,15,97,83,1
36,15,87,85,1
36,15,23,86,1
36,15,12,87,1
36,15,120,87,1
36,15,46,88,1
36,15,81,89,1
36,15,64,92,1
36,15,10,93,1
36,15,46,93,1
36,15,14,94,1
36,15,81,94,1
36,15,91,95,1
36,15,126,97,1
36,15,83,98,1
36,15,45,99,1
36,15,55,99,1
36,15,57,99,1
36,15,34,100,1
36,15,94,103,1
36,15,90,109,1
36,15,93,114,1
36,15,93,116,1
36,15,103,116,1
36,15,2,117,1
36,15,69,120,1
36,15,92,121,1
36,15,11,123,1
36,15,9,125,1
36,15,48,126,1
36,15,87,127,1
