y,x,pres,rep,rangepar,disp,method
7,2,1,4,15,2,neutral
8,2,1,4,15,2,neutral
8,4,1,4,15,2,neutral
64,8,1,4,15,2,neutral
105,8,1,4,15,2,neutral
104,10,1,4,15,2,neutral
50,14,1,4,15,2,neutral
12,18,1,4,15,2,neutral
15,18,1,4,15,2,neutral
17,18,1,4,15,2,neutral
12,19,1,4,15,2,neutral
16,19,1,4,15,2,neutral
12,20,1,4,15,2,neutral
128,20,1,4,15,2,neutral
12,21,1,4,15,2,neutral
128,22,1,4,15,2,neutral
14,23,1,4,15,2,neutral
34,25,1,4,15,2,neutral
72,27,1,4,15,2,neutral
72,28,1,4,15,2,neutral
95,35,1,4,15,2,neutral
94,36,1,4,15,2,neutral
44,42,1,4,15,2,neutral
48,42,1,4,15,2,neutral
43,43,1,4,15,2,neutral
44,43,1,4,15,2,neutral
45,43,1,4,15,2,neutral
47,43,1,4,15,2,neutral
48,43,1,4,15,2,neutral
50,43,1,4,15,2,neutral
43,44,1,4,15,2,neutral
46,44,1,4,15,2,neutral
47,44,1,4,15,2,neutral
48,44,1,4,15,2,neutral
44,45,1,4,15,2,neutral
46,45,1,4,15,2,neutral
44,46,1,4,15,2,neutral
47,47,1,4,15,2,neutral
77,47,1,4,15,2,neutral
47,48,1,4,15,2,neutral
75,48,1,4,15,2,neutral
76,48,1,4,15,2,neutral
77,48,1,4,15,2,neutral
78,48,1,4,15,2,neutral
79,48,1,4,15,2,neutral
74,49,1,4,15,2,neutral
75,49,1,4,15,2,neutral
78,49,1,4,15,2,neutral
77,50,1,4,15,2,neutral
79,50,1,4,15,2,neutral
24,51,1,4,15,2,neutral
29,51,1,4,15,2,neutral
26,52,1,4,15,2,neutral
27,52,1,4,15,2,neutral
28,52,1,4,15,2,neutral
28,53,1,4,15,2,neutral
27,54,1,4,15,2,neutral
27,55,1,4,15,2,neutral
64,56,1,4,15,2,neutral
65,56,1,4,15,2,neutral
16,61,1,4,15,2,neutral
17,61,1,4,15,2,neutral
16,62,1,4,15,2,neutral
121,62,1,4,15,2,neutral
17,63,1,4,15,2,neutral
128,77,1,4,15,2,neutral
13,84,1,4,15,2,neutral
14,84,1,4,15,2,neutral
12,86,1,4,15,2,neutral
12,87,1,4,15,2,neutral
1,91,1,4,15,2,neutral
111,92,1,4,15,2,neutral
49,95,1,4,15,2,neutral
46,96,1,4,15,2,neutral
47,96,1,4,15,2,neutral
