y,x,pres,rep,rangepar,disp,method
16,2,1,81,15,2,neutral
82,3,1,81,15,2,neutral
116,3,1,81,15,2,neutral
15,4,1,81,15,2,neutral
114,4,1,81,15,2,neutral
51,24,1,81,15,2,neutral
50,25,1,81,15,2,neutral
52,25,1,81,15,2,neutral
53,25,1,81,15,2,neutral
50,26,1,81,15,2,neutral
53,26,1,81,15,2,neutral
49,27,1,81,15,2,neutral
50,27,1,81,15,2,neutral
52,27,1,81,15,2,neutral
104,27,1,81,15,2,neutral
102,28,1,81,15,2,neutral
102,29,1,81,15,2,neutral
91,34,1,81,15,2,neutral
92,34,1,81,15,2,neutral
93,34,1,81,15,2,neutral
90,35,1,81,15,2,neutral
91,35,1,81,15,2,neutral
92,35,1,81,15,2,neutral
100,36,1,81,15,2,neutral
101,36,1,81,15,2,neutral
97,37,1,81,15,2,neutral
98,37,1,81,15,2,neutral
101,37,1,81,15,2,neutral
97,38,1,81,15,2,neutral
98,38,1,81,15,2,neutral
99,38,1,81,15,2,neutral
100,38,1,81,15,2,neutral
101,38,1,81,15,2,neutral
100,39,1,81,15,2,neutral
102,39,1,81,15,2,neutral
125,42,1,81,15,2,neutral
121,46,1,81,15,2,neutral
114,47,1,81,15,2,neutral
115,48,1,81,15,2,neutral
114,49,1,81,15,2,neutral
115,49,1,81,15,2,neutral
116,49,1,81,15,2,neutral
117,49,1,81,15,2,neutral
118,49,1,81,15,2,neutral
117,50,1,81,15,2,neutral
118,50,1,81,15,2,neutral
115,51,1,81,15,2,neutral
113,52,1,81,15,2,neutral
117,52,1,81,15,2,neutral
77,64,1,81,15,2,neutral
77,65,1,81,15,2,neutral
114,70,1,81,15,2,neutral
78,71,1,81,15,2,neutral
121,71,1,81,15,2,neutral
17,72,1,81,15,2,neutral
19,72,1,81,15,2,neutral
84,73,1,81,15,2,neutral
120,73,1,81,15,2,neutral
57,74,1,81,15,2,neutral
84,74,1,81,15,2,neutral
14,75,1,81,15,2,neutral
55,75,1,81,15,2,neutral
16,76,1,81,15,2,neutral
54,76,1,81,15,2,neutral
55,77,1,81,15,2,neutral
54,78,1,81,15,2,neutral
55,78,1,81,15,2,neutral
55,79,1,81,15,2,neutral
56,79,1,81,15,2,neutral
17,81,1,81,15,2,neutral
30,81,1,81,15,2,neutral
17,82,1,81,15,2,neutral
32,97,1,81,15,2,neutral
33,97,1,81,15,2,neutral
76,97,1,81,15,2,neutral
77,97,1,81,15,2,neutral
34,98,1,81,15,2,neutral
77,98,1,81,15,2,neutral
118,101,1,81,15,2,neutral
122,101,1,81,15,2,neutral
122,102,1,81,15,2,neutral
123,102,1,81,15,2,neutral
113,103,1,81,15,2,neutral
121,103,1,81,15,2,neutral
2,112,1,81,15,2,neutral
17,112,1,81,15,2,neutral
18,112,1,81,15,2,neutral
3,113,1,81,15,2,neutral
17,113,1,81,15,2,neutral
4,115,1,81,15,2,neutral
113,116,1,81,15,2,neutral
113,117,1,81,15,2,neutral
60,118,1,81,15,2,neutral
62,118,1,81,15,2,neutral
113,118,1,81,15,2,neutral
60,119,1,81,15,2,neutral
20,122,1,81,15,2,neutral
33,125,1,81,15,2,neutral
34,126,1,81,15,2,neutral
33,127,1,81,15,2,neutral
83,2,1,81,15,5,neutral
83,5,1,81,15,5,neutral
60,11,1,81,15,5,neutral
34,21,1,81,15,5,neutral
53,27,1,81,15,5,neutral
55,27,1,81,15,5,neutral
102,28,1,81,15,5,neutral
1,30,1,81,15,5,neutral
95,30,1,81,15,5,neutral
4,31,1,81,15,5,neutral
95,32,1,81,15,5,neutral
97,32,1,81,15,5,neutral
99,34,1,81,15,5,neutral
