rep,rangepars,x,y,pres
57,30,30,1,1
57,30,113,1,1
57,30,99,3,1
57,30,91,4,1
57,30,99,5,1
57,30,11,6,1
57,30,100,7,1
57,30,126,8,1
57,30,29,9,1
57,30,41,11,1
57,30,18,14,1
57,30,80,14,1
57,30,82,15,1
57,30,109,16,1
57,30,41,18,1
57,30,127,21,1
57,30,55,22,1
57,30,118,23,1
57,30,89,24,1
57,30,23,26,1
57,30,71,27,1
57,30,37,28,1
57,30,80,28,1
57,30,113,32,1
57,30,121,32,1
57,30,3,33,1
57,30,24,34,1
57,30,37,34,1
57,30,71,35,1
57,30,101,37,1
57,30,94,39,1
57,30,90,40,1
57,30,111,40,1
57,30,121,44,1
57,30,123,44,1
57,30,111,47,1
57,30,122,47,1
57,30,26,48,1
57,30,1,49,1
57,30,68,49,1
57,30,95,49,1
57,30,101,50,1
57,30,114,50,1
57,30,35,52,1
57,30,2,60,1
57,30,35,64,1
57,30,73,64,1
57,30,115,64,1
57,30,33,65,1
57,30,44,66,1
57,30,26,67,1
57,30,99,67,1
57,30,76,68,1
57,30,54,69,1
57,30,2,74,1
57,30,19,74,1
57,30,115,75,1
57,30,11,77,1
57,30,43,79,1
57,30,54,79,1
57,30,88,79,1
57,30,45,80,1
57,30,80,81,1
57,30,93,82,1
57,30,109,84,1
57,30,87,85,1
57,30,26,86,1
57,30,27,87,1
57,30,79,87,1
57,30,41,91,1
57,30,57,91,1
57,30,23,92,1
57,30,127,92,1
57,30,23,93,1
57,30,54,93,1
57,30,26,94,1
57,30,17,96,1
57,30,19,96,1
57,30,69,103,1
57,30,106,103,1
57,30,127,105,1
57,30,40,107,1
57,30,53,107,1
57,30,54,108,1
57,30,97,109,1
57,30,121,109,1
57,30,42,110,1
57,30,11,112,1
57,30,100,114,1
57,30,44,116,1
57,30,52,117,1
57,30,6,118,1
57,30,108,119,1
57,30,87,120,1
57,30,35,121,1
57,30,56,121,1
57,30,81,123,1
57,30,44,124,1
57,30,100,125,1
57,30,76,126,1
