y,x,pres,rep,rangepar,disp,method
99,8,1,52,5,2,neutral
98,9,1,52,5,2,neutral
99,9,1,52,5,2,neutral
102,9,1,52,5,2,neutral
100,10,1,52,5,2,neutral
101,10,1,52,5,2,neutral
102,12,1,52,5,2,neutral
118,12,1,52,5,2,neutral
119,12,1,52,5,2,neutral
75,13,1,52,5,2,neutral
119,13,1,52,5,2,neutral
119,14,1,52,5,2,neutral
117,15,1,52,5,2,neutral
118,15,1,52,5,2,neutral
38,16,1,52,5,2,neutral
38,17,1,52,5,2,neutral
54,23,1,52,5,2,neutral
71,23,1,52,5,2,neutral
123,23,1,52,5,2,neutral
55,24,1,52,5,2,neutral
69,24,1,52,5,2,neutral
71,24,1,52,5,2,neutral
72,24,1,52,5,2,neutral
123,24,1,52,5,2,neutral
124,24,1,52,5,2,neutral
125,24,1,52,5,2,neutral
72,25,1,52,5,2,neutral
122,25,1,52,5,2,neutral
124,25,1,52,5,2,neutral
125,25,1,52,5,2,neutral
124,26,1,52,5,2,neutral
126,26,1,52,5,2,neutral
128,26,1,52,5,2,neutral
127,27,1,52,5,2,neutral
19,31,1,52,5,2,neutral
113,31,1,52,5,2,neutral
78,44,1,52,5,2,neutral
54,45,1,52,5,2,neutral
55,45,1,52,5,2,neutral
78,45,1,52,5,2,neutral
80,45,1,52,5,2,neutral
45,46,1,52,5,2,neutral
46,46,1,52,5,2,neutral
78,46,1,52,5,2,neutral
80,46,1,52,5,2,neutral
45,47,1,52,5,2,neutral
114,49,1,52,5,2,neutral
115,49,1,52,5,2,neutral
115,50,1,52,5,2,neutral
117,50,1,52,5,2,neutral
114,51,1,52,5,2,neutral
113,52,1,52,5,2,neutral
114,53,1,52,5,2,neutral
66,66,1,52,5,2,neutral
65,67,1,52,5,2,neutral
32,71,1,52,5,2,neutral
32,72,1,52,5,2,neutral
111,74,1,52,5,2,neutral
112,74,1,52,5,2,neutral
9,75,1,52,5,2,neutral
10,75,1,52,5,2,neutral
8,76,1,52,5,2,neutral
111,76,1,52,5,2,neutral
113,76,1,52,5,2,neutral
117,76,1,52,5,2,neutral
9,77,1,52,5,2,neutral
118,77,1,52,5,2,neutral
9,78,1,52,5,2,neutral
8,79,1,52,5,2,neutral
9,79,1,52,5,2,neutral
9,81,1,52,5,2,neutral
122,82,1,52,5,2,neutral
123,83,1,52,5,2,neutral
125,83,1,52,5,2,neutral
26,89,1,52,5,2,neutral
4,93,1,52,5,2,neutral
24,95,1,52,5,2,neutral
25,95,1,52,5,2,neutral
1,96,1,52,5,2,neutral
2,96,1,52,5,2,neutral
2,97,1,52,5,2,neutral
1,98,1,52,5,2,neutral
123,102,1,52,5,2,neutral
125,102,1,52,5,2,neutral
94,103,1,52,5,2,neutral
123,103,1,52,5,2,neutral
124,103,1,52,5,2,neutral
100,105,1,52,5,2,neutral
101,105,1,52,5,2,neutral
98,106,1,52,5,2,neutral
99,106,1,52,5,2,neutral
102,106,1,52,5,2,neutral
99,107,1,52,5,2,neutral
108,107,1,52,5,2,neutral
109,108,1,52,5,2,neutral
118,111,1,52,5,2,neutral
39,117,1,52,5,2,neutral
100,121,1,52,5,2,neutral
83,125,1,52,5,2,neutral
83,126,1,52,5,2,neutral
77,2,1,52,5,5,neutral
91,2,1,52,5,5,neutral
68,4,1,52,5,5,neutral
70,4,1,52,5,5,neutral
73,4,1,52,5,5,neutral
78,7,1,52,5,5,neutral
90,8,1,52,5,5,neutral
77,9,1,52,5,5,neutral
90,11,1,52,5,5,neutral
118,12,1,52,5,5,neutral
13,17,1,52,5,5,neutral
18,18,1,52,5,5,neutral
16,19,1,52,5,5,neutral
27,19,1,52,5,5,neutral
19,20,1,52,5,5,neutral
117,20,1,52,5,5,neutral
118,21,1,52,5,5,neutral
24,24,1,52,5,5,neutral
20,27,1,52,5,5,neutral
26,27,1,52,5,5,neutral
30,27,1,52,5,5,neutral
124,27,1,52,5,5,neutral
19,29,1,52,5,5,neutral
37,30,1,52,5,5,neutral
60,30,1,52,5,5,neutral
123,30,1,52,5,5,neutral
19,31,1,52,5,5,neutral
35,31,1,52,5,5,neutral
128,37,1,52,5,5,neutral
18,38,1,52,5,5,neutral
128,39,1,52,5,5,neutral
128,40,1,52,5,5,neutral
96,41,1,52,5,5,neutral
99,41,1,52,5,5,neutral
85,42,1,52,5,5,neutral
128,42,1,52,5,5,neutral
47,46,1,52,5,5,neutral
51,46,1,52,5,5,neutral
48,47,1,52,5,5,neutral
