rep,rangepars,x,y,pres
52,15,60,3,1
52,15,84,3,1
52,15,111,4,1
52,15,82,7,1
52,15,73,8,1
52,15,15,10,1
52,15,2,13,1
52,15,54,15,1
52,15,24,19,1
52,15,21,20,1
52,15,65,20,1
52,15,107,20,1
52,15,22,22,1
52,15,5,23,1
52,15,44,23,1
52,15,122,24,1
52,15,125,24,1
52,15,114,29,1
52,15,63,31,1
52,15,66,32,1
52,15,108,32,1
52,15,48,34,1
52,15,21,35,1
52,15,41,41,1
52,15,13,43,1
52,15,60,43,1
52,15,56,48,1
52,15,89,49,1
52,15,116,49,1
52,15,3,50,1
52,15,84,51,1
52,15,89,54,1
52,15,22,57,1
52,15,13,61,1
52,15,125,63,1
52,15,51,65,1
52,15,95,65,1
52,15,51,66,1
52,15,76,66,1
52,15,9,68,1
52,15,24,68,1
52,15,73,68,1
52,15,75,68,1
52,15,72,69,1
52,15,112,72,1
52,15,117,72,1
52,15,1,73,1
52,15,28,75,1
52,15,42,75,1
52,15,76,76,1
52,15,61,77,1
52,15,36,78,1
52,15,21,79,1
52,15,72,79,1
52,15,109,79,1
52,15,101,81,1
52,15,15,82,1
52,15,32,84,1
52,15,114,84,1
52,15,95,86,1
52,15,70,87,1
52,15,75,87,1
52,15,102,87,1
52,15,116,88,1
52,15,43,89,1
52,15,78,89,1
52,15,116,89,1
52,15,4,90,1
52,15,54,90,1
52,15,45,91,1
52,15,58,93,1
52,15,10,94,1
52,15,100,95,1
52,15,40,96,1
52,15,26,97,1
52,15,69,97,1
52,15,122,97,1
52,15,106,99,1
52,15,69,100,1
52,15,79,103,1
52,15,117,103,1
52,15,38,105,1
52,15,87,107,1
52,15,19,109,1
52,15,120,109,1
52,15,3,110,1
52,15,42,114,1
52,15,67,114,1
52,15,41,117,1
52,15,83,118,1
52,15,5,121,1
52,15,29,122,1
52,15,29,123,1
52,15,98,123,1
52,15,63,124,1
52,15,68,124,1
52,15,102,124,1
52,15,32,125,1
52,15,16,128,1
52,15,37,128,1
