y,x,pres,rep,rangepar,disp,method
111,2,1,36,5,2,neutral
66,3,1,36,5,2,neutral
77,3,1,36,5,2,neutral
78,3,1,36,5,2,neutral
78,11,1,36,5,2,neutral
111,11,1,36,5,2,neutral
75,12,1,36,5,2,neutral
38,13,1,36,5,2,neutral
75,13,1,36,5,2,neutral
76,13,1,36,5,2,neutral
77,13,1,36,5,2,neutral
121,17,1,36,5,2,neutral
121,18,1,36,5,2,neutral
5,19,1,36,5,2,neutral
4,20,1,36,5,2,neutral
5,20,1,36,5,2,neutral
4,21,1,36,5,2,neutral
27,23,1,36,5,2,neutral
31,24,1,36,5,2,neutral
16,28,1,36,5,2,neutral
32,28,1,36,5,2,neutral
17,29,1,36,5,2,neutral
32,29,1,36,5,2,neutral
121,29,1,36,5,2,neutral
16,30,1,36,5,2,neutral
19,30,1,36,5,2,neutral
61,32,1,36,5,2,neutral
8,38,1,36,5,2,neutral
9,38,1,36,5,2,neutral
11,38,1,36,5,2,neutral
8,39,1,36,5,2,neutral
13,39,1,36,5,2,neutral
14,39,1,36,5,2,neutral
121,39,1,36,5,2,neutral
122,39,1,36,5,2,neutral
12,40,1,36,5,2,neutral
13,40,1,36,5,2,neutral
14,40,1,36,5,2,neutral
15,40,1,36,5,2,neutral
121,40,1,36,5,2,neutral
122,40,1,36,5,2,neutral
13,41,1,36,5,2,neutral
14,41,1,36,5,2,neutral
16,41,1,36,5,2,neutral
12,42,1,36,5,2,neutral
121,42,1,36,5,2,neutral
95,44,1,36,5,2,neutral
49,45,1,36,5,2,neutral
95,46,1,36,5,2,neutral
96,46,1,36,5,2,neutral
98,46,1,36,5,2,neutral
125,46,1,36,5,2,neutral
97,47,1,36,5,2,neutral
126,47,1,36,5,2,neutral
52,49,1,36,5,2,neutral
52,50,1,36,5,2,neutral
53,51,1,36,5,2,neutral
125,54,1,36,5,2,neutral
55,55,1,36,5,2,neutral
125,55,1,36,5,2,neutral
126,55,1,36,5,2,neutral
55,56,1,36,5,2,neutral
127,56,1,36,5,2,neutral
126,62,1,36,5,2,neutral
128,62,1,36,5,2,neutral
126,63,1,36,5,2,neutral
128,63,1,36,5,2,neutral
127,64,1,36,5,2,neutral
78,71,1,36,5,2,neutral
113,75,1,36,5,2,neutral
113,76,1,36,5,2,neutral
84,77,1,36,5,2,neutral
126,79,1,36,5,2,neutral
128,79,1,36,5,2,neutral
128,80,1,36,5,2,neutral
55,81,1,36,5,2,neutral
126,81,1,36,5,2,neutral
127,81,1,36,5,2,neutral
55,82,1,36,5,2,neutral
127,82,1,36,5,2,neutral
128,82,1,36,5,2,neutral
40,95,1,36,5,2,neutral
40,96,1,36,5,2,neutral
41,96,1,36,5,2,neutral
124,100,1,36,5,2,neutral
124,101,1,36,5,2,neutral
83,106,1,36,5,2,neutral
71,107,1,36,5,2,neutral
84,107,1,36,5,2,neutral
71,108,1,36,5,2,neutral
71,109,1,36,5,2,neutral
69,110,1,36,5,2,neutral
74,116,1,36,5,2,neutral
73,117,1,36,5,2,neutral
12,123,1,36,5,2,neutral
13,123,1,36,5,2,neutral
47,123,1,36,5,2,neutral
13,124,1,36,5,2,neutral
32,126,1,36,5,2,neutral
33,126,1,36,5,2,neutral
66,1,1,36,5,5,neutral
68,1,1,36,5,5,neutral
