rep,rangepars,x,y,pres
39,15,12,1,1
39,15,17,3,1
39,15,76,3,1
39,15,34,4,1
39,15,112,4,1
39,15,48,5,1
39,15,75,8,1
39,15,22,9,1
39,15,46,11,1
39,15,22,12,1
39,15,118,12,1
39,15,98,13,1
39,15,47,14,1
39,15,67,17,1
39,15,69,18,1
39,15,47,19,1
39,15,5,20,1
39,15,22,20,1
39,15,60,21,1
39,15,39,22,1
39,15,75,22,1
39,15,126,22,1
39,15,18,23,1
39,15,37,24,1
39,15,49,26,1
39,15,47,27,1
39,15,5,28,1
39,15,126,30,1
39,15,97,32,1
39,15,55,33,1
39,15,100,33,1
39,15,103,33,1
39,15,39,37,1
39,15,94,38,1
39,15,59,40,1
39,15,110,40,1
39,15,11,41,1
39,15,12,41,1
39,15,81,42,1
39,15,114,43,1
39,15,118,45,1
39,15,64,46,1
39,15,47,47,1
39,15,88,47,1
39,15,70,49,1
39,15,59,54,1
39,15,62,54,1
39,15,4,56,1
39,15,43,56,1
39,15,8,59,1
39,15,120,59,1
39,15,109,60,1
39,15,110,60,1
39,15,69,62,1
39,15,40,65,1
39,15,18,67,1
39,15,32,67,1
39,15,68,67,1
39,15,85,73,1
39,15,26,75,1
39,15,83,76,1
39,15,80,79,1
39,15,109,79,1
39,15,16,80,1
39,15,40,83,1
39,15,72,83,1
39,15,74,84,1
39,15,90,86,1
39,15,102,86,1
39,15,17,87,1
39,15,59,88,1
39,15,18,90,1
39,15,54,91,1
39,15,24,95,1
39,15,25,95,1
39,15,84,98,1
39,15,57,101,1
39,15,10,102,1
39,15,69,103,1
39,15,27,104,1
39,15,51,104,1
39,15,113,105,1
39,15,4,106,1
39,15,43,106,1
39,15,46,110,1
39,15,128,110,1
39,15,63,111,1
39,15,53,112,1
39,15,3,116,1
39,15,121,119,1
39,15,6,122,1
39,15,81,122,1
39,15,25,123,1
39,15,75,123,1
39,15,97,123,1
39,15,10,126,1
39,15,77,127,1
39,15,49,128,1
39,15,53,128,1
39,15,95,128,1
