rep,rangepars,x,y,pres
58,15,18,4,1
58,15,110,5,1
58,15,44,7,1
58,15,23,9,1
58,15,26,12,1
58,15,61,12,1
58,15,103,15,1
58,15,36,19,1
58,15,92,20,1
58,15,39,21,1
58,15,13,25,1
58,15,70,25,1
58,15,125,25,1
58,15,52,30,1
58,15,75,31,1
58,15,108,31,1
58,15,73,32,1
58,15,75,32,1
58,15,18,35,1
58,15,15,37,1
58,15,82,38,1
58,15,119,38,1
58,15,11,39,1
58,15,119,41,1
58,15,124,42,1
58,15,33,43,1
58,15,8,44,1
58,15,83,45,1
58,15,101,45,1
58,15,103,48,1
58,15,4,49,1
58,15,43,49,1
58,15,87,49,1
58,15,33,50,1
58,15,20,51,1
58,15,25,51,1
58,15,6,54,1
58,15,16,54,1
58,15,23,54,1
58,15,93,54,1
58,15,27,59,1
58,15,44,60,1
58,15,9,65,1
58,15,82,67,1
58,15,65,68,1
58,15,72,69,1
58,15,29,72,1
58,15,39,74,1
58,15,73,76,1
58,15,16,77,1
58,15,124,77,1
58,15,80,78,1
58,15,82,80,1
58,15,25,83,1
58,15,79,83,1
58,15,7,88,1
58,15,41,88,1
58,15,43,88,1
58,15,78,89,1
58,15,59,90,1
58,15,89,90,1
58,15,113,91,1
58,15,16,92,1
58,15,21,92,1
58,15,72,92,1
58,15,71,93,1
58,15,7,94,1
58,15,46,94,1
58,15,117,94,1
58,15,62,95,1
58,15,21,97,1
58,15,44,98,1
58,15,49,98,1
58,15,40,101,1
58,15,8,104,1
58,15,115,104,1
58,15,45,105,1
58,15,104,105,1
58,15,32,106,1
58,15,128,108,1
58,15,107,109,1
58,15,4,110,1
58,15,72,111,1
58,15,17,112,1
58,15,10,113,1
58,15,26,116,1
58,15,51,116,1
58,15,59,116,1
58,15,43,117,1
58,15,77,118,1
58,15,30,119,1
58,15,95,119,1
58,15,118,119,1
58,15,92,120,1
58,15,22,121,1
58,15,123,121,1
58,15,21,122,1
58,15,25,122,1
58,15,88,125,1
58,15,102,126,1
