rep,rangepars,x,y,pres
73,15,108,1,1
73,15,79,2,1
73,15,115,4,1
73,15,9,5,1
73,15,39,5,1
73,15,26,9,1
73,15,46,10,1
73,15,110,10,1
73,15,98,11,1
73,15,13,15,1
73,15,1,18,1
73,15,114,18,1
73,15,96,19,1
73,15,95,21,1
73,15,89,22,1
73,15,62,24,1
73,15,51,25,1
73,15,69,25,1
73,15,72,26,1
73,15,18,27,1
73,15,64,30,1
73,15,57,32,1
73,15,70,32,1
73,15,29,34,1
73,15,56,34,1
73,15,91,40,1
73,15,22,45,1
73,15,43,45,1
73,15,21,50,1
73,15,39,54,1
73,15,92,54,1
73,15,121,54,1
73,15,127,56,1
73,15,4,57,1
73,15,21,59,1
73,15,102,59,1
73,15,83,60,1
73,15,28,61,1
73,15,28,63,1
73,15,12,65,1
73,15,15,65,1
73,15,67,66,1
73,15,76,66,1
73,15,114,66,1
73,15,87,67,1
73,15,125,67,1
73,15,101,68,1
73,15,84,69,1
73,15,75,70,1
73,15,5,73,1
73,15,45,73,1
73,15,7,76,1
73,15,69,76,1
73,15,122,76,1
73,15,36,77,1
73,15,45,77,1
73,15,90,77,1
73,15,1,78,1
73,15,35,79,1
73,15,16,80,1
73,15,63,80,1
73,15,3,81,1
73,15,25,82,1
73,15,18,83,1
73,15,59,83,1
73,15,124,88,1
73,15,12,89,1
73,15,76,89,1
73,15,19,90,1
73,15,111,90,1
73,15,125,91,1
73,15,67,92,1
73,15,91,93,1
73,15,6,94,1
73,15,91,95,1
73,15,97,96,1
73,15,52,97,1
73,15,29,102,1
73,15,66,102,1
73,15,79,102,1
73,15,86,102,1
73,15,14,105,1
73,15,100,111,1
73,15,125,111,1
73,15,2,112,1
73,15,103,112,1
73,15,2,113,1
73,15,20,113,1
73,15,59,114,1
73,15,10,115,1
73,15,65,115,1
73,15,100,116,1
73,15,12,118,1
73,15,79,118,1
73,15,126,118,1
73,15,38,119,1
73,15,66,122,1
73,15,91,125,1
73,15,121,126,1
73,15,49,127,1
