rep,rangepars,x,y,pres
62,30,51,1,1
62,30,79,2,1
62,30,96,2,1
62,30,127,8,1
62,30,126,9,1
62,30,111,10,1
62,30,62,12,1
62,30,104,12,1
62,30,13,13,1
62,30,117,13,1
62,30,35,14,1
62,30,43,20,1
62,30,66,21,1
62,30,85,21,1
62,30,120,23,1
62,30,120,25,1
62,30,64,27,1
62,30,110,28,1
62,30,115,28,1
62,30,8,31,1
62,30,68,31,1
62,30,14,33,1
62,30,70,33,1
62,30,84,34,1
62,30,88,35,1
62,30,7,36,1
62,30,20,38,1
62,30,57,38,1
62,30,4,40,1
62,30,46,40,1
62,30,8,41,1
62,30,4,43,1
62,30,112,44,1
62,30,74,50,1
62,30,1,51,1
62,30,93,51,1
62,30,100,52,1
62,30,72,54,1
62,30,1,55,1
62,30,97,55,1
62,30,115,56,1
62,30,104,59,1
62,30,124,59,1
62,30,57,60,1
62,30,77,61,1
62,30,18,62,1
62,30,70,64,1
62,30,105,64,1
62,30,52,66,1
62,30,76,68,1
62,30,112,68,1
62,30,121,69,1
62,30,34,70,1
62,30,82,70,1
62,30,127,70,1
62,30,90,72,1
62,30,100,75,1
62,30,109,75,1
62,30,82,77,1
62,30,92,77,1
62,30,107,78,1
62,30,10,79,1
62,30,76,82,1
62,30,92,82,1
62,30,19,83,1
62,30,115,84,1
62,30,33,85,1
62,30,23,86,1
62,30,116,86,1
62,30,36,89,1
62,30,8,91,1
62,30,30,92,1
62,30,117,93,1
62,30,117,94,1
62,30,6,95,1
62,30,56,96,1
62,30,32,102,1
62,30,95,102,1
62,30,76,104,1
62,30,121,104,1
62,30,36,106,1
62,30,87,106,1
62,30,52,107,1
62,30,59,108,1
62,30,83,108,1
62,30,89,108,1
62,30,109,108,1
62,30,124,108,1
62,30,116,112,1
62,30,15,113,1
62,30,99,114,1
62,30,104,115,1
62,30,118,116,1
62,30,13,117,1
62,30,11,120,1
62,30,101,122,1
62,30,13,123,1
62,30,94,123,1
62,30,33,125,1
62,30,117,125,1
