y,x,pres,rep,rangepar,disp,method
69,2,1,51,30,2,neutral
69,11,1,51,30,2,neutral
86,11,1,51,30,2,neutral
88,11,1,51,30,2,neutral
2,12,1,51,30,2,neutral
2,13,1,51,30,2,neutral
3,13,1,51,30,2,neutral
69,13,1,51,30,2,neutral
68,15,1,51,30,2,neutral
67,18,1,51,30,2,neutral
28,20,1,51,30,2,neutral
27,21,1,51,30,2,neutral
28,22,1,51,30,2,neutral
28,23,1,51,30,2,neutral
36,27,1,51,30,2,neutral
35,28,1,51,30,2,neutral
127,31,1,51,30,2,neutral
126,32,1,51,30,2,neutral
127,33,1,51,30,2,neutral
59,36,1,51,30,2,neutral
60,36,1,51,30,2,neutral
61,36,1,51,30,2,neutral
59,37,1,51,30,2,neutral
60,37,1,51,30,2,neutral
51,42,1,51,30,2,neutral
52,42,1,51,30,2,neutral
54,42,1,51,30,2,neutral
43,48,1,51,30,2,neutral
44,48,1,51,30,2,neutral
45,48,1,51,30,2,neutral
78,48,1,51,30,2,neutral
79,48,1,51,30,2,neutral
80,48,1,51,30,2,neutral
81,48,1,51,30,2,neutral
78,49,1,51,30,2,neutral
80,49,1,51,30,2,neutral
66,50,1,51,30,2,neutral
66,51,1,51,30,2,neutral
87,52,1,51,30,2,neutral
87,53,1,51,30,2,neutral
49,54,1,51,30,2,neutral
85,54,1,51,30,2,neutral
86,54,1,51,30,2,neutral
48,55,1,51,30,2,neutral
87,55,1,51,30,2,neutral
88,55,1,51,30,2,neutral
90,55,1,51,30,2,neutral
85,56,1,51,30,2,neutral
86,56,1,51,30,2,neutral
88,56,1,51,30,2,neutral
86,57,1,51,30,2,neutral
87,57,1,51,30,2,neutral
86,58,1,51,30,2,neutral
48,63,1,51,30,2,neutral
47,64,1,51,30,2,neutral
48,64,1,51,30,2,neutral
49,64,1,51,30,2,neutral
48,65,1,51,30,2,neutral
49,65,1,51,30,2,neutral
49,66,1,51,30,2,neutral
47,67,1,51,30,2,neutral
48,68,1,51,30,2,neutral
124,74,1,51,30,2,neutral
77,75,1,51,30,2,neutral
97,75,1,51,30,2,neutral
98,75,1,51,30,2,neutral
99,75,1,51,30,2,neutral
97,76,1,51,30,2,neutral
98,76,1,51,30,2,neutral
99,76,1,51,30,2,neutral
123,76,1,51,30,2,neutral
124,76,1,51,30,2,neutral
100,77,1,51,30,2,neutral
97,78,1,51,30,2,neutral
125,78,1,51,30,2,neutral
2,80,1,51,30,2,neutral
33,87,1,51,30,2,neutral
37,87,1,51,30,2,neutral
117,88,1,51,30,2,neutral
119,88,1,51,30,2,neutral
118,89,1,51,30,2,neutral
121,92,1,51,30,2,neutral
52,94,1,51,30,2,neutral
54,95,1,51,30,2,neutral
52,96,1,51,30,2,neutral
53,96,1,51,30,2,neutral
62,97,1,51,30,2,neutral
61,98,1,51,30,2,neutral
105,104,1,51,30,2,neutral
62,110,1,51,30,2,neutral
61,111,1,51,30,2,neutral
61,112,1,51,30,2,neutral
62,112,1,51,30,2,neutral
125,112,1,51,30,2,neutral
127,112,1,51,30,2,neutral
43,114,1,51,30,2,neutral
127,114,1,51,30,2,neutral
59,117,1,51,30,2,neutral
115,123,1,51,30,2,neutral
116,125,1,51,30,2,neutral
118,1,1,51,30,5,neutral
69,2,1,51,30,5,neutral
89,2,1,51,30,5,neutral
51,3,1,51,30,5,neutral
76,3,1,51,30,5,neutral
117,3,1,51,30,5,neutral
74,5,1,51,30,5,neutral
89,9,1,51,30,5,neutral
54,16,1,51,30,5,neutral
58,18,1,51,30,5,neutral
107,18,1,51,30,5,neutral
111,18,1,51,30,5,neutral
29,27,1,51,30,5,neutral
34,30,1,51,30,5,neutral
31,33,1,51,30,5,neutral
37,33,1,51,30,5,neutral
42,34,1,51,30,5,neutral
43,35,1,51,30,5,neutral
40,39,1,51,30,5,neutral
40,40,1,51,30,5,neutral
43,48,1,51,30,5,neutral
52,49,1,51,30,5,neutral
50,50,1,51,30,5,neutral
52,50,1,51,30,5,neutral
48,51,1,51,30,5,neutral
