rep,rangepars,x,y,pres
74,5,71,1,1
74,5,117,4,1
74,5,27,7,1
74,5,21,11,1
74,5,97,11,1
74,5,46,14,1
74,5,13,17,1
74,5,114,18,1
74,5,97,19,1
74,5,38,22,1
74,5,96,23,1
74,5,16,25,1
74,5,3,26,1
74,5,60,26,1
74,5,60,27,1
74,5,100,27,1
74,5,1,28,1
74,5,103,29,1
74,5,77,30,1
74,5,95,31,1
74,5,37,32,1
74,5,78,32,1
74,5,29,35,1
74,5,71,37,1
74,5,98,39,1
74,5,94,41,1
74,5,119,41,1
74,5,35,42,1
74,5,92,42,1
74,5,6,43,1
74,5,23,48,1
74,5,37,48,1
74,5,27,49,1
74,5,78,50,1
74,5,31,52,1
74,5,110,53,1
74,5,14,55,1
74,5,34,55,1
74,5,120,55,1
74,5,2,57,1
74,5,74,57,1
74,5,79,58,1
74,5,3,60,1
74,5,38,60,1
74,5,50,60,1
74,5,33,61,1
74,5,104,62,1
74,5,96,63,1
74,5,78,64,1
74,5,114,64,1
74,5,48,65,1
74,5,85,66,1
74,5,107,66,1
74,5,56,71,1
74,5,85,71,1
74,5,42,72,1
74,5,116,72,1
74,5,5,73,1
74,5,106,73,1
74,5,74,74,1
74,5,115,75,1
74,5,116,75,1
74,5,16,78,1
74,5,117,81,1
74,5,108,82,1
74,5,23,84,1
74,5,27,84,1
74,5,5,85,1
74,5,8,86,1
74,5,46,87,1
74,5,58,87,1
74,5,99,90,1
74,5,115,90,1
74,5,127,91,1
74,5,34,92,1
74,5,52,92,1
74,5,10,94,1
74,5,13,96,1
74,5,102,97,1
74,5,108,98,1
74,5,46,99,1
74,5,104,99,1
74,5,112,99,1
74,5,73,100,1
74,5,98,104,1
74,5,45,105,1
74,5,83,105,1
74,5,20,108,1
74,5,104,108,1
74,5,82,110,1
74,5,111,110,1
74,5,79,115,1
74,5,79,117,1
74,5,96,120,1
74,5,73,121,1
74,5,128,121,1
74,5,71,122,1
74,5,47,125,1
74,5,65,128,1
74,5,102,128,1
