rep,rangepars,x,y,pres
76,15,76,1,1
76,15,35,3,1
76,15,58,4,1
76,15,15,7,1
76,15,116,7,1
76,15,20,8,1
76,15,67,11,1
76,15,71,11,1
76,15,21,14,1
76,15,69,14,1
76,15,51,16,1
76,15,74,17,1
76,15,8,18,1
76,15,23,23,1
76,15,118,25,1
76,15,113,28,1
76,15,23,30,1
76,15,112,30,1
76,15,3,32,1
76,15,83,32,1
76,15,49,34,1
76,15,84,35,1
76,15,47,36,1
76,15,81,36,1
76,15,74,37,1
76,15,82,37,1
76,15,89,37,1
76,15,40,39,1
76,15,13,42,1
76,15,81,42,1
76,15,96,42,1
76,15,69,43,1
76,15,76,43,1
76,15,26,45,1
76,15,88,45,1
76,15,40,46,1
76,15,8,47,1
76,15,5,48,1
76,15,29,49,1
76,15,50,58,1
76,15,84,58,1
76,15,25,59,1
76,15,111,59,1
76,15,93,60,1
76,15,71,61,1
76,15,75,61,1
76,15,30,64,1
76,15,46,64,1
76,15,84,65,1
76,15,128,67,1
76,15,67,68,1
76,15,59,72,1
76,15,70,72,1
76,15,110,74,1
76,15,33,75,1
76,15,13,76,1
76,15,70,76,1
76,15,7,77,1
76,15,59,77,1
76,15,53,78,1
76,15,59,78,1
76,15,120,78,1
76,15,42,82,1
76,15,55,82,1
76,15,18,85,1
76,15,35,85,1
76,15,50,85,1
76,15,126,85,1
76,15,73,86,1
76,15,12,87,1
76,15,31,93,1
76,15,108,93,1
76,15,126,94,1
76,15,120,95,1
76,15,39,96,1
76,15,118,99,1
76,15,78,101,1
76,15,19,103,1
76,15,55,103,1
76,15,49,105,1
76,15,56,105,1
76,15,10,107,1
76,15,65,108,1
76,15,66,108,1
76,15,75,108,1
76,15,85,108,1
76,15,123,109,1
76,15,50,111,1
76,15,50,112,1
76,15,75,115,1
76,15,103,116,1
76,15,23,117,1
76,15,109,118,1
76,15,13,119,1
76,15,98,119,1
76,15,115,119,1
76,15,78,123,1
76,15,36,125,1
76,15,111,126,1
76,15,73,127,1
