rep,rangepars,x,y,pres
90,30,75,7,1
90,30,122,9,1
90,30,78,10,1
90,30,65,11,1
90,30,95,11,1
90,30,113,11,1
90,30,29,13,1
90,30,77,14,1
90,30,127,15,1
90,30,27,16,1
90,30,50,16,1
90,30,49,17,1
90,30,33,18,1
90,30,50,18,1
90,30,88,20,1
90,30,46,21,1
90,30,58,21,1
90,30,42,23,1
90,30,48,23,1
90,30,1,24,1
90,30,15,24,1
90,30,101,29,1
90,30,100,31,1
90,30,53,32,1
90,30,107,36,1
90,30,117,36,1
90,30,6,39,1
90,30,65,43,1
90,30,2,49,1
90,30,8,50,1
90,30,102,50,1
90,30,17,51,1
90,30,95,51,1
90,30,81,52,1
90,30,117,56,1
90,30,98,58,1
90,30,18,60,1
90,30,65,60,1
90,30,105,62,1
90,30,19,64,1
90,30,26,64,1
90,30,81,64,1
90,30,124,66,1
90,30,29,69,1
90,30,100,70,1
90,30,52,71,1
90,30,21,73,1
90,30,50,73,1
90,30,123,76,1
90,30,8,78,1
90,30,53,78,1
90,30,9,79,1
90,30,114,79,1
90,30,24,80,1
90,30,34,80,1
90,30,84,80,1
90,30,122,80,1
90,30,2,82,1
90,30,17,84,1
90,30,86,84,1
90,30,102,85,1
90,30,52,87,1
90,30,8,88,1
90,30,86,90,1
90,30,116,90,1
90,30,23,91,1
90,30,88,92,1
90,30,28,94,1
90,30,38,102,1
90,30,53,104,1
90,30,95,104,1
90,30,22,105,1
90,30,63,105,1
90,30,89,105,1
90,30,109,106,1
90,30,67,107,1
90,30,35,108,1
90,30,101,109,1
90,30,55,110,1
90,30,56,113,1
90,30,60,114,1
90,30,91,114,1
90,30,55,115,1
90,30,74,115,1
90,30,111,115,1
90,30,57,118,1
90,30,65,119,1
90,30,79,119,1
90,30,65,120,1
90,30,87,120,1
90,30,76,122,1
90,30,104,122,1
90,30,10,123,1
90,30,46,123,1
90,30,70,123,1
90,30,108,124,1
90,30,68,125,1
90,30,99,126,1
90,30,123,126,1
90,30,73,128,1
