y,x,pres,rep,rangepar,disp,method
89,1,1,25,15,2,neutral
91,1,1,25,15,2,neutral
59,3,1,25,15,2,neutral
91,3,1,25,15,2,neutral
41,5,1,25,15,2,neutral
20,6,1,25,15,2,neutral
21,7,1,25,15,2,neutral
22,7,1,25,15,2,neutral
128,7,1,25,15,2,neutral
23,8,1,25,15,2,neutral
125,8,1,25,15,2,neutral
23,9,1,25,15,2,neutral
54,9,1,25,15,2,neutral
125,9,1,25,15,2,neutral
54,10,1,25,15,2,neutral
39,16,1,25,15,2,neutral
40,16,1,25,15,2,neutral
109,22,1,25,15,2,neutral
111,22,1,25,15,2,neutral
108,24,1,25,15,2,neutral
38,25,1,25,15,2,neutral
39,25,1,25,15,2,neutral
38,26,1,25,15,2,neutral
39,26,1,25,15,2,neutral
59,28,1,25,15,2,neutral
58,29,1,25,15,2,neutral
83,30,1,25,15,2,neutral
84,30,1,25,15,2,neutral
79,38,1,25,15,2,neutral
111,38,1,25,15,2,neutral
79,40,1,25,15,2,neutral
111,40,1,25,15,2,neutral
24,42,1,25,15,2,neutral
42,42,1,25,15,2,neutral
90,42,1,25,15,2,neutral
22,43,1,25,15,2,neutral
41,43,1,25,15,2,neutral
42,43,1,25,15,2,neutral
44,43,1,25,15,2,neutral
90,43,1,25,15,2,neutral
91,43,1,25,15,2,neutral
23,44,1,25,15,2,neutral
1,48,1,25,15,2,neutral
2,48,1,25,15,2,neutral
2,49,1,25,15,2,neutral
51,61,1,25,15,2,neutral
51,62,1,25,15,2,neutral
110,63,1,25,15,2,neutral
24,65,1,25,15,2,neutral
44,65,1,25,15,2,neutral
1,66,1,25,15,2,neutral
2,66,1,25,15,2,neutral
24,66,1,25,15,2,neutral
44,66,1,25,15,2,neutral
45,66,1,25,15,2,neutral
2,67,1,25,15,2,neutral
41,67,1,25,15,2,neutral
42,67,1,25,15,2,neutral
43,67,1,25,15,2,neutral
44,67,1,25,15,2,neutral
41,68,1,25,15,2,neutral
43,69,1,25,15,2,neutral
33,71,1,25,15,2,neutral
79,71,1,25,15,2,neutral
79,72,1,25,15,2,neutral
31,73,1,25,15,2,neutral
42,74,1,25,15,2,neutral
43,76,1,25,15,2,neutral
44,76,1,25,15,2,neutral
45,76,1,25,15,2,neutral
75,76,1,25,15,2,neutral
33,77,1,25,15,2,neutral
75,77,1,25,15,2,neutral
30,78,1,25,15,2,neutral
32,78,1,25,15,2,neutral
29,79,1,25,15,2,neutral
30,79,1,25,15,2,neutral
31,79,1,25,15,2,neutral
29,80,1,25,15,2,neutral
30,80,1,25,15,2,neutral
70,81,1,25,15,2,neutral
68,82,1,25,15,2,neutral
70,82,1,25,15,2,neutral
31,85,1,25,15,2,neutral
48,91,1,25,15,2,neutral
48,92,1,25,15,2,neutral
49,92,1,25,15,2,neutral
49,93,1,25,15,2,neutral
101,99,1,25,15,2,neutral
101,100,1,25,15,2,neutral
101,101,1,25,15,2,neutral
107,110,1,25,15,2,neutral
108,111,1,25,15,2,neutral
114,117,1,25,15,2,neutral
112,118,1,25,15,2,neutral
114,120,1,25,15,2,neutral
122,126,1,25,15,2,neutral
124,126,1,25,15,2,neutral
125,126,1,25,15,2,neutral
122,127,1,25,15,2,neutral
40,1,1,25,15,5,neutral
41,1,1,25,15,5,neutral
43,1,1,25,15,5,neutral
48,1,1,25,15,5,neutral
40,2,1,25,15,5,neutral
37,3,1,25,15,5,neutral
40,3,1,25,15,5,neutral
43,3,1,25,15,5,neutral
46,3,1,25,15,5,neutral
43,4,1,25,15,5,neutral
47,4,1,25,15,5,neutral
59,4,1,25,15,5,neutral
39,5,1,25,15,5,neutral
45,5,1,25,15,5,neutral
57,5,1,25,15,5,neutral
41,7,1,25,15,5,neutral
53,7,1,25,15,5,neutral
56,7,1,25,15,5,neutral
39,8,1,25,15,5,neutral
43,8,1,25,15,5,neutral
46,9,1,25,15,5,neutral
