rep,rangepars,x,y,pres
95,30,128,1,1
95,30,114,4,1
95,30,5,6,1
95,30,38,6,1
95,30,83,7,1
95,30,28,8,1
95,30,57,8,1
95,30,35,9,1
95,30,23,10,1
95,30,37,11,1
95,30,76,11,1
95,30,55,12,1
95,30,92,12,1
95,30,21,14,1
95,30,35,14,1
95,30,113,14,1
95,30,83,15,1
95,30,40,16,1
95,30,77,16,1
95,30,124,17,1
95,30,59,19,1
95,30,21,20,1
95,30,121,20,1
95,30,10,26,1
95,30,31,26,1
95,30,80,26,1
95,30,36,27,1
95,30,10,28,1
95,30,83,28,1
95,30,5,30,1
95,30,14,31,1
95,30,22,33,1
95,30,56,33,1
95,30,81,34,1
95,30,126,35,1
95,30,96,36,1
95,30,125,36,1
95,30,10,37,1
95,30,103,38,1
95,30,52,39,1
95,30,58,40,1
95,30,73,40,1
95,30,127,40,1
95,30,107,41,1
95,30,25,42,1
95,30,22,43,1
95,30,91,43,1
95,30,24,44,1
95,30,23,45,1
95,30,91,50,1
95,30,48,51,1
95,30,116,51,1
95,30,17,53,1
95,30,124,54,1
95,30,51,59,1
95,30,10,64,1
95,30,31,64,1
95,30,40,64,1
95,30,80,64,1
95,30,88,64,1
95,30,16,66,1
95,30,99,67,1
95,30,92,69,1
95,30,64,74,1
95,30,14,76,1
95,30,88,77,1
95,30,14,78,1
95,30,15,78,1
95,30,67,78,1
95,30,112,82,1
95,30,59,83,1
95,30,1,85,1
95,30,35,88,1
95,30,121,89,1
95,30,11,90,1
95,30,112,90,1
95,30,111,92,1
95,30,26,94,1
95,30,111,94,1
95,30,44,95,1
95,30,101,95,1
95,30,15,96,1
95,30,56,97,1
95,30,63,99,1
95,30,74,103,1
95,30,39,104,1
95,30,100,104,1
95,30,122,104,1
95,30,111,106,1
95,30,11,109,1
95,30,31,110,1
95,30,22,111,1
95,30,122,115,1
95,30,11,116,1
95,30,60,118,1
95,30,53,123,1
95,30,22,124,1
95,30,89,124,1
95,30,115,125,1
95,30,85,126,1
