rep,rangepars,x,y,pres
85,30,25,1,1
85,30,32,3,1
85,30,47,3,1
85,30,5,4,1
85,30,107,5,1
85,30,71,7,1
85,30,45,8,1
85,30,43,9,1
85,30,55,11,1
85,30,5,12,1
85,30,26,12,1
85,30,81,13,1
85,30,105,13,1
85,30,26,14,1
85,30,100,14,1
85,30,105,16,1
85,30,3,18,1
85,30,17,18,1
85,30,30,20,1
85,30,10,21,1
85,30,119,23,1
85,30,72,24,1
85,30,20,27,1
85,30,54,29,1
85,30,62,30,1
85,30,24,31,1
85,30,100,34,1
85,30,9,35,1
85,30,9,37,1
85,30,28,37,1
85,30,45,37,1
85,30,69,37,1
85,30,61,41,1
85,30,106,46,1
85,30,118,46,1
85,30,6,51,1
85,30,38,53,1
85,30,33,54,1
85,30,111,54,1
85,30,122,56,1
85,30,93,57,1
85,30,125,57,1
85,30,31,59,1
85,30,5,63,1
85,30,65,63,1
85,30,71,64,1
85,30,107,64,1
85,30,123,64,1
85,30,90,65,1
85,30,112,65,1
85,30,86,67,1
85,30,24,68,1
85,30,110,68,1
85,30,32,69,1
85,30,13,72,1
85,30,103,74,1
85,30,113,76,1
85,30,94,77,1
85,30,106,78,1
85,30,109,81,1
85,30,125,82,1
85,30,32,84,1
85,30,122,85,1
85,30,47,91,1
85,30,49,92,1
85,30,15,94,1
85,30,99,94,1
85,30,75,96,1
85,30,80,98,1
85,30,56,99,1
85,30,61,99,1
85,30,47,100,1
85,30,101,101,1
85,30,67,102,1
85,30,68,103,1
85,30,6,105,1
85,30,115,105,1
85,30,111,106,1
85,30,114,107,1
85,30,124,108,1
85,30,32,112,1
85,30,12,114,1
85,30,53,115,1
85,30,19,116,1
85,30,42,116,1
85,30,58,116,1
85,30,120,116,1
85,30,54,117,1
85,30,67,119,1
85,30,77,119,1
85,30,64,120,1
85,30,84,120,1
85,30,49,121,1
85,30,1,124,1
85,30,25,124,1
85,30,47,124,1
85,30,118,124,1
85,30,78,126,1
85,30,113,127,1
85,30,37,128,1
