rep,rangepars,x,y,pres
15,30,127,2,1
15,30,95,3,1
15,30,114,4,1
15,30,39,5,1
15,30,26,6,1
15,30,14,11,1
15,30,22,11,1
15,30,26,11,1
15,30,116,13,1
15,30,68,14,1
15,30,95,16,1
15,30,30,18,1
15,30,81,18,1
15,30,61,21,1
15,30,109,21,1
15,30,42,22,1
15,30,108,22,1
15,30,72,24,1
15,30,33,26,1
15,30,39,26,1
15,30,127,26,1
15,30,44,27,1
15,30,112,27,1
15,30,113,27,1
15,30,118,27,1
15,30,63,28,1
15,30,67,30,1
15,30,64,31,1
15,30,26,33,1
15,30,7,36,1
15,30,76,36,1
15,30,34,37,1
15,30,26,39,1
15,30,32,41,1
15,30,77,42,1
15,30,46,43,1
15,30,16,46,1
15,30,50,46,1
15,30,116,51,1
15,30,13,53,1
15,30,33,54,1
15,30,87,54,1
15,30,66,55,1
15,30,49,56,1
15,30,73,57,1
15,30,11,59,1
15,30,3,60,1
15,30,42,63,1
15,30,19,65,1
15,30,59,66,1
15,30,97,66,1
15,30,5,68,1
15,30,69,68,1
15,30,2,70,1
15,30,12,71,1
15,30,85,73,1
15,30,101,73,1
15,30,30,74,1
15,30,118,74,1
15,30,28,75,1
15,30,125,77,1
15,30,55,78,1
15,30,100,79,1
15,30,45,81,1
15,30,79,81,1
15,30,92,81,1
15,30,3,86,1
15,30,43,86,1
15,30,87,89,1
15,30,8,91,1
15,30,71,93,1
15,30,37,94,1
15,30,85,95,1
15,30,72,99,1
15,30,68,100,1
15,30,93,100,1
15,30,15,101,1
15,30,31,103,1
15,30,17,105,1
15,30,37,105,1
15,30,63,106,1
15,30,65,106,1
15,30,68,106,1
15,30,29,109,1
15,30,12,112,1
15,30,13,112,1
15,30,29,112,1
15,30,126,113,1
15,30,44,115,1
15,30,93,115,1
15,30,24,119,1
15,30,57,121,1
15,30,70,121,1
15,30,113,122,1
15,30,95,123,1
15,30,24,124,1
15,30,12,125,1
15,30,36,125,1
15,30,66,125,1
15,30,41,127,1
