rep,rangepars,x,y,pres
93,30,27,2,1
93,30,42,2,1
93,30,89,5,1
93,30,108,6,1
93,30,58,8,1
93,30,22,9,1
93,30,46,9,1
93,30,31,10,1
93,30,65,10,1
93,30,94,10,1
93,30,28,12,1
93,30,85,15,1
93,30,93,15,1
93,30,87,17,1
93,30,22,23,1
93,30,108,23,1
93,30,8,24,1
93,30,7,25,1
93,30,43,25,1
93,30,96,25,1
93,30,127,26,1
93,30,10,30,1
93,30,39,30,1
93,30,100,30,1
93,30,118,38,1
93,30,11,39,1
93,30,67,39,1
93,30,77,39,1
93,30,2,42,1
93,30,38,42,1
93,30,19,44,1
93,30,31,47,1
93,30,12,49,1
93,30,16,49,1
93,30,12,51,1
93,30,73,51,1
93,30,52,52,1
93,30,11,54,1
93,30,26,54,1
93,30,117,54,1
93,30,27,56,1
93,30,7,57,1
93,30,111,58,1
93,30,125,59,1
93,30,76,60,1
93,30,17,64,1
93,30,22,64,1
93,30,71,64,1
93,30,118,64,1
93,30,73,65,1
93,30,47,66,1
93,30,80,66,1
93,30,33,67,1
93,30,113,72,1
93,30,32,73,1
93,30,73,78,1
93,30,39,79,1
93,30,11,81,1
93,30,76,81,1
93,30,63,82,1
93,30,4,86,1
93,30,55,86,1
93,30,45,87,1
93,30,84,88,1
93,30,95,88,1
93,30,82,91,1
93,30,16,92,1
93,30,126,92,1
93,30,113,93,1
93,30,128,95,1
93,30,25,96,1
93,30,42,97,1
93,30,123,97,1
93,30,14,98,1
93,30,107,98,1
93,30,80,100,1
93,30,64,102,1
93,30,91,105,1
93,30,113,105,1
93,30,46,106,1
93,30,21,110,1
93,30,33,111,1
93,30,89,111,1
93,30,97,112,1
93,30,11,113,1
93,30,28,114,1
93,30,33,116,1
93,30,87,116,1
93,30,123,117,1
93,30,86,118,1
93,30,92,118,1
93,30,93,118,1
93,30,4,120,1
93,30,102,120,1
93,30,17,121,1
93,30,81,123,1
93,30,13,124,1
93,30,2,125,1
93,30,98,125,1
93,30,127,126,1
