rep,rangepars,x,y,pres
70,5,24,3,1
70,5,33,5,1
70,5,102,5,1
70,5,19,6,1
70,5,41,6,1
70,5,7,7,1
70,5,106,8,1
70,5,127,8,1
70,5,23,10,1
70,5,28,12,1
70,5,83,12,1
70,5,126,12,1
70,5,15,15,1
70,5,92,15,1
70,5,125,16,1
70,5,91,17,1
70,5,37,19,1
70,5,74,20,1
70,5,71,21,1
70,5,94,22,1
70,5,57,24,1
70,5,29,25,1
70,5,115,25,1
70,5,126,25,1
70,5,33,26,1
70,5,81,28,1
70,5,78,33,1
70,5,98,33,1
70,5,41,34,1
70,5,65,34,1
70,5,124,40,1
70,5,41,44,1
70,5,52,44,1
70,5,118,44,1
70,5,18,45,1
70,5,27,47,1
70,5,69,47,1
70,5,106,47,1
70,5,113,49,1
70,5,123,49,1
70,5,7,52,1
70,5,118,54,1
70,5,122,56,1
70,5,22,57,1
70,5,24,57,1
70,5,41,58,1
70,5,106,60,1
70,5,126,61,1
70,5,68,63,1
70,5,29,64,1
70,5,106,64,1
70,5,12,65,1
70,5,50,65,1
70,5,112,65,1
70,5,29,67,1
70,5,19,68,1
70,5,17,69,1
70,5,25,70,1
70,5,43,70,1
70,5,25,71,1
70,5,34,72,1
70,5,84,73,1
70,5,94,74,1
70,5,35,75,1
70,5,39,75,1
70,5,7,77,1
70,5,93,77,1
70,5,2,78,1
70,5,85,79,1
70,5,26,81,1
70,5,124,83,1
70,5,71,85,1
70,5,35,87,1
70,5,108,92,1
70,5,119,93,1
70,5,60,95,1
70,5,96,95,1
70,5,101,98,1
70,5,2,102,1
70,5,90,102,1
70,5,10,103,1
70,5,82,103,1
70,5,6,104,1
70,5,2,108,1
70,5,17,108,1
70,5,23,108,1
70,5,104,109,1
70,5,20,113,1
70,5,3,115,1
70,5,48,115,1
70,5,18,116,1
70,5,66,116,1
70,5,104,116,1
70,5,125,116,1
70,5,61,117,1
70,5,87,117,1
70,5,1,121,1
70,5,36,123,1
70,5,47,123,1
70,5,61,128,1
