rep,rangepars,x,y,pres
14,30,116,1,1
14,30,4,2,1
14,30,63,2,1
14,30,69,2,1
14,30,65,3,1
14,30,43,4,1
14,30,19,6,1
14,30,5,7,1
14,30,34,8,1
14,30,125,8,1
14,30,77,9,1
14,30,121,10,1
14,30,94,11,1
14,30,88,12,1
14,30,115,13,1
14,30,42,15,1
14,30,46,15,1
14,30,9,18,1
14,30,86,19,1
14,30,42,21,1
14,30,128,21,1
14,30,116,23,1
14,30,1,24,1
14,30,105,25,1
14,30,68,26,1
14,30,36,29,1
14,30,85,29,1
14,30,86,30,1
14,30,87,31,1
14,30,32,33,1
14,30,98,33,1
14,30,19,34,1
14,30,115,34,1
14,30,90,35,1
14,30,61,36,1
14,30,54,37,1
14,30,54,38,1
14,30,14,43,1
14,30,35,43,1
14,30,36,43,1
14,30,53,44,1
14,30,106,45,1
14,30,51,47,1
14,30,13,48,1
14,30,52,49,1
14,30,44,52,1
14,30,51,52,1
14,30,47,53,1
14,30,53,54,1
14,30,60,55,1
14,30,38,61,1
14,30,78,61,1
14,30,30,63,1
14,30,77,63,1
14,30,116,63,1
14,30,12,66,1
14,30,27,66,1
14,30,84,67,1
14,30,44,69,1
14,30,97,71,1
14,30,119,71,1
14,30,30,73,1
14,30,56,73,1
14,30,91,74,1
14,30,9,75,1
14,30,97,75,1
14,30,101,79,1
14,30,111,81,1
14,30,14,82,1
14,30,79,82,1
14,30,13,83,1
14,30,63,83,1
14,30,13,84,1
14,30,90,85,1
14,30,27,87,1
14,30,63,92,1
14,30,111,92,1
14,30,24,93,1
14,30,119,93,1
14,30,121,95,1
14,30,16,96,1
14,30,41,96,1
14,30,96,96,1
14,30,33,99,1
14,30,62,99,1
14,30,76,104,1
14,30,25,105,1
14,30,77,106,1
14,30,98,108,1
14,30,28,109,1
14,30,88,109,1
14,30,114,109,1
14,30,128,110,1
14,30,68,114,1
14,30,37,119,1
14,30,20,120,1
14,30,24,123,1
14,30,84,124,1
14,30,127,124,1
14,30,88,127,1
