rep,rangepars,x,y,pres
60,30,97,1,1
60,30,106,1,1
60,30,35,4,1
60,30,65,4,1
60,30,43,7,1
60,30,53,7,1
60,30,4,8,1
60,30,75,8,1
60,30,72,11,1
60,30,14,12,1
60,30,33,12,1
60,30,72,12,1
60,30,121,12,1
60,30,42,16,1
60,30,65,16,1
60,30,12,21,1
60,30,30,22,1
60,30,85,22,1
60,30,73,23,1
60,30,50,24,1
60,30,121,24,1
60,30,24,26,1
60,30,87,28,1
60,30,111,28,1
60,30,68,30,1
60,30,107,33,1
60,30,120,33,1
60,30,118,34,1
60,30,65,35,1
60,30,4,39,1
60,30,74,39,1
60,30,126,40,1
60,30,85,41,1
60,30,69,42,1
60,30,1,44,1
60,30,76,44,1
60,30,57,45,1
60,30,35,48,1
60,30,95,48,1
60,30,36,49,1
60,30,49,49,1
60,30,83,49,1
60,30,21,51,1
60,30,7,52,1
60,30,24,54,1
60,30,31,56,1
60,30,56,56,1
60,30,68,56,1
60,30,56,58,1
60,30,63,58,1
60,30,87,58,1
60,30,111,58,1
60,30,71,59,1
60,30,98,60,1
60,30,99,60,1
60,30,19,61,1
60,30,59,61,1
60,30,10,66,1
60,30,31,66,1
60,30,81,67,1
60,30,88,67,1
60,30,50,71,1
60,30,50,78,1
60,30,77,80,1
60,30,128,80,1
60,30,102,81,1
60,30,116,81,1
60,30,93,85,1
60,30,118,85,1
60,30,127,86,1
60,30,4,89,1
60,30,115,89,1
60,30,46,91,1
60,30,122,91,1
60,30,77,92,1
60,30,6,93,1
60,30,61,94,1
60,30,111,95,1
60,30,55,99,1
60,30,25,102,1
60,30,55,102,1
60,30,98,102,1
60,30,109,106,1
60,30,49,108,1
60,30,64,109,1
60,30,80,109,1
60,30,1,110,1
60,30,8,111,1
60,30,88,112,1
60,30,102,114,1
60,30,107,115,1
60,30,21,120,1
60,30,122,120,1
60,30,75,122,1
60,30,100,122,1
60,30,111,123,1
60,30,74,125,1
60,30,57,127,1
60,30,63,127,1
60,30,89,128,1
