y,x,pres,rep,rangepar,disp,method
11,1,1,30,15,2,neutral
45,1,1,30,15,2,neutral
87,1,1,30,15,2,neutral
85,3,1,30,15,2,neutral
86,3,1,30,15,2,neutral
84,4,1,30,15,2,neutral
85,4,1,30,15,2,neutral
84,5,1,30,15,2,neutral
9,8,1,30,15,2,neutral
48,9,1,30,15,2,neutral
47,10,1,30,15,2,neutral
48,11,1,30,15,2,neutral
101,11,1,30,15,2,neutral
34,23,1,30,15,2,neutral
36,27,1,30,15,2,neutral
125,27,1,30,15,2,neutral
126,27,1,30,15,2,neutral
38,28,1,30,15,2,neutral
62,28,1,30,15,2,neutral
63,28,1,30,15,2,neutral
37,29,1,30,15,2,neutral
126,29,1,30,15,2,neutral
36,30,1,30,15,2,neutral
37,30,1,30,15,2,neutral
38,30,1,30,15,2,neutral
99,31,1,30,15,2,neutral
31,32,1,30,15,2,neutral
37,32,1,30,15,2,neutral
32,33,1,30,15,2,neutral
33,33,1,30,15,2,neutral
49,33,1,30,15,2,neutral
50,33,1,30,15,2,neutral
32,34,1,30,15,2,neutral
33,34,1,30,15,2,neutral
34,34,1,30,15,2,neutral
35,34,1,30,15,2,neutral
48,34,1,30,15,2,neutral
31,35,1,30,15,2,neutral
48,35,1,30,15,2,neutral
52,36,1,30,15,2,neutral
51,37,1,30,15,2,neutral
53,37,1,30,15,2,neutral
85,40,1,30,15,2,neutral
30,41,1,30,15,2,neutral
31,41,1,30,15,2,neutral
85,41,1,30,15,2,neutral
124,46,1,30,15,2,neutral
123,47,1,30,15,2,neutral
124,47,1,30,15,2,neutral
125,47,1,30,15,2,neutral
46,48,1,30,15,2,neutral
124,49,1,30,15,2,neutral
117,51,1,30,15,2,neutral
117,52,1,30,15,2,neutral
116,53,1,30,15,2,neutral
117,53,1,30,15,2,neutral
116,54,1,30,15,2,neutral
117,54,1,30,15,2,neutral
118,54,1,30,15,2,neutral
117,56,1,30,15,2,neutral
85,58,1,30,15,2,neutral
86,61,1,30,15,2,neutral
91,66,1,30,15,2,neutral
90,67,1,30,15,2,neutral
91,67,1,30,15,2,neutral
91,69,1,30,15,2,neutral
93,70,1,30,15,2,neutral
82,73,1,30,15,2,neutral
101,75,1,30,15,2,neutral
90,78,1,30,15,2,neutral
91,79,1,30,15,2,neutral
38,80,1,30,15,2,neutral
39,80,1,30,15,2,neutral
40,80,1,30,15,2,neutral
7,81,1,30,15,2,neutral
37,81,1,30,15,2,neutral
38,81,1,30,15,2,neutral
39,81,1,30,15,2,neutral
112,81,1,30,15,2,neutral
113,81,1,30,15,2,neutral
