rep,rangepars,x,y,pres
56,5,93,1,1
56,5,72,3,1
56,5,109,5,1
56,5,4,8,1
56,5,92,9,1
56,5,118,10,1
56,5,119,10,1
56,5,47,11,1
56,5,70,12,1
56,5,66,13,1
56,5,118,13,1
56,5,91,15,1
56,5,67,16,1
56,5,98,20,1
56,5,58,22,1
56,5,85,22,1
56,5,1,23,1
56,5,62,23,1
56,5,106,23,1
56,5,36,25,1
56,5,15,26,1
56,5,58,26,1
56,5,88,26,1
56,5,94,27,1
56,5,67,28,1
56,5,78,30,1
56,5,107,31,1
56,5,67,32,1
56,5,104,32,1
56,5,110,32,1
56,5,51,33,1
56,5,71,34,1
56,5,90,35,1
56,5,90,36,1
56,5,83,39,1
56,5,29,41,1
56,5,5,42,1
56,5,6,42,1
56,5,114,42,1
56,5,83,43,1
56,5,96,43,1
56,5,122,44,1
56,5,76,47,1
56,5,45,49,1
56,5,46,49,1
56,5,109,50,1
56,5,79,52,1
56,5,103,52,1
56,5,87,57,1
56,5,102,58,1
56,5,107,59,1
56,5,7,60,1
56,5,112,60,1
56,5,4,61,1
56,5,93,61,1
56,5,112,62,1
56,5,124,63,1
56,5,79,64,1
56,5,118,64,1
56,5,25,66,1
56,5,103,66,1
56,5,27,71,1
56,5,125,72,1
56,5,85,73,1
56,5,78,80,1
56,5,32,82,1
56,5,20,83,1
56,5,36,83,1
56,5,83,83,1
56,5,4,84,1
56,5,7,84,1
56,5,12,84,1
56,5,108,88,1
56,5,120,93,1
56,5,104,94,1
56,5,25,96,1
56,5,39,96,1
56,5,90,96,1
56,5,65,99,1
56,5,108,102,1
56,5,43,103,1
56,5,82,105,1
56,5,100,105,1
56,5,19,107,1
56,5,23,110,1
56,5,81,111,1
56,5,7,112,1
56,5,112,112,1
56,5,17,117,1
56,5,73,117,1
56,5,84,117,1
56,5,83,118,1
56,5,21,119,1
56,5,125,120,1
56,5,90,123,1
56,5,62,124,1
56,5,4,125,1
56,5,39,126,1
56,5,109,126,1
56,5,17,128,1
