rep,rangepars,x,y,pres
45,15,42,1,1
45,15,84,1,1
45,15,109,7,1
45,15,117,7,1
45,15,34,9,1
45,15,25,11,1
45,15,37,12,1
45,15,65,13,1
45,15,114,13,1
45,15,33,16,1
45,15,96,24,1
45,15,59,25,1
45,15,44,26,1
45,15,70,27,1
45,15,110,27,1
45,15,38,31,1
45,15,8,32,1
45,15,68,32,1
45,15,107,33,1
45,15,47,35,1
45,15,82,35,1
45,15,13,37,1
45,15,49,38,1
45,15,34,41,1
45,15,29,43,1
45,15,43,45,1
45,15,83,45,1
45,15,34,46,1
45,15,20,49,1
45,15,120,49,1
45,15,12,51,1
45,15,86,51,1
45,15,61,52,1
45,15,96,53,1
45,15,15,58,1
45,15,121,60,1
45,15,127,60,1
45,15,69,61,1
45,15,92,61,1
45,15,3,62,1
45,15,58,63,1
45,15,14,64,1
45,15,5,66,1
45,15,30,68,1
45,15,64,68,1
45,15,115,71,1
45,15,39,72,1
45,15,86,72,1
45,15,44,73,1
45,15,110,74,1
45,15,7,76,1
45,15,73,76,1
45,15,79,76,1
45,15,8,77,1
45,15,45,79,1
45,15,65,83,1
45,15,98,83,1
45,15,104,83,1
45,15,95,89,1
45,15,124,89,1
45,15,83,90,1
45,15,90,90,1
45,15,113,90,1
45,15,31,94,1
45,15,39,94,1
45,15,55,94,1
45,15,127,94,1
45,15,44,95,1
45,15,118,96,1
45,15,35,100,1
45,15,92,101,1
45,15,76,103,1
45,15,121,103,1
45,15,28,104,1
45,15,33,104,1
45,15,110,104,1
45,15,119,104,1
45,15,26,105,1
45,15,110,105,1
45,15,15,107,1
45,15,15,108,1
45,15,115,108,1
45,15,85,109,1
45,15,24,110,1
45,15,96,110,1
45,15,80,112,1
45,15,88,113,1
45,15,72,114,1
45,15,3,116,1
45,15,50,116,1
45,15,57,117,1
45,15,72,117,1
45,15,80,117,1
45,15,110,117,1
45,15,76,119,1
45,15,93,119,1
45,15,111,119,1
45,15,19,121,1
45,15,11,122,1
45,15,83,122,1
