rep,rangepars,x,y,pres
30,5,4,2,1
30,5,52,2,1
30,5,86,3,1
30,5,52,4,1
30,5,69,4,1
30,5,44,5,1
30,5,114,5,1
30,5,80,6,1
30,5,28,7,1
30,5,80,7,1
30,5,23,10,1
30,5,1,11,1
30,5,4,11,1
30,5,65,11,1
30,5,92,11,1
30,5,54,14,1
30,5,125,14,1
30,5,127,15,1
30,5,4,17,1
30,5,104,18,1
30,5,112,19,1
30,5,45,20,1
30,5,58,20,1
30,5,120,20,1
30,5,116,21,1
30,5,125,21,1
30,5,67,24,1
30,5,111,29,1
30,5,40,31,1
30,5,117,32,1
30,5,17,33,1
30,5,52,33,1
30,5,44,37,1
30,5,116,37,1
30,5,14,39,1
30,5,45,39,1
30,5,108,40,1
30,5,12,42,1
30,5,19,48,1
30,5,105,48,1
30,5,7,51,1
30,5,46,51,1
30,5,61,51,1
30,5,21,58,1
30,5,94,61,1
30,5,39,63,1
30,5,73,64,1
30,5,119,64,1
30,5,6,65,1
30,5,97,65,1
30,5,40,67,1
30,5,48,68,1
30,5,97,68,1
30,5,26,70,1
30,5,35,71,1
30,5,2,72,1
30,5,66,72,1
30,5,103,72,1
30,5,127,73,1
30,5,22,75,1
30,5,29,75,1
30,5,23,76,1
30,5,79,76,1
30,5,66,80,1
30,5,89,81,1
30,5,32,82,1
30,5,18,83,1
30,5,54,85,1
30,5,88,86,1
30,5,42,89,1
30,5,64,89,1
30,5,19,92,1
30,5,104,92,1
30,5,40,94,1
30,5,24,95,1
30,5,34,95,1
30,5,30,103,1
30,5,80,103,1
30,5,111,104,1
30,5,29,105,1
30,5,42,105,1
30,5,120,107,1
30,5,97,110,1
30,5,111,110,1
30,5,92,114,1
30,5,93,114,1
30,5,109,114,1
30,5,47,115,1
30,5,77,116,1
30,5,9,120,1
30,5,4,121,1
30,5,16,124,1
30,5,26,124,1
30,5,38,125,1
30,5,114,125,1
30,5,6,127,1
30,5,28,127,1
30,5,43,127,1
30,5,73,127,1
30,5,109,127,1
