rep,rangepars,x,y,pres
3,15,78,2,1
3,15,104,5,1
3,15,94,6,1
3,15,31,8,1
3,15,41,8,1
3,15,114,10,1
3,15,27,11,1
3,15,107,15,1
3,15,36,16,1
3,15,115,16,1
3,15,26,18,1
3,15,68,19,1
3,15,100,19,1
3,15,24,21,1
3,15,128,22,1
3,15,24,23,1
3,15,44,24,1
3,15,3,25,1
3,15,95,25,1
3,15,13,26,1
3,15,71,27,1
3,15,108,27,1
3,15,36,30,1
3,15,5,31,1
3,15,41,31,1
3,15,98,31,1
3,15,36,33,1
3,15,71,33,1
3,15,112,33,1
3,15,45,35,1
3,15,56,35,1
3,15,74,35,1
3,15,6,36,1
3,15,43,36,1
3,15,13,37,1
3,15,114,37,1
3,15,81,39,1
3,15,49,40,1
3,15,25,41,1
3,15,116,42,1
3,15,118,43,1
3,15,118,45,1
3,15,53,46,1
3,15,14,49,1
3,15,123,50,1
3,15,98,51,1
3,15,87,54,1
3,15,125,54,1
3,15,37,55,1
3,15,32,56,1
3,15,30,59,1
3,15,70,60,1
3,15,57,61,1
3,15,109,62,1
3,15,103,63,1
3,15,75,64,1
3,15,78,66,1
3,15,14,67,1
3,15,111,68,1
3,15,8,69,1
3,15,15,69,1
3,15,84,79,1
3,15,24,80,1
3,15,89,82,1
3,15,92,83,1
3,15,94,83,1
3,15,110,83,1
3,15,8,85,1
3,15,19,86,1
3,15,56,86,1
3,15,61,86,1
3,15,109,86,1
3,15,127,87,1
3,15,128,87,1
3,15,19,88,1
3,15,26,88,1
3,15,116,88,1
3,15,42,91,1
3,15,128,94,1
3,15,80,95,1
3,15,28,96,1
3,15,75,96,1
3,15,16,97,1
3,15,67,98,1
3,15,42,99,1
3,15,51,101,1
3,15,15,102,1
3,15,27,103,1
3,15,27,105,1
3,15,45,110,1
3,15,93,111,1
3,15,99,113,1
3,15,123,114,1
3,15,22,117,1
3,15,112,117,1
3,15,11,119,1
3,15,18,119,1
3,15,40,119,1
3,15,1,123,1
3,15,96,127,1
