rep,rangepars,x,y,pres
2,30,121,2,1
2,30,3,3,1
2,30,87,4,1
2,30,71,5,1
2,30,84,5,1
2,30,18,9,1
2,30,14,14,1
2,30,35,14,1
2,30,113,14,1
2,30,45,18,1
2,30,26,21,1
2,30,30,21,1
2,30,59,21,1
2,30,121,21,1
2,30,14,23,1
2,30,115,24,1
2,30,116,27,1
2,30,104,29,1
2,30,107,30,1
2,30,40,32,1
2,30,50,37,1
2,30,61,43,1
2,30,114,46,1
2,30,113,47,1
2,30,44,49,1
2,30,14,50,1
2,30,56,52,1
2,30,87,52,1
2,30,72,55,1
2,30,69,56,1
2,30,87,56,1
2,30,93,58,1
2,30,44,60,1
2,30,128,65,1
2,30,56,67,1
2,30,66,68,1
2,30,2,69,1
2,30,5,69,1
2,30,112,69,1
2,30,72,70,1
2,30,79,71,1
2,30,23,72,1
2,30,11,74,1
2,30,37,74,1
2,30,77,74,1
2,30,73,80,1
2,30,3,81,1
2,30,16,81,1
2,30,30,83,1
2,30,78,83,1
2,30,124,85,1
2,30,47,86,1
2,30,112,88,1
2,30,117,88,1
2,30,21,90,1
2,30,24,90,1
2,30,26,92,1
2,30,94,92,1
2,30,29,94,1
2,30,33,94,1
2,30,58,94,1
2,30,69,94,1
2,30,46,95,1
2,30,127,95,1
2,30,69,97,1
2,30,54,98,1
2,30,59,98,1
2,30,53,100,1
2,30,15,102,1
2,30,70,102,1
2,30,126,102,1
2,30,2,104,1
2,30,95,104,1
2,30,109,105,1
2,30,11,107,1
2,30,71,108,1
2,30,114,108,1
2,30,22,110,1
2,30,60,110,1
2,30,34,111,1
2,30,12,112,1
2,30,90,113,1
2,30,104,113,1
2,30,121,113,1
2,30,125,113,1
2,30,50,114,1
2,30,104,114,1
2,30,109,115,1
2,30,61,116,1
2,30,21,117,1
2,30,40,119,1
2,30,74,120,1
2,30,94,120,1
2,30,53,121,1
2,30,107,121,1
2,30,99,123,1
2,30,16,124,1
2,30,62,126,1
2,30,114,127,1
2,30,127,127,1
