rep,rangepars,x,y,pres
4,15,90,1,1
4,15,91,1,1
4,15,57,2,1
4,15,124,2,1
4,15,42,3,1
4,15,98,3,1
4,15,53,4,1
4,15,94,5,1
4,15,56,6,1
4,15,45,7,1
4,15,105,7,1
4,15,1,8,1
4,15,118,9,1
4,15,67,11,1
4,15,5,12,1
4,15,17,12,1
4,15,82,12,1
4,15,86,12,1
4,15,20,13,1
4,15,87,14,1
4,15,113,14,1
4,15,21,16,1
4,15,61,16,1
4,15,114,16,1
4,15,69,18,1
4,15,47,20,1
4,15,59,24,1
4,15,127,25,1
4,15,32,27,1
4,15,53,28,1
4,15,78,30,1
4,15,110,30,1
4,15,76,31,1
4,15,87,32,1
4,15,25,34,1
4,15,31,36,1
4,15,80,36,1
4,15,108,36,1
4,15,63,39,1
4,15,91,39,1
4,15,96,42,1
4,15,41,43,1
4,15,7,44,1
4,15,44,46,1
4,15,78,46,1
4,15,107,47,1
4,15,98,49,1
4,15,65,50,1
4,15,15,51,1
4,15,116,52,1
4,15,59,57,1
4,15,73,62,1
4,15,56,63,1
4,15,108,63,1
4,15,6,65,1
4,15,117,68,1
4,15,40,69,1
4,15,47,70,1
4,15,28,72,1
4,15,94,74,1
4,15,112,74,1
4,15,51,76,1
4,15,36,77,1
4,15,48,77,1
4,15,121,78,1
4,15,88,79,1
4,15,123,80,1
4,15,44,83,1
4,15,85,84,1
4,15,11,86,1
4,15,66,86,1
4,15,78,87,1
4,15,111,90,1
4,15,127,91,1
4,15,76,93,1
4,15,78,93,1
4,15,79,94,1
4,15,35,95,1
4,15,109,96,1
4,15,110,96,1
4,15,23,97,1
4,15,118,98,1
4,15,12,99,1
4,15,89,101,1
4,15,40,104,1
4,15,82,104,1
4,15,8,105,1
4,15,87,105,1
4,15,17,110,1
4,15,76,111,1
4,15,92,111,1
4,15,65,112,1
4,15,123,114,1
4,15,5,118,1
4,15,16,120,1
4,15,62,121,1
4,15,52,125,1
4,15,20,126,1
4,15,69,128,1
4,15,77,128,1
