rep,rangepars,x,y,pres
96,15,26,2,1
96,15,74,2,1
96,15,35,5,1
96,15,5,7,1
96,15,13,10,1
96,15,59,12,1
96,15,119,12,1
96,15,32,14,1
96,15,118,14,1
96,15,5,17,1
96,15,1,19,1
96,15,32,19,1
96,15,96,20,1
96,15,75,22,1
96,15,127,22,1
96,15,23,23,1
96,15,97,23,1
96,15,45,27,1
96,15,20,28,1
96,15,47,29,1
96,15,124,29,1
96,15,26,31,1
96,15,51,33,1
96,15,44,34,1
96,15,89,35,1
96,15,105,35,1
96,15,20,38,1
96,15,113,38,1
96,15,74,43,1
96,15,70,44,1
96,15,38,47,1
96,15,69,47,1
96,15,100,47,1
96,15,9,48,1
96,15,103,49,1
96,15,127,50,1
96,15,42,52,1
96,15,85,53,1
96,15,49,54,1
96,15,14,57,1
96,15,24,58,1
96,15,35,58,1
96,15,95,58,1
96,15,107,59,1
96,15,101,60,1
96,15,30,61,1
96,15,84,63,1
96,15,122,63,1
96,15,42,65,1
96,15,37,67,1
96,15,31,69,1
96,15,29,72,1
96,15,2,74,1
96,15,67,74,1
96,15,112,75,1
96,15,112,76,1
96,15,6,78,1
96,15,20,78,1
96,15,107,79,1
96,15,18,81,1
96,15,124,81,1
96,15,1,82,1
96,15,116,82,1
96,15,73,83,1
96,15,104,84,1
96,15,21,85,1
96,15,36,86,1
96,15,75,87,1
96,15,21,88,1
96,15,78,91,1
96,15,14,92,1
96,15,88,92,1
96,15,5,96,1
96,15,23,96,1
96,15,33,96,1
96,15,20,97,1
96,15,105,99,1
96,15,67,102,1
96,15,111,103,1
96,15,37,105,1
96,15,38,106,1
96,15,74,106,1
96,15,6,107,1
96,15,8,109,1
96,15,104,109,1
96,15,45,111,1
96,15,85,112,1
96,15,112,112,1
96,15,21,113,1
96,15,110,113,1
96,15,87,114,1
96,15,91,116,1
96,15,104,116,1
96,15,71,118,1
96,15,20,119,1
96,15,49,119,1
96,15,14,121,1
96,15,93,121,1
96,15,107,123,1
96,15,104,124,1
