rep,rangepars,x,y,pres
22,30,35,1,1
22,30,44,1,1
22,30,69,2,1
22,30,69,5,1
22,30,29,7,1
22,30,100,8,1
22,30,70,11,1
22,30,77,12,1
22,30,20,13,1
22,30,92,13,1
22,30,20,16,1
22,30,85,16,1
22,30,93,17,1
22,30,87,18,1
22,30,109,18,1
22,30,104,19,1
22,30,107,19,1
22,30,57,20,1
22,30,75,21,1
22,30,46,23,1
22,30,57,23,1
22,30,84,23,1
22,30,99,23,1
22,30,57,24,1
22,30,121,24,1
22,30,30,25,1
22,30,90,25,1
22,30,119,28,1
22,30,39,30,1
22,30,54,31,1
22,30,13,32,1
22,30,53,32,1
22,30,109,32,1
22,30,26,33,1
22,30,120,33,1
22,30,30,39,1
22,30,52,39,1
22,30,57,39,1
22,30,46,40,1
22,30,79,40,1
22,30,37,41,1
22,30,19,43,1
22,30,62,43,1
22,30,11,44,1
22,30,50,46,1
22,30,93,47,1
22,30,112,47,1
22,30,67,48,1
22,30,103,48,1
22,30,127,50,1
22,30,16,53,1
22,30,87,53,1
22,30,105,53,1
22,30,70,56,1
22,30,122,58,1
22,30,41,59,1
22,30,64,60,1
22,30,92,60,1
22,30,16,61,1
22,30,52,62,1
22,30,107,63,1
22,30,3,65,1
22,30,124,65,1
22,30,87,66,1
22,30,40,69,1
22,30,65,71,1
22,30,66,71,1
22,30,121,72,1
22,30,29,76,1
22,30,69,76,1
22,30,7,77,1
22,30,28,77,1
22,30,95,77,1
22,30,24,81,1
22,30,39,81,1
22,30,87,82,1
22,30,93,82,1
22,30,28,90,1
22,30,110,92,1
22,30,63,98,1
22,30,107,98,1
22,30,55,101,1
22,30,110,101,1
22,30,13,102,1
22,30,1,103,1
22,30,40,103,1
22,30,104,103,1
22,30,58,104,1
22,30,23,105,1
22,30,118,105,1
22,30,1,106,1
22,30,103,106,1
22,30,44,108,1
22,30,1,110,1
22,30,105,114,1
22,30,48,115,1
22,30,84,115,1
22,30,45,118,1
22,30,40,120,1
22,30,113,125,1
