y,x,pres,rep,rangepar,disp,method
85,3,1,92,15,2,neutral
126,8,1,92,15,2,neutral
126,9,1,92,15,2,neutral
68,10,1,92,15,2,neutral
20,12,1,92,15,2,neutral
21,12,1,92,15,2,neutral
23,13,1,92,15,2,neutral
23,14,1,92,15,2,neutral
108,17,1,92,15,2,neutral
108,18,1,92,15,2,neutral
68,22,1,92,15,2,neutral
108,22,1,92,15,2,neutral
68,23,1,92,15,2,neutral
95,23,1,92,15,2,neutral
107,23,1,92,15,2,neutral
27,24,1,92,15,2,neutral
96,24,1,92,15,2,neutral
97,24,1,92,15,2,neutral
108,24,1,92,15,2,neutral
26,25,1,92,15,2,neutral
97,25,1,92,15,2,neutral
108,25,1,92,15,2,neutral
26,26,1,92,15,2,neutral
61,26,1,92,15,2,neutral
95,26,1,92,15,2,neutral
60,27,1,92,15,2,neutral
97,27,1,92,15,2,neutral
63,28,1,92,15,2,neutral
64,29,1,92,15,2,neutral
117,29,1,92,15,2,neutral
100,33,1,92,15,2,neutral
102,39,1,92,15,2,neutral
43,41,1,92,15,2,neutral
71,41,1,92,15,2,neutral
72,41,1,92,15,2,neutral
71,42,1,92,15,2,neutral
72,42,1,92,15,2,neutral
109,43,1,92,15,2,neutral
111,43,1,92,15,2,neutral
43,44,1,92,15,2,neutral
109,44,1,92,15,2,neutral
110,45,1,92,15,2,neutral
9,54,1,92,15,2,neutral
7,55,1,92,15,2,neutral
9,55,1,92,15,2,neutral
7,56,1,92,15,2,neutral
7,57,1,92,15,2,neutral
10,57,1,92,15,2,neutral
70,58,1,92,15,2,neutral
31,63,1,92,15,2,neutral
31,64,1,92,15,2,neutral
29,65,1,92,15,2,neutral
30,66,1,92,15,2,neutral
105,69,1,92,15,2,neutral
104,70,1,92,15,2,neutral
105,71,1,92,15,2,neutral
7,74,1,92,15,2,neutral
8,74,1,92,15,2,neutral
88,74,1,92,15,2,neutral
90,74,1,92,15,2,neutral
89,75,1,92,15,2,neutral
89,76,1,92,15,2,neutral
18,77,1,92,15,2,neutral
19,77,1,92,15,2,neutral
20,77,1,92,15,2,neutral
18,78,1,92,15,2,neutral
19,78,1,92,15,2,neutral
18,79,1,92,15,2,neutral
25,84,1,92,15,2,neutral
20,86,1,92,15,2,neutral
20,87,1,92,15,2,neutral
4,91,1,92,15,2,neutral
2,93,1,92,15,2,neutral
71,93,1,92,15,2,neutral
72,93,1,92,15,2,neutral
2,94,1,92,15,2,neutral
71,94,1,92,15,2,neutral
10,100,1,92,15,2,neutral
114,105,1,92,15,2,neutral
113,107,1,92,15,2,neutral
113,108,1,92,15,2,neutral
114,108,1,92,15,2,neutral
35,109,1,92,15,2,neutral
37,109,1,92,15,2,neutral
40,110,1,92,15,2,neutral
34,111,1,92,15,2,neutral
94,113,1,92,15,2,neutral
38,118,1,92,15,2,neutral
47,124,1,92,15,2,neutral
63,124,1,92,15,2,neutral
64,124,1,92,15,2,neutral
14,125,1,92,15,2,neutral
48,125,1,92,15,2,neutral
65,125,1,92,15,2,neutral
47,126,1,92,15,2,neutral
50,126,1,92,15,2,neutral
56,126,1,92,15,2,neutral
56,127,1,92,15,2,neutral
58,127,1,92,15,2,neutral
54,128,1,92,15,2,neutral
60,8,1,92,15,5,neutral
62,9,1,92,15,5,neutral
125,9,1,92,15,5,neutral
126,10,1,92,15,5,neutral
123,11,1,92,15,5,neutral
104,13,1,92,15,5,neutral
14,15,1,92,15,5,neutral
107,15,1,92,15,5,neutral
102,16,1,92,15,5,neutral
105,16,1,92,15,5,neutral
108,16,1,92,15,5,neutral
16,17,1,92,15,5,neutral
18,17,1,92,15,5,neutral
106,17,1,92,15,5,neutral
105,18,1,92,15,5,neutral
107,18,1,92,15,5,neutral
14,20,1,92,15,5,neutral
17,21,1,92,15,5,neutral
67,21,1,92,15,5,neutral
18,22,1,92,15,5,neutral
22,22,1,92,15,5,neutral
61,22,1,92,15,5,neutral
18,24,1,92,15,5,neutral
21,24,1,92,15,5,neutral
17,25,1,92,15,5,neutral
56,26,1,92,15,5,neutral
60,26,1,92,15,5,neutral
61,26,1,92,15,5,neutral
64,27,1,92,15,5,neutral
61,28,1,92,15,5,neutral
61,31,1,92,15,5,neutral
83,33,1,92,15,5,neutral
97,34,1,92,15,5,neutral
52,35,1,92,15,5,neutral
63,36,1,92,15,5,neutral
100,38,1,92,15,5,neutral
50,39,1,92,15,5,neutral
95,39,1,92,15,5,neutral
97,39,1,92,15,5,neutral
96,40,1,92,15,5,neutral
99,40,1,92,15,5,neutral
100,40,1,92,15,5,neutral
103,40,1,92,15,5,neutral
96,42,1,92,15,5,neutral
97,42,1,92,15,5,neutral
99,42,1,92,15,5,neutral
97,43,1,92,15,5,neutral
43,44,1,92,15,5,neutral
99,46,1,92,15,5,neutral
62,48,1,92,15,5,neutral
76,51,1,92,15,5,neutral
76,52,1,92,15,5,neutral
34,53,1,92,15,5,neutral
37,53,1,92,15,5,neutral
38,54,1,92,15,5,neutral
77,54,1,92,15,5,neutral
41,58,1,92,15,5,neutral
45,59,1,92,15,5,neutral
30,60,1,92,15,5,neutral
37,60,1,92,15,5,neutral
49,61,1,92,15,5,neutral
20,63,1,92,15,5,neutral
33,63,1,92,15,5,neutral
47,65,1,92,15,5,neutral
50,66,1,92,15,5,neutral
46,80,1,92,15,5,neutral
87,80,1,92,15,5,neutral
25,84,1,92,15,5,neutral
72,86,1,92,15,5,neutral
81,86,1,92,15,5,neutral
81,87,1,92,15,5,neutral
68,88,1,92,15,5,neutral
77,88,1,92,15,5,neutral
76,90,1,92,15,5,neutral
72,93,1,92,15,5,neutral
23,102,1,92,15,5,neutral
116,104,1,92,15,5,neutral
