rep,rangepars,x,y,pres
32,15,3,5,1
32,15,52,5,1
32,15,10,8,1
32,15,34,9,1
32,15,96,9,1
32,15,15,10,1
32,15,64,10,1
32,15,65,10,1
32,15,105,12,1
32,15,27,13,1
32,15,86,13,1
32,15,31,14,1
32,15,99,14,1
32,15,121,14,1
32,15,1,15,1
32,15,100,15,1
32,15,106,15,1
32,15,39,16,1
32,15,26,17,1
32,15,128,17,1
32,15,110,18,1
32,15,49,19,1
32,15,53,19,1
32,15,100,19,1
32,15,34,22,1
32,15,37,24,1
32,15,7,27,1
32,15,76,30,1
32,15,59,32,1
32,15,92,34,1
32,15,111,34,1
32,15,81,35,1
32,15,36,36,1
32,15,13,37,1
32,15,50,38,1
32,15,114,40,1
32,15,102,43,1
32,15,29,44,1
32,15,9,46,1
32,15,18,46,1
32,15,72,46,1
32,15,110,46,1
32,15,25,47,1
32,15,16,48,1
32,15,75,53,1
32,15,78,53,1
32,15,9,55,1
32,15,126,57,1
32,15,49,58,1
32,15,18,59,1
32,15,30,59,1
32,15,5,61,1
32,15,33,62,1
32,15,82,62,1
32,15,88,62,1
32,15,19,63,1
32,15,86,63,1
32,15,71,71,1
32,15,20,72,1
32,15,84,72,1
32,15,25,73,1
32,15,4,75,1
32,15,85,75,1
32,15,14,76,1
32,15,69,76,1
32,15,32,77,1
32,15,54,78,1
32,15,59,78,1
32,15,88,78,1
32,15,28,79,1
32,15,56,79,1
32,15,8,81,1
32,15,37,83,1
32,15,26,84,1
32,15,37,89,1
32,15,89,93,1
32,15,69,94,1
32,15,45,97,1
32,15,107,97,1
32,15,121,99,1
32,15,23,100,1
32,15,50,102,1
32,15,24,107,1
32,15,6,108,1
32,15,37,109,1
32,15,102,110,1
32,15,102,112,1
32,15,5,114,1
32,15,32,114,1
32,15,128,114,1
32,15,19,115,1
32,15,92,115,1
32,15,93,119,1
32,15,105,120,1
32,15,11,121,1
32,15,67,122,1
32,15,7,124,1
32,15,1,125,1
32,15,99,126,1
32,15,119,128,1
