rep,rangepars,x,y,pres
96,5,29,1,1
96,5,69,3,1
96,5,113,8,1
96,5,120,9,1
96,5,47,11,1
96,5,71,12,1
96,5,127,12,1
96,5,27,13,1
96,5,61,13,1
96,5,28,14,1
96,5,63,14,1
96,5,108,15,1
96,5,100,16,1
96,5,29,17,1
96,5,120,20,1
96,5,39,21,1
96,5,112,22,1
96,5,6,24,1
96,5,25,24,1
96,5,36,27,1
96,5,12,28,1
96,5,63,28,1
96,5,36,30,1
96,5,115,30,1
96,5,109,31,1
96,5,51,32,1
96,5,106,32,1
96,5,41,33,1
96,5,47,33,1
96,5,73,34,1
96,5,64,35,1
96,5,7,37,1
96,5,12,37,1
96,5,20,37,1
96,5,3,39,1
96,5,43,39,1
96,5,77,43,1
96,5,45,46,1
96,5,75,47,1
96,5,52,48,1
96,5,116,48,1
96,5,98,49,1
96,5,64,52,1
96,5,77,54,1
96,5,100,54,1
96,5,106,54,1
96,5,109,54,1
96,5,112,55,1
96,5,37,56,1
96,5,46,56,1
96,5,66,57,1
96,5,126,58,1
96,5,41,59,1
96,5,62,62,1
96,5,122,62,1
96,5,10,64,1
96,5,33,65,1
96,5,108,65,1
96,5,63,67,1
96,5,22,68,1
96,5,24,69,1
96,5,95,73,1
96,5,111,73,1
96,5,76,74,1
96,5,59,76,1
96,5,110,79,1
96,5,59,80,1
96,5,2,81,1
96,5,38,83,1
96,5,124,87,1
96,5,98,91,1
96,5,48,96,1
96,5,114,97,1
96,5,3,102,1
96,5,25,102,1
96,5,123,102,1
96,5,89,103,1
96,5,71,105,1
96,5,111,106,1
96,5,89,107,1
96,5,104,107,1
96,5,91,109,1
96,5,100,110,1
96,5,122,111,1
96,5,57,112,1
96,5,81,114,1
96,5,126,114,1
96,5,67,116,1
96,5,35,117,1
96,5,80,117,1
96,5,127,117,1
96,5,15,119,1
96,5,47,119,1
96,5,125,119,1
96,5,84,121,1
96,5,14,122,1
96,5,55,122,1
96,5,111,122,1
96,5,10,124,1
96,5,70,127,1
