rep,rangepars,x,y,pres
75,15,104,2,1
75,15,73,3,1
75,15,122,3,1
75,15,70,4,1
75,15,27,5,1
75,15,109,7,1
75,15,97,8,1
75,15,10,10,1
75,15,58,12,1
75,15,20,13,1
75,15,86,16,1
75,15,102,16,1
75,15,121,16,1
75,15,27,17,1
75,15,68,18,1
75,15,118,20,1
75,15,126,20,1
75,15,77,21,1
75,15,24,22,1
75,15,63,25,1
75,15,14,30,1
75,15,80,31,1
75,15,99,32,1
75,15,119,33,1
75,15,48,36,1
75,15,90,37,1
75,15,124,39,1
75,15,9,40,1
75,15,101,41,1
75,15,68,44,1
75,15,120,44,1
75,15,90,45,1
75,15,94,46,1
75,15,26,50,1
75,15,101,50,1
75,15,122,50,1
75,15,17,51,1
75,15,83,51,1
75,15,68,52,1
75,15,86,52,1
75,15,99,53,1
75,15,24,54,1
75,15,70,54,1
75,15,10,55,1
75,15,78,56,1
75,15,127,56,1
75,15,15,57,1
75,15,124,57,1
75,15,106,59,1
75,15,106,64,1
75,15,107,64,1
75,15,37,65,1
75,15,49,65,1
75,15,89,68,1
75,15,4,73,1
75,15,47,73,1
75,15,9,74,1
75,15,86,75,1
75,15,24,76,1
75,15,26,76,1
75,15,32,76,1
75,15,48,77,1
75,15,3,80,1
75,15,70,80,1
75,15,61,83,1
75,15,37,84,1
75,15,57,84,1
75,15,110,88,1
75,15,96,89,1
75,15,122,90,1
75,15,62,91,1
75,15,69,95,1
75,15,11,97,1
75,15,19,98,1
75,15,39,99,1
75,15,61,99,1
75,15,29,100,1
75,15,32,100,1
75,15,67,100,1
75,15,45,104,1
75,15,120,104,1
75,15,34,106,1
75,15,85,108,1
75,15,69,109,1
75,15,118,109,1
75,15,50,111,1
75,15,113,111,1
75,15,126,113,1
75,15,119,114,1
75,15,10,115,1
75,15,38,116,1
75,15,23,117,1
75,15,122,118,1
75,15,52,120,1
75,15,124,121,1
75,15,79,122,1
75,15,103,123,1
75,15,87,125,1
75,15,23,127,1
75,15,57,128,1
