y,x,pres,rep,rangepar,disp,method
88,3,1,45,5,2,neutral
102,6,1,45,5,2,neutral
101,7,1,45,5,2,neutral
102,8,1,45,5,2,neutral
100,10,1,45,5,2,neutral
107,10,1,45,5,2,neutral
112,10,1,45,5,2,neutral
107,11,1,45,5,2,neutral
109,11,1,45,5,2,neutral
98,12,1,45,5,2,neutral
110,12,1,45,5,2,neutral
122,12,1,45,5,2,neutral
111,13,1,45,5,2,neutral
122,13,1,45,5,2,neutral
121,15,1,45,5,2,neutral
32,17,1,45,5,2,neutral
30,18,1,45,5,2,neutral
9,20,1,45,5,2,neutral
30,20,1,45,5,2,neutral
31,21,1,45,5,2,neutral
4,29,1,45,5,2,neutral
66,29,1,45,5,2,neutral
67,29,1,45,5,2,neutral
68,29,1,45,5,2,neutral
3,30,1,45,5,2,neutral
5,30,1,45,5,2,neutral
69,30,1,45,5,2,neutral
3,31,1,45,5,2,neutral
4,31,1,45,5,2,neutral
5,31,1,45,5,2,neutral
7,31,1,45,5,2,neutral
3,32,1,45,5,2,neutral
4,32,1,45,5,2,neutral
94,32,1,45,5,2,neutral
95,33,1,45,5,2,neutral
94,34,1,45,5,2,neutral
2,35,1,45,5,2,neutral
1,36,1,45,5,2,neutral
6,37,1,45,5,2,neutral
2,38,1,45,5,2,neutral
3,38,1,45,5,2,neutral
5,38,1,45,5,2,neutral
100,38,1,45,5,2,neutral
2,40,1,45,5,2,neutral
3,40,1,45,5,2,neutral
14,40,1,45,5,2,neutral
15,41,1,45,5,2,neutral
68,44,1,45,5,2,neutral
68,45,1,45,5,2,neutral
8,47,1,45,5,2,neutral
9,48,1,45,5,2,neutral
9,49,1,45,5,2,neutral
40,50,1,45,5,2,neutral
31,53,1,45,5,2,neutral
44,55,1,45,5,2,neutral
45,55,1,45,5,2,neutral
44,56,1,45,5,2,neutral
45,56,1,45,5,2,neutral
47,56,1,45,5,2,neutral
48,57,1,45,5,2,neutral
100,64,1,45,5,2,neutral
119,65,1,45,5,2,neutral
99,66,1,45,5,2,neutral
100,66,1,45,5,2,neutral
102,68,1,45,5,2,neutral
101,69,1,45,5,2,neutral
94,70,1,45,5,2,neutral
101,70,1,45,5,2,neutral
61,71,1,45,5,2,neutral
97,71,1,45,5,2,neutral
88,72,1,45,5,2,neutral
97,72,1,45,5,2,neutral
97,73,1,45,5,2,neutral
24,78,1,45,5,2,neutral
75,98,1,45,5,2,neutral
36,99,1,45,5,2,neutral
75,99,1,45,5,2,neutral
13,100,1,45,5,2,neutral
76,100,1,45,5,2,neutral
15,101,1,45,5,2,neutral
47,102,1,45,5,2,neutral
48,103,1,45,5,2,neutral
38,104,1,45,5,2,neutral
46,104,1,45,5,2,neutral
47,104,1,45,5,2,neutral
38,105,1,45,5,2,neutral
47,105,1,45,5,2,neutral
48,105,1,45,5,2,neutral
47,106,1,45,5,2,neutral
26,107,1,45,5,2,neutral
46,107,1,45,5,2,neutral
46,108,1,45,5,2,neutral
26,109,1,45,5,2,neutral
27,109,1,45,5,2,neutral
27,110,1,45,5,2,neutral
117,112,1,45,5,2,neutral
115,113,1,45,5,2,neutral
118,117,1,45,5,2,neutral
