y,x,pres,rep,rangepar,disp,method
112,4,1,85,5,2,neutral
113,5,1,85,5,2,neutral
58,6,1,85,5,2,neutral
112,6,1,85,5,2,neutral
57,7,1,85,5,2,neutral
58,8,1,85,5,2,neutral
57,9,1,85,5,2,neutral
115,13,1,85,5,2,neutral
115,14,1,85,5,2,neutral
122,14,1,85,5,2,neutral
13,16,1,85,5,2,neutral
110,18,1,85,5,2,neutral
111,18,1,85,5,2,neutral
110,19,1,85,5,2,neutral
62,26,1,85,5,2,neutral
63,27,1,85,5,2,neutral
102,29,1,85,5,2,neutral
96,31,1,85,5,2,neutral
96,32,1,85,5,2,neutral
97,33,1,85,5,2,neutral
39,34,1,85,5,2,neutral
41,34,1,85,5,2,neutral
43,38,1,85,5,2,neutral
44,38,1,85,5,2,neutral
45,39,1,85,5,2,neutral
28,41,1,85,5,2,neutral
29,41,1,85,5,2,neutral
27,42,1,85,5,2,neutral
29,42,1,85,5,2,neutral
30,42,1,85,5,2,neutral
29,43,1,85,5,2,neutral
30,43,1,85,5,2,neutral
31,44,1,85,5,2,neutral
121,44,1,85,5,2,neutral
42,45,1,85,5,2,neutral
120,45,1,85,5,2,neutral
121,45,1,85,5,2,neutral
118,46,1,85,5,2,neutral
117,47,1,85,5,2,neutral
120,47,1,85,5,2,neutral
121,47,1,85,5,2,neutral
34,49,1,85,5,2,neutral
34,51,1,85,5,2,neutral
33,52,1,85,5,2,neutral
34,53,1,85,5,2,neutral
35,53,1,85,5,2,neutral
36,53,1,85,5,2,neutral
32,54,1,85,5,2,neutral
35,54,1,85,5,2,neutral
35,60,1,85,5,2,neutral
91,68,1,85,5,2,neutral
91,69,1,85,5,2,neutral
124,71,1,85,5,2,neutral
125,71,1,85,5,2,neutral
97,72,1,85,5,2,neutral
98,72,1,85,5,2,neutral
74,73,1,85,5,2,neutral
127,76,1,85,5,2,neutral
128,76,1,85,5,2,neutral
106,77,1,85,5,2,neutral
128,77,1,85,5,2,neutral
118,78,1,85,5,2,neutral
126,78,1,85,5,2,neutral
108,79,1,85,5,2,neutral
118,79,1,85,5,2,neutral
125,79,1,85,5,2,neutral
79,80,1,85,5,2,neutral
119,90,1,85,5,2,neutral
11,98,1,85,5,2,neutral
10,99,1,85,5,2,neutral
53,101,1,85,5,2,neutral
54,101,1,85,5,2,neutral
55,101,1,85,5,2,neutral
94,101,1,85,5,2,neutral
95,101,1,85,5,2,neutral
96,101,1,85,5,2,neutral
115,101,1,85,5,2,neutral
116,101,1,85,5,2,neutral
118,101,1,85,5,2,neutral
54,102,1,85,5,2,neutral
115,102,1,85,5,2,neutral
