rep,rangepars,x,y,pres
84,5,54,1,1
84,5,65,2,1
84,5,7,4,1
84,5,82,5,1
84,5,95,6,1
84,5,70,12,1
84,5,28,13,1
84,5,43,14,1
84,5,8,15,1
84,5,96,16,1
84,5,116,16,1
84,5,27,18,1
84,5,53,18,1
84,5,94,18,1
84,5,107,21,1
84,5,49,23,1
84,5,17,26,1
84,5,24,29,1
84,5,50,31,1
84,5,98,35,1
84,5,81,37,1
84,5,84,37,1
84,5,10,38,1
84,5,88,39,1
84,5,100,40,1
84,5,64,41,1
84,5,84,45,1
84,5,116,45,1
84,5,83,46,1
84,5,126,46,1
84,5,66,47,1
84,5,95,47,1
84,5,56,49,1
84,5,14,52,1
84,5,15,54,1
84,5,93,55,1
84,5,74,60,1
84,5,28,61,1
84,5,22,62,1
84,5,15,63,1
84,5,28,63,1
84,5,44,63,1
84,5,118,64,1
84,5,101,65,1
84,5,128,65,1
84,5,28,66,1
84,5,102,66,1
84,5,119,67,1
84,5,49,69,1
84,5,10,70,1
84,5,40,71,1
84,5,82,74,1
84,5,126,74,1
84,5,102,76,1
84,5,54,77,1
84,5,3,78,1
84,5,33,78,1
84,5,112,81,1
84,5,43,82,1
84,5,114,82,1
84,5,38,83,1
84,5,127,85,1
84,5,27,87,1
84,5,74,88,1
84,5,77,88,1
84,5,72,89,1
84,5,10,90,1
84,5,111,90,1
84,5,21,91,1
84,5,27,93,1
84,5,116,94,1
84,5,62,98,1
84,5,95,99,1
84,5,107,99,1
84,5,121,99,1
84,5,9,101,1
84,5,56,103,1
84,5,73,106,1
84,5,35,110,1
84,5,67,111,1
84,5,97,112,1
84,5,24,115,1
84,5,31,115,1
84,5,63,118,1
84,5,72,118,1
84,5,50,119,1
84,5,102,120,1
84,5,112,120,1
84,5,36,121,1
84,5,68,121,1
84,5,122,122,1
84,5,68,123,1
84,5,36,124,1
84,5,42,124,1
84,5,6,125,1
84,5,22,125,1
84,5,52,125,1
84,5,8,126,1
84,5,63,127,1
84,5,65,128,1
