rep,rangepars,x,y,pres
84,15,48,1,1
84,15,114,5,1
84,15,39,6,1
84,15,96,6,1
84,15,33,7,1
84,15,44,7,1
84,15,121,7,1
84,15,6,10,1
84,15,78,13,1
84,15,68,15,1
84,15,96,15,1
84,15,64,19,1
84,15,117,19,1
84,15,1,20,1
84,15,32,22,1
84,15,39,22,1
84,15,116,22,1
84,15,45,23,1
84,15,67,23,1
84,15,15,24,1
84,15,32,24,1
84,15,120,25,1
84,15,54,26,1
84,15,58,27,1
84,15,127,29,1
84,15,47,30,1
84,15,50,30,1
84,15,125,31,1
84,15,39,32,1
84,15,35,33,1
84,15,123,33,1
84,15,26,35,1
84,15,84,38,1
84,15,34,39,1
84,15,56,39,1
84,15,104,39,1
84,15,126,43,1
84,15,13,47,1
84,15,110,48,1
84,15,8,50,1
84,15,34,50,1
84,15,82,52,1
84,15,4,53,1
84,15,37,53,1
84,15,79,55,1
84,15,83,56,1
84,15,37,57,1
84,15,40,58,1
84,15,111,58,1
84,15,107,59,1
84,15,61,65,1
84,15,83,67,1
84,15,126,68,1
84,15,9,69,1
84,15,119,70,1
84,15,93,71,1
84,15,57,72,1
84,15,59,72,1
84,15,118,75,1
84,15,121,77,1
84,15,89,79,1
84,15,18,80,1
84,15,110,84,1
84,15,115,84,1
84,15,3,85,1
84,15,6,85,1
84,15,61,87,1
84,15,114,87,1
84,15,44,88,1
84,15,29,91,1
84,15,47,92,1
84,15,128,92,1
84,15,108,93,1
84,15,30,94,1
84,15,122,94,1
84,15,88,96,1
84,15,29,97,1
84,15,123,98,1
84,15,110,99,1
84,15,43,101,1
84,15,92,102,1
84,15,110,102,1
84,15,80,104,1
84,15,60,105,1
84,15,9,106,1
84,15,32,106,1
84,15,33,107,1
84,15,17,111,1
84,15,28,112,1
84,15,63,113,1
84,15,96,117,1
84,15,39,119,1
84,15,25,121,1
84,15,84,121,1
84,15,95,121,1
84,15,117,121,1
84,15,6,122,1
84,15,121,122,1
84,15,22,126,1
84,15,57,128,1
