rep,rangepars,x,y,pres
7,5,55,3,1
7,5,115,3,1
7,5,100,5,1
7,5,109,7,1
7,5,65,8,1
7,5,7,9,1
7,5,86,12,1
7,5,49,13,1
7,5,118,13,1
7,5,127,13,1
7,5,38,17,1
7,5,24,19,1
7,5,108,19,1
7,5,69,23,1
7,5,21,24,1
7,5,56,25,1
7,5,97,25,1
7,5,43,26,1
7,5,73,26,1
7,5,106,26,1
7,5,33,27,1
7,5,93,29,1
7,5,15,31,1
7,5,76,32,1
7,5,78,32,1
7,5,98,32,1
7,5,125,32,1
7,5,38,34,1
7,5,121,34,1
7,5,13,35,1
7,5,34,37,1
7,5,93,37,1
7,5,78,40,1
7,5,70,41,1
7,5,83,42,1
7,5,122,44,1
7,5,81,46,1
7,5,10,48,1
7,5,69,49,1
7,5,127,49,1
7,5,5,50,1
7,5,66,53,1
7,5,14,56,1
7,5,95,58,1
7,5,100,58,1
7,5,26,59,1
7,5,43,59,1
7,5,11,61,1
7,5,21,63,1
7,5,73,64,1
7,5,85,68,1
7,5,87,72,1
7,5,61,74,1
7,5,25,76,1
7,5,113,76,1
7,5,96,77,1
7,5,12,80,1
7,5,90,82,1
7,5,1,83,1
7,5,49,83,1
7,5,10,84,1
7,5,25,84,1
7,5,36,84,1
7,5,40,84,1
7,5,53,85,1
7,5,30,89,1
7,5,90,90,1
7,5,58,91,1
7,5,83,91,1
7,5,35,92,1
7,5,97,92,1
7,5,117,92,1
7,5,53,95,1
7,5,54,95,1
7,5,32,96,1
7,5,40,97,1
7,5,82,103,1
7,5,56,104,1
7,5,128,104,1
7,5,117,105,1
7,5,93,107,1
7,5,14,110,1
7,5,94,110,1
7,5,97,110,1
7,5,42,112,1
7,5,77,112,1
7,5,125,113,1
7,5,66,114,1
7,5,96,116,1
7,5,118,116,1
7,5,114,118,1
7,5,4,119,1
7,5,122,121,1
7,5,88,123,1
7,5,110,123,1
7,5,20,125,1
7,5,36,126,1
7,5,9,127,1
7,5,41,127,1
7,5,100,128,1
