rep,rangepars,x,y,pres
97,30,4,1,1
97,30,80,2,1
97,30,93,2,1
97,30,99,2,1
97,30,107,2,1
97,30,57,3,1
97,30,117,3,1
97,30,106,4,1
97,30,3,5,1
97,30,24,5,1
97,30,55,8,1
97,30,64,8,1
97,30,123,8,1
97,30,82,12,1
97,30,81,13,1
97,30,32,15,1
97,30,73,15,1
97,30,100,18,1
97,30,65,20,1
97,30,111,20,1
97,30,44,21,1
97,30,32,25,1
97,30,15,26,1
97,30,39,26,1
97,30,111,28,1
97,30,25,30,1
97,30,117,30,1
97,30,91,31,1
97,30,100,31,1
97,30,76,33,1
97,30,99,34,1
97,30,36,35,1
97,30,33,36,1
97,30,35,37,1
97,30,30,45,1
97,30,77,45,1
97,30,28,46,1
97,30,21,47,1
97,30,38,47,1
97,30,106,47,1
97,30,120,51,1
97,30,37,54,1
97,30,85,56,1
97,30,4,57,1
97,30,105,58,1
97,30,29,59,1
97,30,51,60,1
97,30,92,62,1
97,30,82,64,1
97,30,89,64,1
97,30,13,65,1
97,30,46,65,1
97,30,30,66,1
97,30,53,66,1
97,30,2,67,1
97,30,88,68,1
97,30,119,71,1
97,30,79,73,1
97,30,119,75,1
97,30,17,80,1
97,30,79,81,1
97,30,119,81,1
97,30,72,83,1
97,30,3,88,1
97,30,41,88,1
97,30,2,91,1
97,30,91,91,1
97,30,107,91,1
97,30,75,92,1
97,30,54,94,1
97,30,56,97,1
97,30,71,98,1
97,30,65,99,1
97,30,53,102,1
97,30,57,102,1
97,30,60,102,1
97,30,105,102,1
97,30,57,103,1
97,30,64,104,1
97,30,117,108,1
97,30,25,109,1
97,30,66,110,1
97,30,28,111,1
97,30,85,113,1
97,30,56,114,1
97,30,37,115,1
97,30,58,115,1
97,30,22,116,1
97,30,63,117,1
97,30,128,120,1
97,30,1,121,1
97,30,36,122,1
97,30,93,122,1
97,30,8,124,1
97,30,75,124,1
97,30,122,124,1
97,30,15,125,1
97,30,88,126,1
97,30,113,126,1
97,30,99,128,1
