rep,rangepars,x,y,pres
93,15,76,3,1
93,15,111,4,1
93,15,96,8,1
93,15,90,10,1
93,15,112,11,1
93,15,4,12,1
93,15,11,13,1
93,15,10,14,1
93,15,53,14,1
93,15,70,14,1
93,15,84,15,1
93,15,5,16,1
93,15,19,16,1
93,15,112,16,1
93,15,126,16,1
93,15,93,18,1
93,15,85,20,1
93,15,38,21,1
93,15,113,21,1
93,15,19,22,1
93,15,57,22,1
93,15,27,25,1
93,15,37,25,1
93,15,71,28,1
93,15,109,28,1
93,15,123,28,1
93,15,36,33,1
93,15,39,33,1
93,15,42,33,1
93,15,112,34,1
93,15,127,35,1
93,15,26,37,1
93,15,58,38,1
93,15,58,40,1
93,15,16,42,1
93,15,28,42,1
93,15,69,42,1
93,15,45,46,1
93,15,91,50,1
93,15,45,53,1
93,15,70,53,1
93,15,28,55,1
93,15,32,60,1
93,15,39,63,1
93,15,52,63,1
93,15,127,63,1
93,15,33,64,1
93,15,35,64,1
93,15,128,65,1
93,15,3,66,1
93,15,53,66,1
93,15,78,67,1
93,15,97,67,1
93,15,29,68,1
93,15,121,69,1
93,15,34,72,1
93,15,117,72,1
93,15,104,74,1
93,15,50,78,1
93,15,36,81,1
93,15,87,81,1
93,15,126,81,1
93,15,68,82,1
93,15,88,83,1
93,15,86,87,1
93,15,51,89,1
93,15,20,92,1
93,15,76,93,1
93,15,119,94,1
93,15,90,95,1
93,15,41,97,1
93,15,77,97,1
93,15,45,98,1
93,15,85,99,1
93,15,65,101,1
93,15,111,102,1
93,15,115,102,1
93,15,40,103,1
93,15,43,103,1
93,15,44,103,1
93,15,62,104,1
93,15,71,106,1
93,15,89,106,1
93,15,32,108,1
93,15,28,111,1
93,15,59,112,1
93,15,81,112,1
93,15,93,112,1
93,15,113,113,1
93,15,3,114,1
93,15,9,115,1
93,15,15,116,1
93,15,127,116,1
93,15,16,118,1
93,15,1,120,1
93,15,100,120,1
93,15,17,123,1
93,15,7,126,1
93,15,92,126,1
93,15,89,128,1
