rep,rangepars,x,y,pres
75,5,37,1,1
75,5,55,1,1
75,5,27,3,1
75,5,94,4,1
75,5,12,5,1
75,5,13,5,1
75,5,94,5,1
75,5,1,6,1
75,5,58,7,1
75,5,90,11,1
75,5,13,12,1
75,5,103,16,1
75,5,48,17,1
75,5,75,21,1
75,5,123,21,1
75,5,58,22,1
75,5,68,22,1
75,5,57,24,1
75,5,90,24,1
75,5,60,25,1
75,5,123,26,1
75,5,113,27,1
75,5,53,29,1
75,5,82,31,1
75,5,56,32,1
75,5,127,36,1
75,5,63,39,1
75,5,24,40,1
75,5,101,40,1
75,5,32,42,1
75,5,109,46,1
75,5,60,48,1
75,5,67,48,1
75,5,30,49,1
75,5,62,49,1
75,5,125,51,1
75,5,82,52,1
75,5,106,53,1
75,5,46,55,1
75,5,58,55,1
75,5,15,56,1
75,5,121,56,1
75,5,72,59,1
75,5,107,60,1
75,5,122,62,1
75,5,109,65,1
75,5,16,66,1
75,5,24,67,1
75,5,77,69,1
75,5,107,70,1
75,5,76,71,1
75,5,109,72,1
75,5,2,75,1
75,5,109,83,1
75,5,74,84,1
75,5,22,86,1
75,5,127,86,1
75,5,93,87,1
75,5,115,87,1
75,5,28,89,1
75,5,61,89,1
75,5,51,91,1
75,5,73,91,1
75,5,106,91,1
75,5,22,95,1
75,5,91,95,1
75,5,126,95,1
75,5,32,96,1
75,5,128,96,1
75,5,116,97,1
75,5,13,98,1
75,5,96,98,1
75,5,86,99,1
75,5,98,99,1
75,5,56,100,1
75,5,125,100,1
75,5,60,101,1
75,5,43,102,1
75,5,4,103,1
75,5,122,103,1
75,5,11,107,1
75,5,8,109,1
75,5,65,109,1
75,5,20,110,1
75,5,126,110,1
75,5,37,111,1
75,5,32,112,1
75,5,46,112,1
75,5,31,114,1
75,5,62,114,1
75,5,72,115,1
75,5,26,118,1
75,5,58,118,1
75,5,49,119,1
75,5,98,119,1
75,5,15,121,1
75,5,120,121,1
75,5,80,122,1
75,5,37,127,1
75,5,109,128,1
