rep,rangepars,x,y,pres
39,5,73,4,1
39,5,36,5,1
39,5,25,7,1
39,5,37,8,1
39,5,15,9,1
39,5,15,10,1
39,5,100,11,1
39,5,74,12,1
39,5,118,12,1
39,5,96,13,1
39,5,127,14,1
39,5,69,15,1
39,5,52,17,1
39,5,5,18,1
39,5,128,18,1
39,5,26,21,1
39,5,5,25,1
39,5,75,25,1
39,5,32,28,1
39,5,57,28,1
39,5,104,28,1
39,5,118,29,1
39,5,65,31,1
39,5,39,32,1
39,5,83,34,1
39,5,94,34,1
39,5,41,37,1
39,5,116,37,1
39,5,15,41,1
39,5,41,41,1
39,5,68,41,1
39,5,32,43,1
39,5,14,44,1
39,5,26,44,1
39,5,107,44,1
39,5,124,44,1
39,5,68,45,1
39,5,92,45,1
39,5,108,46,1
39,5,84,47,1
39,5,30,49,1
39,5,127,50,1
39,5,128,51,1
39,5,51,52,1
39,5,58,55,1
39,5,109,55,1
39,5,126,55,1
39,5,23,57,1
39,5,50,57,1
39,5,57,57,1
39,5,91,57,1
39,5,32,59,1
39,5,47,59,1
39,5,103,59,1
39,5,46,60,1
39,5,6,61,1
39,5,109,65,1
39,5,24,67,1
39,5,12,68,1
39,5,112,68,1
39,5,39,70,1
39,5,120,71,1
39,5,73,72,1
39,5,72,73,1
39,5,66,76,1
39,5,112,78,1
39,5,114,78,1
39,5,81,79,1
39,5,7,80,1
39,5,60,81,1
39,5,31,84,1
39,5,84,84,1
39,5,81,85,1
39,5,44,86,1
39,5,40,87,1
39,5,104,88,1
39,5,25,93,1
39,5,28,94,1
39,5,122,94,1
39,5,114,95,1
39,5,121,99,1
39,5,45,100,1
39,5,57,103,1
39,5,59,103,1
39,5,113,103,1
39,5,116,104,1
39,5,13,105,1
39,5,36,105,1
39,5,88,108,1
39,5,101,110,1
39,5,24,113,1
39,5,16,117,1
39,5,26,117,1
39,5,67,118,1
39,5,123,118,1
39,5,80,119,1
39,5,24,120,1
39,5,3,125,1
39,5,25,127,1
39,5,117,128,1
