y,x,pres,rep,rangepar,disp,method
34,1,1,47,5,2,neutral
35,1,1,47,5,2,neutral
36,1,1,47,5,2,neutral
37,2,1,47,5,2,neutral
41,2,1,47,5,2,neutral
38,3,1,47,5,2,neutral
40,3,1,47,5,2,neutral
127,3,1,47,5,2,neutral
33,4,1,47,5,2,neutral
45,4,1,47,5,2,neutral
127,4,1,47,5,2,neutral
128,4,1,47,5,2,neutral
33,5,1,47,5,2,neutral
45,5,1,47,5,2,neutral
128,5,1,47,5,2,neutral
127,6,1,47,5,2,neutral
128,6,1,47,5,2,neutral
77,10,1,47,5,2,neutral
89,10,1,47,5,2,neutral
24,11,1,47,5,2,neutral
25,11,1,47,5,2,neutral
25,12,1,47,5,2,neutral
13,16,1,47,5,2,neutral
14,17,1,47,5,2,neutral
15,19,1,47,5,2,neutral
115,21,1,47,5,2,neutral
113,24,1,47,5,2,neutral
113,25,1,47,5,2,neutral
94,32,1,47,5,2,neutral
92,33,1,47,5,2,neutral
43,37,1,47,5,2,neutral
44,37,1,47,5,2,neutral
83,37,1,47,5,2,neutral
62,38,1,47,5,2,neutral
63,39,1,47,5,2,neutral
52,49,1,47,5,2,neutral
51,50,1,47,5,2,neutral
52,51,1,47,5,2,neutral
68,57,1,47,5,2,neutral
69,57,1,47,5,2,neutral
94,60,1,47,5,2,neutral
94,62,1,47,5,2,neutral
90,65,1,47,5,2,neutral
118,66,1,47,5,2,neutral
89,67,1,47,5,2,neutral
122,67,1,47,5,2,neutral
123,67,1,47,5,2,neutral
89,68,1,47,5,2,neutral
118,68,1,47,5,2,neutral
123,68,1,47,5,2,neutral
32,79,1,47,5,2,neutral
32,80,1,47,5,2,neutral
33,80,1,47,5,2,neutral
41,81,1,47,5,2,neutral
92,81,1,47,5,2,neutral
93,81,1,47,5,2,neutral
32,82,1,47,5,2,neutral
40,82,1,47,5,2,neutral
123,84,1,47,5,2,neutral
123,85,1,47,5,2,neutral
65,93,1,47,5,2,neutral
65,94,1,47,5,2,neutral
69,100,1,47,5,2,neutral
68,102,1,47,5,2,neutral
70,103,1,47,5,2,neutral
78,103,1,47,5,2,neutral
80,103,1,47,5,2,neutral
69,104,1,47,5,2,neutral
77,104,1,47,5,2,neutral
79,104,1,47,5,2,neutral
80,104,1,47,5,2,neutral
53,105,1,47,5,2,neutral
57,106,1,47,5,2,neutral
58,106,1,47,5,2,neutral
59,106,1,47,5,2,neutral
77,106,1,47,5,2,neutral
54,107,1,47,5,2,neutral
59,107,1,47,5,2,neutral
59,109,1,47,5,2,neutral
60,110,1,47,5,2,neutral
61,110,1,47,5,2,neutral
62,110,1,47,5,2,neutral
63,110,1,47,5,2,neutral
94,110,1,47,5,2,neutral
96,110,1,47,5,2,neutral
59,111,1,47,5,2,neutral
61,111,1,47,5,2,neutral
62,111,1,47,5,2,neutral
94,111,1,47,5,2,neutral
61,112,1,47,5,2,neutral
92,112,1,47,5,2,neutral
41,115,1,47,5,2,neutral
45,120,1,47,5,2,neutral
43,121,1,47,5,2,neutral
43,122,1,47,5,2,neutral
45,122,1,47,5,2,neutral
42,123,1,47,5,2,neutral
43,123,1,47,5,2,neutral
45,123,1,47,5,2,neutral
44,124,1,47,5,2,neutral
35,6,1,47,5,5,neutral
9,14,1,47,5,5,neutral
2,16,1,47,5,5,neutral
42,16,1,47,5,5,neutral
16,17,1,47,5,5,neutral
11,18,1,47,5,5,neutral
16,19,1,47,5,5,neutral
38,19,1,47,5,5,neutral
76,23,1,47,5,5,neutral
10,26,1,47,5,5,neutral
13,27,1,47,5,5,neutral
117,27,1,47,5,5,neutral
12,28,1,47,5,5,neutral
89,28,1,47,5,5,neutral
95,29,1,47,5,5,neutral
123,29,1,47,5,5,neutral
37,30,1,47,5,5,neutral
97,30,1,47,5,5,neutral
100,30,1,47,5,5,neutral
15,31,1,47,5,5,neutral
98,31,1,47,5,5,neutral
36,32,1,47,5,5,neutral
38,32,1,47,5,5,neutral
96,32,1,47,5,5,neutral
98,32,1,47,5,5,neutral
125,32,1,47,5,5,neutral
93,33,1,47,5,5,neutral
30,34,1,47,5,5,neutral
65,34,1,47,5,5,neutral
120,34,1,47,5,5,neutral
32,35,1,47,5,5,neutral
34,35,1,47,5,5,neutral
30,36,1,47,5,5,neutral
31,36,1,47,5,5,neutral
66,36,1,47,5,5,neutral
120,36,1,47,5,5,neutral
93,37,1,47,5,5,neutral
122,37,1,47,5,5,neutral
66,38,1,47,5,5,neutral
66,40,1,47,5,5,neutral
59,43,1,47,5,5,neutral
47,48,1,47,5,5,neutral
48,52,1,47,5,5,neutral
52,52,1,47,5,5,neutral
56,53,1,47,5,5,neutral
52,55,1,47,5,5,neutral
50,56,1,47,5,5,neutral
53,56,1,47,5,5,neutral
48,57,1,47,5,5,neutral
52,57,1,47,5,5,neutral
50,58,1,47,5,5,neutral
117,59,1,47,5,5,neutral
57,60,1,47,5,5,neutral
59,62,1,47,5,5,neutral
54,64,1,47,5,5,neutral
8,65,1,47,5,5,neutral
58,65,1,47,5,5,neutral
1,66,1,47,5,5,neutral
2,66,1,47,5,5,neutral
1,69,1,47,5,5,neutral
64,71,1,47,5,5,neutral
2,72,1,47,5,5,neutral
67,72,1,47,5,5,neutral
68,72,1,47,5,5,neutral
4,73,1,47,5,5,neutral
66,73,1,47,5,5,neutral
69,73,1,47,5,5,neutral
68,75,1,47,5,5,neutral
93,81,1,47,5,5,neutral
97,82,1,47,5,5,neutral
97,83,1,47,5,5,neutral
95,84,1,47,5,5,neutral
68,90,1,47,5,5,neutral
125,91,1,47,5,5,neutral
64,93,1,47,5,5,neutral
123,93,1,47,5,5,neutral
62,94,1,47,5,5,neutral
64,94,1,47,5,5,neutral
67,94,1,47,5,5,neutral
124,94,1,47,5,5,neutral
126,96,1,47,5,5,neutral
124,97,1,47,5,5,neutral
81,100,1,47,5,5,neutral
81,103,1,47,5,5,neutral
77,104,1,47,5,5,neutral
78,104,1,47,5,5,neutral
73,106,1,47,5,5,neutral
60,111,1,47,5,5,neutral
55,115,1,47,5,5,neutral
60,117,1,47,5,5,neutral
60,118,1,47,5,5,neutral
89,118,1,47,5,5,neutral
93,118,1,47,5,5,neutral
59,120,1,47,5,5,neutral
91,120,1,47,5,5,neutral
92,121,1,47,5,5,neutral
42,123,1,47,5,5,neutral
86,123,1,47,5,5,neutral
44,125,1,47,5,5,neutral
106,127,1,47,5,5,neutral
35,2,1,47,5,15,neutral
80,2,1,47,5,15,neutral
81,4,1,47,5,15,neutral
42,5,1,47,5,15,neutral
77,5,1,47,5,15,neutral
117,7,1,47,5,15,neutral
107,8,1,47,5,15,neutral
100,10,1,47,5,15,neutral
104,11,1,47,5,15,neutral
90,12,1,47,5,15,neutral
103,12,1,47,5,15,neutral
112,15,1,47,5,15,neutral
32,16,1,47,5,15,neutral
78,16,1,47,5,15,neutral
16,17,1,47,5,15,neutral
30,18,1,47,5,15,neutral
104,20,1,47,5,15,neutral
76,21,1,47,5,15,neutral
105,22,1,47,5,15,neutral
113,22,1,47,5,15,neutral
47,23,1,47,5,15,neutral
72,24,1,47,5,15,neutral
38,25,1,47,5,15,neutral
36,26,1,47,5,15,neutral
105,26,1,47,5,15,neutral
39,27,1,47,5,15,neutral
42,28,1,47,5,15,neutral
50,29,1,47,5,15,neutral
103,29,1,47,5,15,neutral
73,32,1,47,5,15,neutral
102,35,1,47,5,15,neutral
103,35,1,47,5,15,neutral
30,36,1,47,5,15,neutral
92,36,1,47,5,15,neutral
117,36,1,47,5,15,neutral
108,38,1,47,5,15,neutral
112,40,1,47,5,15,neutral
114,40,1,47,5,15,neutral
120,40,1,47,5,15,neutral
107,41,1,47,5,15,neutral
71,42,1,47,5,15,neutral
117,42,1,47,5,15,neutral
47,43,1,47,5,15,neutral
107,44,1,47,5,15,neutral
121,44,1,47,5,15,neutral
113,45,1,47,5,15,neutral
9,49,1,47,5,15,neutral
90,49,1,47,5,15,neutral
94,51,1,47,5,15,neutral
110,54,1,47,5,15,neutral
62,55,1,47,5,15,neutral
69,55,1,47,5,15,neutral
100,55,1,47,5,15,neutral
122,55,1,47,5,15,neutral
94,58,1,47,5,15,neutral
125,59,1,47,5,15,neutral
64,60,1,47,5,15,neutral
102,60,1,47,5,15,neutral
69,62,1,47,5,15,neutral
103,63,1,47,5,15,neutral
120,63,1,47,5,15,neutral
128,64,1,47,5,15,neutral
118,65,1,47,5,15,neutral
122,66,1,47,5,15,neutral
107,67,1,47,5,15,neutral
13,68,1,47,5,15,neutral
103,69,1,47,5,15,neutral
116,74,1,47,5,15,neutral
115,75,1,47,5,15,neutral
90,82,1,47,5,15,neutral
47,85,1,47,5,15,neutral
125,86,1,47,5,15,neutral
101,88,1,47,5,15,neutral
42,89,1,47,5,15,neutral
44,89,1,47,5,15,neutral
54,93,1,47,5,15,neutral
68,93,1,47,5,15,neutral
85,94,1,47,5,15,neutral
115,97,1,47,5,15,neutral
65,98,1,47,5,15,neutral
38,101,1,47,5,15,neutral
78,101,1,47,5,15,neutral
69,106,1,47,5,15,neutral
68,107,1,47,5,15,neutral
37,108,1,47,5,15,neutral
77,109,1,47,5,15,neutral
89,109,1,47,5,15,neutral
94,112,1,47,5,15,neutral
33,115,1,47,5,15,neutral
88,116,1,47,5,15,neutral
51,117,1,47,5,15,neutral
96,117,1,47,5,15,neutral
86,118,1,47,5,15,neutral
99,119,1,47,5,15,neutral
95,120,1,47,5,15,neutral
84,121,1,47,5,15,neutral
86,121,1,47,5,15,neutral
50,122,1,47,5,15,neutral
98,127,1,47,5,15,neutral
104,127,1,47,5,15,neutral
36,1,1,47,5,2,positive
33,2,1,47,5,2,positive
34,2,1,47,5,2,positive
35,2,1,47,5,2,positive
34,3,1,47,5,2,positive
35,3,1,47,5,2,positive
126,7,1,47,5,2,positive
18,9,1,47,5,2,positive
19,9,1,47,5,2,positive
18,10,1,47,5,2,positive
42,11,1,47,5,2,positive
10,15,1,47,5,2,positive
10,16,1,47,5,2,positive
9,28,1,47,5,2,positive
7,29,1,47,5,2,positive
8,29,1,47,5,2,positive
96,29,1,47,5,2,positive
96,30,1,47,5,2,positive
6,31,1,47,5,2,positive
119,32,1,47,5,2,positive
120,32,1,47,5,2,positive
91,33,1,47,5,2,positive
92,33,1,47,5,2,positive
93,33,1,47,5,2,positive
94,33,1,47,5,2,positive
120,33,1,47,5,2,positive
15,34,1,47,5,2,positive
120,34,1,47,5,2,positive
121,34,1,47,5,2,positive
13,35,1,47,5,2,positive
120,35,1,47,5,2,positive
44,39,1,47,5,2,positive
83,39,1,47,5,2,positive
84,39,1,47,5,2,positive
43,40,1,47,5,2,positive
44,40,1,47,5,2,positive
85,40,1,47,5,2,positive
86,40,1,47,5,2,positive
86,47,1,47,5,2,positive
52,51,1,47,5,2,positive
53,51,1,47,5,2,positive
51,53,1,47,5,2,positive
115,57,1,47,5,2,positive
121,57,1,47,5,2,positive
69,58,1,47,5,2,positive
120,58,1,47,5,2,positive
47,59,1,47,5,2,positive
116,59,1,47,5,2,positive
116,60,1,47,5,2,positive
117,60,1,47,5,2,positive
119,60,1,47,5,2,positive
59,61,1,47,5,2,positive
21,62,1,47,5,2,positive
22,62,1,47,5,2,positive
20,63,1,47,5,2,positive
12,66,1,47,5,2,positive
123,67,1,47,5,2,positive
11,69,1,47,5,2,positive
12,69,1,47,5,2,positive
5,76,1,47,5,2,positive
6,77,1,47,5,2,positive
5,78,1,47,5,2,positive
9,78,1,47,5,2,positive
31,78,1,47,5,2,positive
9,79,1,47,5,2,positive
45,80,1,47,5,2,positive
38,81,1,47,5,2,positive
44,81,1,47,5,2,positive
36,82,1,47,5,2,positive
38,82,1,47,5,2,positive
40,82,1,47,5,2,positive
41,82,1,47,5,2,positive
44,83,1,47,5,2,positive
65,90,1,47,5,2,positive
64,91,1,47,5,2,positive
66,91,1,47,5,2,positive
67,91,1,47,5,2,positive
64,92,1,47,5,2,positive
65,92,1,47,5,2,positive
66,92,1,47,5,2,positive
63,93,1,47,5,2,positive
65,93,1,47,5,2,positive
65,94,1,47,5,2,positive
66,94,1,47,5,2,positive
65,95,1,47,5,2,positive
69,121,1,47,5,2,positive
41,122,1,47,5,2,positive
40,123,1,47,5,2,positive
43,123,1,47,5,2,positive
27,124,1,47,5,2,positive
29,124,1,47,5,2,positive
41,124,1,47,5,2,positive
42,124,1,47,5,2,positive
28,125,1,47,5,2,positive
29,125,1,47,5,2,positive
42,125,1,47,5,2,positive
41,126,1,47,5,2,positive
43,126,1,47,5,2,positive
45,126,1,47,5,2,positive
42,127,1,47,5,2,positive
9,10,1,47,5,5,positive
24,11,1,47,5,5,positive
9,12,1,47,5,5,positive
9,14,1,47,5,5,positive
10,14,1,47,5,5,positive
16,17,1,47,5,5,positive
111,17,1,47,5,5,positive
17,18,1,47,5,5,positive
112,18,1,47,5,5,positive
18,27,1,47,5,5,positive
20,27,1,47,5,5,positive
90,28,1,47,5,5,positive
116,29,1,47,5,5,positive
116,30,1,47,5,5,positive
117,30,1,47,5,5,positive
12,31,1,47,5,5,positive
91,31,1,47,5,5,positive
16,32,1,47,5,5,positive
123,32,1,47,5,5,positive
18,33,1,47,5,5,positive
93,33,1,47,5,5,positive
80,34,1,47,5,5,positive
16,35,1,47,5,5,positive
85,35,1,47,5,5,positive
30,36,1,47,5,5,positive
79,36,1,47,5,5,positive
88,36,1,47,5,5,positive
16,37,1,47,5,5,positive
83,37,1,47,5,5,positive
17,38,1,47,5,5,positive
62,38,1,47,5,5,positive
60,39,1,47,5,5,positive
63,39,1,47,5,5,positive
79,39,1,47,5,5,positive
