rep,rangepars,x,y,pres
67,15,60,1,1
67,15,73,1,1
67,15,63,2,1
67,15,34,3,1
67,15,74,4,1
67,15,89,4,1
67,15,103,4,1
67,15,123,4,1
67,15,122,5,1
67,15,83,6,1
67,15,114,6,1
67,15,49,9,1
67,15,88,9,1
67,15,61,12,1
67,15,121,14,1
67,15,25,15,1
67,15,60,15,1
67,15,112,20,1
67,15,50,21,1
67,15,79,22,1
67,15,108,22,1
67,15,80,25,1
67,15,6,27,1
67,15,14,27,1
67,15,62,28,1
67,15,69,30,1
67,15,39,31,1
67,15,24,33,1
67,15,99,34,1
67,15,26,39,1
67,15,11,40,1
67,15,81,41,1
67,15,59,42,1
67,15,13,44,1
67,15,126,46,1
67,15,73,47,1
67,15,105,47,1
67,15,92,51,1
67,15,110,52,1
67,15,76,56,1
67,15,6,57,1
67,15,1,58,1
67,15,16,59,1
67,15,89,60,1
67,15,98,60,1
67,15,51,61,1
67,15,67,61,1
67,15,70,62,1
67,15,43,63,1
67,15,85,64,1
67,15,58,65,1
67,15,3,66,1
67,15,52,66,1
67,15,1,68,1
67,15,112,68,1
67,15,86,69,1
67,15,87,74,1
67,15,106,74,1
67,15,116,74,1
67,15,45,76,1
67,15,15,77,1
67,15,96,77,1
67,15,5,80,1
67,15,93,80,1
67,15,40,83,1
67,15,56,84,1
67,15,97,84,1
67,15,61,85,1
67,15,49,87,1
67,15,103,90,1
67,15,96,94,1
67,15,41,97,1
67,15,112,97,1
67,15,55,98,1
67,15,13,99,1
67,15,31,101,1
67,15,5,102,1
67,15,13,102,1
67,15,59,103,1
67,15,8,106,1
67,15,70,106,1
67,15,95,106,1
67,15,109,107,1
67,15,39,108,1
67,15,96,109,1
67,15,30,111,1
67,15,44,111,1
67,15,22,116,1
67,15,85,118,1
67,15,15,119,1
67,15,93,119,1
67,15,32,122,1
67,15,39,122,1
67,15,82,122,1
67,15,101,125,1
67,15,124,125,1
67,15,125,125,1
67,15,71,126,1
67,15,35,128,1
67,15,69,128,1
