rep,rangepars,x,y,pres
98,5,106,1,1
98,5,46,2,1
98,5,17,3,1
98,5,25,4,1
98,5,66,4,1
98,5,78,8,1
98,5,87,8,1
98,5,40,10,1
98,5,111,13,1
98,5,114,14,1
98,5,105,18,1
98,5,85,19,1
98,5,103,19,1
98,5,57,20,1
98,5,81,20,1
98,5,43,21,1
98,5,71,21,1
98,5,85,21,1
98,5,113,21,1
98,5,69,23,1
98,5,101,24,1
98,5,84,25,1
98,5,1,28,1
98,5,109,31,1
98,5,127,31,1
98,5,54,35,1
98,5,95,37,1
98,5,83,38,1
98,5,36,40,1
98,5,57,41,1
98,5,60,43,1
98,5,31,46,1
98,5,56,46,1
98,5,81,46,1
98,5,126,46,1
98,5,64,49,1
98,5,82,49,1
98,5,40,52,1
98,5,51,52,1
98,5,9,54,1
98,5,63,54,1
98,5,17,55,1
98,5,112,55,1
98,5,94,56,1
98,5,5,57,1
98,5,27,58,1
98,5,30,58,1
98,5,84,62,1
98,5,39,63,1
98,5,83,64,1
98,5,59,65,1
98,5,34,66,1
98,5,88,69,1
98,5,36,71,1
98,5,58,71,1
98,5,120,71,1
98,5,21,74,1
98,5,49,75,1
98,5,64,75,1
98,5,60,78,1
98,5,27,80,1
98,5,66,80,1
98,5,36,82,1
98,5,90,82,1
98,5,127,82,1
98,5,44,84,1
98,5,70,84,1
98,5,117,84,1
98,5,65,85,1
98,5,116,85,1
98,5,81,88,1
98,5,89,91,1
98,5,2,93,1
98,5,72,95,1
98,5,91,95,1
98,5,57,96,1
98,5,112,96,1
98,5,88,97,1
98,5,45,98,1
98,5,60,99,1
98,5,79,100,1
98,5,83,101,1
98,5,108,101,1
98,5,2,103,1
98,5,97,103,1
98,5,49,104,1
98,5,28,105,1
98,5,51,107,1
98,5,120,109,1
98,5,91,111,1
98,5,57,117,1
98,5,82,119,1
98,5,104,119,1
98,5,108,119,1
98,5,74,120,1
98,5,86,122,1
98,5,126,122,1
98,5,83,124,1
98,5,113,125,1
98,5,71,128,1
