rep,rangepars,x,y,pres
25,15,39,1,1
25,15,46,1,1
25,15,65,2,1
25,15,67,2,1
25,15,94,2,1
25,15,58,4,1
25,15,16,5,1
25,15,85,6,1
25,15,43,8,1
25,15,51,8,1
25,15,117,9,1
25,15,67,11,1
25,15,98,11,1
25,15,30,12,1
25,15,100,12,1
25,15,116,17,1
25,15,81,18,1
25,15,7,21,1
25,15,69,22,1
25,15,43,23,1
25,15,74,25,1
25,15,124,26,1
25,15,80,27,1
25,15,107,27,1
25,15,72,30,1
25,15,79,31,1
25,15,85,31,1
25,15,60,34,1
25,15,104,36,1
25,15,68,37,1
25,15,16,40,1
25,15,26,40,1
25,15,91,40,1
25,15,6,41,1
25,15,43,42,1
25,15,72,42,1
25,15,65,43,1
25,15,107,43,1
25,15,124,43,1
25,15,52,44,1
25,15,76,44,1
25,15,48,45,1
25,15,71,45,1
25,15,86,47,1
25,15,92,48,1
25,15,117,48,1
25,15,31,49,1
25,15,60,50,1
25,15,9,54,1
25,15,57,55,1
25,15,69,55,1
25,15,104,57,1
25,15,28,58,1
25,15,57,58,1
25,15,3,59,1
25,15,8,59,1
25,15,58,59,1
25,15,47,61,1
25,15,70,62,1
25,15,54,64,1
25,15,93,65,1
25,15,39,66,1
25,15,83,66,1
25,15,83,68,1
25,15,72,73,1
25,15,109,74,1
25,15,84,75,1
25,15,37,78,1
25,15,103,78,1
25,15,72,80,1
25,15,82,80,1
25,15,30,82,1
25,15,121,84,1
25,15,57,89,1
25,15,1,90,1
25,15,42,90,1
25,15,30,92,1
25,15,61,92,1
25,15,70,95,1
25,15,93,98,1
25,15,100,101,1
25,15,82,103,1
25,15,63,104,1
25,15,110,106,1
25,15,122,108,1
25,15,24,109,1
25,15,46,110,1
25,15,63,110,1
25,15,74,110,1
25,15,38,111,1
25,15,101,112,1
25,15,37,113,1
25,15,117,113,1
25,15,5,116,1
25,15,16,116,1
25,15,35,121,1
25,15,52,123,1
25,15,126,124,1
25,15,6,128,1
25,15,15,128,1
