rep,rangepars,x,y,pres
76,5,31,1,1
76,5,33,1,1
76,5,84,1,1
76,5,93,1,1
76,5,94,1,1
76,5,3,2,1
76,5,81,2,1
76,5,89,2,1
76,5,102,2,1
76,5,86,3,1
76,5,37,4,1
76,5,13,6,1
76,5,11,7,1
76,5,75,8,1
76,5,94,11,1
76,5,31,12,1
76,5,15,13,1
76,5,80,14,1
76,5,103,14,1
76,5,116,15,1
76,5,128,15,1
76,5,21,16,1
76,5,73,19,1
76,5,74,21,1
76,5,87,21,1
76,5,14,22,1
76,5,104,23,1
76,5,74,25,1
76,5,37,26,1
76,5,13,29,1
76,5,112,29,1
76,5,36,30,1
76,5,46,30,1
76,5,75,31,1
76,5,45,34,1
76,5,79,35,1
76,5,127,35,1
76,5,91,36,1
76,5,115,36,1
76,5,43,40,1
76,5,121,40,1
76,5,83,43,1
76,5,6,44,1
76,5,49,45,1
76,5,124,45,1
76,5,85,47,1
76,5,71,48,1
76,5,13,51,1
76,5,121,51,1
76,5,38,55,1
76,5,46,55,1
76,5,113,55,1
76,5,109,56,1
76,5,51,57,1
76,5,83,58,1
76,5,38,59,1
76,5,63,60,1
76,5,44,62,1
76,5,119,63,1
76,5,11,66,1
76,5,94,70,1
76,5,4,71,1
76,5,79,74,1
76,5,8,75,1
76,5,87,76,1
76,5,90,77,1
76,5,84,78,1
76,5,13,83,1
76,5,54,84,1
76,5,10,85,1
76,5,22,85,1
76,5,52,87,1
76,5,34,88,1
76,5,94,89,1
76,5,109,89,1
76,5,122,93,1
76,5,29,94,1
76,5,66,95,1
76,5,45,96,1
76,5,11,99,1
76,5,40,99,1
76,5,104,99,1
76,5,50,100,1
76,5,108,102,1
76,5,127,104,1
76,5,65,106,1
76,5,93,109,1
76,5,97,112,1
76,5,112,112,1
76,5,122,113,1
76,5,87,114,1
76,5,100,114,1
76,5,116,114,1
76,5,79,115,1
76,5,75,116,1
76,5,9,117,1
76,5,123,117,1
76,5,28,118,1
76,5,84,120,1
76,5,97,125,1
