y,x,pres,rep,rangepar,disp,method
92,3,1,79,5,2,neutral
94,3,1,79,5,2,neutral
94,4,1,79,5,2,neutral
95,4,1,79,5,2,neutral
94,5,1,79,5,2,neutral
120,5,1,79,5,2,neutral
119,6,1,79,5,2,neutral
123,6,1,79,5,2,neutral
5,15,1,79,5,2,neutral
33,22,1,79,5,2,neutral
35,23,1,79,5,2,neutral
96,24,1,79,5,2,neutral
97,24,1,79,5,2,neutral
100,24,1,79,5,2,neutral
114,24,1,79,5,2,neutral
53,25,1,79,5,2,neutral
98,25,1,79,5,2,neutral
114,25,1,79,5,2,neutral
116,25,1,79,5,2,neutral
55,26,1,79,5,2,neutral
96,26,1,79,5,2,neutral
97,26,1,79,5,2,neutral
115,26,1,79,5,2,neutral
116,26,1,79,5,2,neutral
115,27,1,79,5,2,neutral
115,28,1,79,5,2,neutral
44,31,1,79,5,2,neutral
60,31,1,79,5,2,neutral
43,32,1,79,5,2,neutral
44,32,1,79,5,2,neutral
68,32,1,79,5,2,neutral
69,32,1,79,5,2,neutral
69,33,1,79,5,2,neutral
70,33,1,79,5,2,neutral
58,34,1,79,5,2,neutral
60,34,1,79,5,2,neutral
69,34,1,79,5,2,neutral
57,35,1,79,5,2,neutral
68,35,1,79,5,2,neutral
69,36,1,79,5,2,neutral
48,45,1,79,5,2,neutral
48,46,1,79,5,2,neutral
49,46,1,79,5,2,neutral
15,55,1,79,5,2,neutral
19,58,1,79,5,2,neutral
18,59,1,79,5,2,neutral
15,60,1,79,5,2,neutral
15,61,1,79,5,2,neutral
127,64,1,79,5,2,neutral
4,68,1,79,5,2,neutral
3,70,1,79,5,2,neutral
3,77,1,79,5,2,neutral
26,78,1,79,5,2,neutral
56,78,1,79,5,2,neutral
103,78,1,79,5,2,neutral
105,78,1,79,5,2,neutral
26,79,1,79,5,2,neutral
58,79,1,79,5,2,neutral
104,79,1,79,5,2,neutral
105,79,1,79,5,2,neutral
104,80,1,79,5,2,neutral
106,80,1,79,5,2,neutral
106,81,1,79,5,2,neutral
