y,x,pres,rep,rangepar,disp,method
67,1,1,15,30,2,neutral
87,1,1,15,30,2,neutral
68,2,1,15,30,2,neutral
69,2,1,15,30,2,neutral
70,2,1,15,30,2,neutral
82,2,1,15,30,2,neutral
83,2,1,15,30,2,neutral
85,2,1,15,30,2,neutral
86,2,1,15,30,2,neutral
87,2,1,15,30,2,neutral
88,2,1,15,30,2,neutral
60,3,1,15,30,2,neutral
85,3,1,15,30,2,neutral
86,3,1,15,30,2,neutral
87,3,1,15,30,2,neutral
84,4,1,15,30,2,neutral
85,4,1,15,30,2,neutral
11,20,1,15,30,2,neutral
11,21,1,15,30,2,neutral
13,21,1,15,30,2,neutral
12,22,1,15,30,2,neutral
12,23,1,15,30,2,neutral
124,23,1,15,30,2,neutral
12,24,1,15,30,2,neutral
14,24,1,15,30,2,neutral
124,24,1,15,30,2,neutral
125,24,1,15,30,2,neutral
12,25,1,15,30,2,neutral
14,25,1,15,30,2,neutral
122,25,1,15,30,2,neutral
11,26,1,15,30,2,neutral
12,26,1,15,30,2,neutral
13,26,1,15,30,2,neutral
14,26,1,15,30,2,neutral
12,27,1,15,30,2,neutral
14,27,1,15,30,2,neutral
16,27,1,15,30,2,neutral
11,28,1,15,30,2,neutral
17,29,1,15,30,2,neutral
108,29,1,15,30,2,neutral
95,37,1,15,30,2,neutral
94,39,1,15,30,2,neutral
80,41,1,15,30,2,neutral
81,42,1,15,30,2,neutral
82,42,1,15,30,2,neutral
80,43,1,15,30,2,neutral
81,43,1,15,30,2,neutral
82,43,1,15,30,2,neutral
86,43,1,15,30,2,neutral
88,43,1,15,30,2,neutral
86,45,1,15,30,2,neutral
87,45,1,15,30,2,neutral
88,47,1,15,30,2,neutral
75,52,1,15,30,2,neutral
78,52,1,15,30,2,neutral
75,53,1,15,30,2,neutral
76,53,1,15,30,2,neutral
78,53,1,15,30,2,neutral
75,54,1,15,30,2,neutral
77,54,1,15,30,2,neutral
78,54,1,15,30,2,neutral
76,55,1,15,30,2,neutral
77,55,1,15,30,2,neutral
78,55,1,15,30,2,neutral
76,56,1,15,30,2,neutral
78,56,1,15,30,2,neutral
106,65,1,15,30,2,neutral
101,68,1,15,30,2,neutral
105,68,1,15,30,2,neutral
96,84,1,15,30,2,neutral
96,85,1,15,30,2,neutral
96,86,1,15,30,2,neutral
113,88,1,15,30,2,neutral
80,90,1,15,30,2,neutral
115,90,1,15,30,2,neutral
80,91,1,15,30,2,neutral
81,91,1,15,30,2,neutral
82,91,1,15,30,2,neutral
116,92,1,15,30,2,neutral
16,95,1,15,30,2,neutral
118,95,1,15,30,2,neutral
119,95,1,15,30,2,neutral
66,97,1,15,30,2,neutral
65,98,1,15,30,2,neutral
22,108,1,15,30,2,neutral
23,108,1,15,30,2,neutral
27,111,1,15,30,2,neutral
25,113,1,15,30,2,neutral
26,113,1,15,30,2,neutral
27,113,1,15,30,2,neutral
27,114,1,15,30,2,neutral
12,115,1,15,30,2,neutral
13,115,1,15,30,2,neutral
13,116,1,15,30,2,neutral
31,116,1,15,30,2,neutral
31,117,1,15,30,2,neutral
29,118,1,15,30,2,neutral
31,118,1,15,30,2,neutral
27,120,1,15,30,2,neutral
113,126,1,15,30,2,neutral
84,1,1,15,30,5,neutral
70,2,1,15,30,5,neutral
73,2,1,15,30,5,neutral
83,2,1,15,30,5,neutral
69,3,1,15,30,5,neutral
82,3,1,15,30,5,neutral
83,3,1,15,30,5,neutral
91,4,1,15,30,5,neutral
72,5,1,15,30,5,neutral
80,5,1,15,30,5,neutral
85,5,1,15,30,5,neutral
82,6,1,15,30,5,neutral
81,7,1,15,30,5,neutral
74,8,1,15,30,5,neutral
91,8,1,15,30,5,neutral
77,9,1,15,30,5,neutral
82,10,1,15,30,5,neutral
88,11,1,15,30,5,neutral
113,12,1,15,30,5,neutral
46,14,1,15,30,5,neutral
101,14,1,15,30,5,neutral
115,21,1,15,30,5,neutral
116,21,1,15,30,5,neutral
119,22,1,15,30,5,neutral
120,25,1,15,30,5,neutral
72,31,1,15,30,5,neutral
73,31,1,15,30,5,neutral
103,31,1,15,30,5,neutral
22,38,1,15,30,5,neutral
8,40,1,15,30,5,neutral
86,40,1,15,30,5,neutral
3,41,1,15,30,5,neutral
8,41,1,15,30,5,neutral
83,41,1,15,30,5,neutral
127,41,1,15,30,5,neutral
27,44,1,15,30,5,neutral
124,44,1,15,30,5,neutral
25,45,1,15,30,5,neutral
20,46,1,15,30,5,neutral
21,46,1,15,30,5,neutral
28,46,1,15,30,5,neutral
19,48,1,15,30,5,neutral
21,48,1,15,30,5,neutral
27,49,1,15,30,5,neutral
78,55,1,15,30,5,neutral
121,57,1,15,30,5,neutral
119,60,1,15,30,5,neutral
109,61,1,15,30,5,neutral
100,62,1,15,30,5,neutral
124,62,1,15,30,5,neutral
104,63,1,15,30,5,neutral
107,63,1,15,30,5,neutral
123,64,1,15,30,5,neutral
121,66,1,15,30,5,neutral
62,69,1,15,30,5,neutral
105,70,1,15,30,5,neutral
103,71,1,15,30,5,neutral
98,72,1,15,30,5,neutral
73,85,1,15,30,5,neutral
74,86,1,15,30,5,neutral
10,90,1,15,30,5,neutral
12,93,1,15,30,5,neutral
14,93,1,15,30,5,neutral
68,93,1,15,30,5,neutral
4,94,1,15,30,5,neutral
9,94,1,15,30,5,neutral
12,94,1,15,30,5,neutral
13,94,1,15,30,5,neutral
14,94,1,15,30,5,neutral
18,94,1,15,30,5,neutral
1,95,1,15,30,5,neutral
2,95,1,15,30,5,neutral
3,96,1,15,30,5,neutral
14,96,1,15,30,5,neutral
19,97,1,15,30,5,neutral
65,97,1,15,30,5,neutral
66,97,1,15,30,5,neutral
68,97,1,15,30,5,neutral
69,97,1,15,30,5,neutral
18,99,1,15,30,5,neutral
3,100,1,15,30,5,neutral
63,101,1,15,30,5,neutral
1,104,1,15,30,5,neutral
27,112,1,15,30,5,neutral
29,112,1,15,30,5,neutral
73,113,1,15,30,5,neutral
74,115,1,15,30,5,neutral
14,116,1,15,30,5,neutral
17,116,1,15,30,5,neutral
15,117,1,15,30,5,neutral
25,118,1,15,30,5,neutral
25,119,1,15,30,5,neutral
22,124,1,15,30,5,neutral
115,124,1,15,30,5,neutral
4,125,1,15,30,5,neutral
2,126,1,15,30,5,neutral
30,126,1,15,30,5,neutral
2,127,1,15,30,5,neutral
30,127,1,15,30,5,neutral
33,128,1,15,30,5,neutral
14,2,1,15,30,15,neutral
60,2,1,15,30,15,neutral
60,3,1,15,30,15,neutral
67,4,1,15,30,15,neutral
68,5,1,15,30,15,neutral
66,6,1,15,30,15,neutral
112,12,1,15,30,15,neutral
119,12,1,15,30,15,neutral
7,20,1,15,30,15,neutral
18,22,1,15,30,15,neutral
58,22,1,15,30,15,neutral
16,23,1,15,30,15,neutral
57,23,1,15,30,15,neutral
127,23,1,15,30,15,neutral
119,24,1,15,30,15,neutral
89,25,1,15,30,15,neutral
8,26,1,15,30,15,neutral
104,26,1,15,30,15,neutral
105,28,1,15,30,15,neutral
112,29,1,15,30,15,neutral
122,29,1,15,30,15,neutral
18,30,1,15,30,15,neutral
80,30,1,15,30,15,neutral
109,30,1,15,30,15,neutral
103,31,1,15,30,15,neutral
79,33,1,15,30,15,neutral
116,34,1,15,30,15,neutral
87,35,1,15,30,15,neutral
113,35,1,15,30,15,neutral
118,35,1,15,30,15,neutral
80,36,1,15,30,15,neutral
103,37,1,15,30,15,neutral
79,38,1,15,30,15,neutral
31,39,1,15,30,15,neutral
82,39,1,15,30,15,neutral
81,40,1,15,30,15,neutral
93,40,1,15,30,15,neutral
22,42,1,15,30,15,neutral
88,42,1,15,30,15,neutral
99,43,1,15,30,15,neutral
101,43,1,15,30,15,neutral
