rep,rangepars,x,y,pres
20,5,54,3,1
20,5,11,5,1
20,5,47,5,1
20,5,91,5,1
20,5,96,7,1
20,5,67,9,1
20,5,84,10,1
20,5,111,11,1
20,5,1,16,1
20,5,24,16,1
20,5,113,18,1
20,5,4,19,1
20,5,70,19,1
20,5,13,20,1
20,5,44,20,1
20,5,102,20,1
20,5,71,21,1
20,5,98,21,1
20,5,92,24,1
20,5,32,26,1
20,5,107,29,1
20,5,113,31,1
20,5,69,32,1
20,5,83,33,1
20,5,67,34,1
20,5,111,34,1
20,5,88,36,1
20,5,4,37,1
20,5,62,37,1
20,5,79,37,1
20,5,70,38,1
20,5,10,40,1
20,5,123,41,1
20,5,126,41,1
20,5,27,43,1
20,5,55,43,1
20,5,42,44,1
20,5,6,46,1
20,5,50,46,1
20,5,106,47,1
20,5,45,48,1
20,5,100,48,1
20,5,84,50,1
20,5,77,51,1
20,5,118,51,1
20,5,24,53,1
20,5,107,55,1
20,5,91,58,1
20,5,84,61,1
20,5,14,63,1
20,5,77,63,1
20,5,41,64,1
20,5,59,66,1
20,5,67,67,1
20,5,75,68,1
20,5,94,69,1
20,5,64,70,1
20,5,26,71,1
20,5,40,72,1
20,5,24,73,1
20,5,65,75,1
20,5,81,75,1
20,5,97,82,1
20,5,52,83,1
20,5,34,85,1
20,5,79,85,1
20,5,85,86,1
20,5,86,86,1
20,5,34,87,1
20,5,71,87,1
20,5,45,88,1
20,5,51,89,1
20,5,73,90,1
20,5,19,91,1
20,5,10,93,1
20,5,51,95,1
20,5,37,97,1
20,5,45,97,1
20,5,70,100,1
20,5,40,101,1
20,5,112,102,1
20,5,121,102,1
20,5,125,103,1
20,5,85,104,1
20,5,108,105,1
20,5,115,105,1
20,5,29,111,1
20,5,112,111,1
20,5,13,112,1
20,5,83,113,1
20,5,126,117,1
20,5,44,120,1
20,5,60,120,1
20,5,91,121,1
20,5,42,122,1
20,5,70,123,1
20,5,43,124,1
20,5,128,124,1
20,5,53,127,1
20,5,24,128,1
