y,x,pres,rep,rangepar,disp,method
21,2,1,7,15,2,neutral
23,2,1,7,15,2,neutral
91,3,1,7,15,2,neutral
91,6,1,7,15,2,neutral
92,7,1,7,15,2,neutral
95,9,1,7,15,2,neutral
97,10,1,7,15,2,neutral
58,11,1,7,15,2,neutral
59,12,1,7,15,2,neutral
60,12,1,7,15,2,neutral
61,12,1,7,15,2,neutral
59,13,1,7,15,2,neutral
60,13,1,7,15,2,neutral
62,13,1,7,15,2,neutral
127,17,1,7,15,2,neutral
47,29,1,7,15,2,neutral
118,30,1,7,15,2,neutral
75,32,1,7,15,2,neutral
69,37,1,7,15,2,neutral
92,37,1,7,15,2,neutral
69,38,1,7,15,2,neutral
69,39,1,7,15,2,neutral
92,39,1,7,15,2,neutral
93,39,1,7,15,2,neutral
92,40,1,7,15,2,neutral
118,43,1,7,15,2,neutral
119,43,1,7,15,2,neutral
117,44,1,7,15,2,neutral
43,45,1,7,15,2,neutral
44,47,1,7,15,2,neutral
47,49,1,7,15,2,neutral
47,50,1,7,15,2,neutral
48,50,1,7,15,2,neutral
49,50,1,7,15,2,neutral
47,51,1,7,15,2,neutral
49,51,1,7,15,2,neutral
50,52,1,7,15,2,neutral
51,52,1,7,15,2,neutral
82,52,1,7,15,2,neutral
82,53,1,7,15,2,neutral
1,54,1,7,15,2,neutral
61,54,1,7,15,2,neutral
1,55,1,7,15,2,neutral
62,55,1,7,15,2,neutral
3,56,1,7,15,2,neutral
2,57,1,7,15,2,neutral
3,57,1,7,15,2,neutral
23,66,1,7,15,2,neutral
109,69,1,7,15,2,neutral
61,75,1,7,15,2,neutral
62,75,1,7,15,2,neutral
44,78,1,7,15,2,neutral
62,78,1,7,15,2,neutral
45,79,1,7,15,2,neutral
61,79,1,7,15,2,neutral
47,80,1,7,15,2,neutral
103,80,1,7,15,2,neutral
47,81,1,7,15,2,neutral
60,90,1,7,15,2,neutral
45,91,1,7,15,2,neutral
59,91,1,7,15,2,neutral
65,101,1,7,15,2,neutral
67,101,1,7,15,2,neutral
65,102,1,7,15,2,neutral
63,103,1,7,15,2,neutral
64,103,1,7,15,2,neutral
87,103,1,7,15,2,neutral
64,104,1,7,15,2,neutral
88,104,1,7,15,2,neutral
19,107,1,7,15,2,neutral
20,107,1,7,15,2,neutral
71,107,1,7,15,2,neutral
72,107,1,7,15,2,neutral
70,108,1,7,15,2,neutral
71,108,1,7,15,2,neutral
72,108,1,7,15,2,neutral
73,108,1,7,15,2,neutral
69,109,1,7,15,2,neutral
71,109,1,7,15,2,neutral
72,109,1,7,15,2,neutral
73,109,1,7,15,2,neutral
74,109,1,7,15,2,neutral
69,110,1,7,15,2,neutral
70,110,1,7,15,2,neutral
71,110,1,7,15,2,neutral
72,110,1,7,15,2,neutral
73,110,1,7,15,2,neutral
74,110,1,7,15,2,neutral
71,111,1,7,15,2,neutral
72,111,1,7,15,2,neutral
73,111,1,7,15,2,neutral
39,112,1,7,15,2,neutral
72,112,1,7,15,2,neutral
13,113,1,7,15,2,neutral
39,113,1,7,15,2,neutral
45,113,1,7,15,2,neutral
12,114,1,7,15,2,neutral
45,114,1,7,15,2,neutral
11,115,1,7,15,2,neutral
10,116,1,7,15,2,neutral
19,1,1,7,15,5,neutral
23,2,1,7,15,5,neutral
17,4,1,7,15,5,neutral
89,7,1,7,15,5,neutral
90,8,1,7,15,5,neutral
95,8,1,7,15,5,neutral
90,9,1,7,15,5,neutral
90,11,1,7,15,5,neutral
88,13,1,7,15,5,neutral
92,14,1,7,15,5,neutral
89,15,1,7,15,5,neutral
128,17,1,7,15,5,neutral
117,30,1,7,15,5,neutral
97,31,1,7,15,5,neutral
118,31,1,7,15,5,neutral
94,32,1,7,15,5,neutral
98,35,1,7,15,5,neutral
22,37,1,7,15,5,neutral
27,37,1,7,15,5,neutral
20,39,1,7,15,5,neutral
20,40,1,7,15,5,neutral
24,40,1,7,15,5,neutral
72,40,1,7,15,5,neutral
21,42,1,7,15,5,neutral
19,47,1,7,15,5,neutral
42,49,1,7,15,5,neutral
79,52,1,7,15,5,neutral
107,52,1,7,15,5,neutral
44,54,1,7,15,5,neutral
102,55,1,7,15,5,neutral
104,55,1,7,15,5,neutral
106,56,1,7,15,5,neutral
7,58,1,7,15,5,neutral
41,59,1,7,15,5,neutral
9,61,1,7,15,5,neutral
99,62,1,7,15,5,neutral
98,63,1,7,15,5,neutral
5,64,1,7,15,5,neutral
101,64,1,7,15,5,neutral
40,68,1,7,15,5,neutral
96,69,1,7,15,5,neutral
49,70,1,7,15,5,neutral
92,70,1,7,15,5,neutral
52,71,1,7,15,5,neutral
94,71,1,7,15,5,neutral
93,72,1,7,15,5,neutral
96,72,1,7,15,5,neutral
50,73,1,7,15,5,neutral
56,75,1,7,15,5,neutral
48,78,1,7,15,5,neutral
45,82,1,7,15,5,neutral
98,88,1,7,15,5,neutral
62,92,1,7,15,5,neutral
102,94,1,7,15,5,neutral
61,95,1,7,15,5,neutral
103,98,1,7,15,5,neutral
102,102,1,7,15,5,neutral
84,104,1,7,15,5,neutral
96,104,1,7,15,5,neutral
92,106,1,7,15,5,neutral
97,106,1,7,15,5,neutral
97,107,1,7,15,5,neutral
99,108,1,7,15,5,neutral
99,109,1,7,15,5,neutral
73,110,1,7,15,5,neutral
99,110,1,7,15,5,neutral
100,110,1,7,15,5,neutral
97,111,1,7,15,5,neutral
