rep,rangepars,x,y,pres
88,5,104,6,1
88,5,110,6,1
88,5,128,6,1
88,5,118,7,1
88,5,119,7,1
88,5,123,10,1
88,5,109,11,1
88,5,35,12,1
88,5,50,13,1
88,5,33,14,1
88,5,6,15,1
88,5,30,15,1
88,5,41,16,1
88,5,93,17,1
88,5,88,19,1
88,5,8,22,1
88,5,117,23,1
88,5,60,24,1
88,5,77,24,1
88,5,68,25,1
88,5,116,27,1
88,5,121,30,1
88,5,75,31,1
88,5,110,32,1
88,5,56,33,1
88,5,18,34,1
88,5,29,35,1
88,5,74,35,1
88,5,54,39,1
88,5,91,40,1
88,5,92,40,1
88,5,116,42,1
88,5,40,45,1
88,5,1,46,1
88,5,19,47,1
88,5,104,47,1
88,5,85,48,1
88,5,58,49,1
88,5,8,50,1
88,5,81,50,1
88,5,15,51,1
88,5,117,52,1
88,5,100,56,1
88,5,110,56,1
88,5,80,58,1
88,5,122,59,1
88,5,43,61,1
88,5,4,62,1
88,5,55,63,1
88,5,102,63,1
88,5,110,63,1
88,5,55,67,1
88,5,55,68,1
88,5,122,68,1
88,5,44,70,1
88,5,68,70,1
88,5,96,70,1
88,5,49,71,1
88,5,90,71,1
88,5,4,72,1
88,5,58,72,1
88,5,72,73,1
88,5,55,74,1
88,5,45,75,1
88,5,54,75,1
88,5,9,77,1
88,5,76,77,1
88,5,58,79,1
88,5,15,81,1
88,5,89,82,1
88,5,15,83,1
88,5,110,86,1
88,5,31,87,1
88,5,118,87,1
88,5,23,88,1
88,5,123,88,1
88,5,77,90,1
88,5,1,92,1
88,5,85,92,1
88,5,87,93,1
88,5,109,97,1
88,5,1,100,1
88,5,116,102,1
88,5,40,104,1
88,5,79,104,1
88,5,122,106,1
88,5,30,107,1
88,5,16,108,1
88,5,32,113,1
88,5,33,113,1
88,5,44,114,1
88,5,48,115,1
88,5,79,115,1
88,5,21,116,1
88,5,32,119,1
88,5,108,120,1
88,5,5,121,1
88,5,36,123,1
88,5,27,127,1
88,5,35,128,1
