rep,rangepars,x,y,pres
83,5,11,1,1
83,5,44,2,1
83,5,123,2,1
83,5,104,3,1
83,5,8,4,1
83,5,64,4,1
83,5,28,6,1
83,5,85,9,1
83,5,110,12,1
83,5,10,13,1
83,5,30,15,1
83,5,96,15,1
83,5,3,17,1
83,5,124,18,1
83,5,29,19,1
83,5,51,19,1
83,5,66,20,1
83,5,96,22,1
83,5,58,23,1
83,5,114,23,1
83,5,41,27,1
83,5,102,28,1
83,5,27,29,1
83,5,33,29,1
83,5,97,29,1
83,5,83,31,1
83,5,5,32,1
83,5,113,32,1
83,5,105,34,1
83,5,126,34,1
83,5,8,36,1
83,5,20,37,1
83,5,23,37,1
83,5,91,41,1
83,5,9,42,1
83,5,14,42,1
83,5,15,42,1
83,5,44,42,1
83,5,48,43,1
83,5,127,46,1
83,5,33,49,1
83,5,1,50,1
83,5,100,50,1
83,5,110,50,1
83,5,48,51,1
83,5,28,55,1
83,5,45,57,1
83,5,85,59,1
83,5,107,59,1
83,5,19,63,1
83,5,57,63,1
83,5,72,65,1
83,5,60,67,1
83,5,74,69,1
83,5,26,72,1
83,5,81,73,1
83,5,20,74,1
83,5,91,74,1
83,5,107,75,1
83,5,124,75,1
83,5,98,77,1
83,5,59,78,1
83,5,97,78,1
83,5,33,81,1
83,5,59,81,1
83,5,4,82,1
83,5,18,85,1
83,5,103,85,1
83,5,126,87,1
83,5,1,92,1
83,5,14,93,1
83,5,78,93,1
83,5,109,96,1
83,5,79,97,1
83,5,62,99,1
83,5,25,100,1
83,5,100,100,1
83,5,14,102,1
83,5,24,102,1
83,5,21,104,1
83,5,64,107,1
83,5,8,109,1
83,5,73,109,1
83,5,11,111,1
83,5,47,111,1
83,5,38,114,1
83,5,69,115,1
83,5,90,116,1
83,5,80,117,1
83,5,84,119,1
83,5,49,120,1
83,5,54,120,1
83,5,108,120,1
83,5,28,121,1
83,5,107,122,1
83,5,77,124,1
83,5,76,125,1
83,5,80,125,1
83,5,68,127,1
83,5,100,128,1
