y,x,pres,rep,rangepar,disp,method
3,6,1,9,15,2,neutral
2,7,1,9,15,2,neutral
5,7,1,9,15,2,neutral
12,9,1,9,15,2,neutral
3,11,1,9,15,2,neutral
50,12,1,9,15,2,neutral
51,12,1,9,15,2,neutral
128,12,1,9,15,2,neutral
49,13,1,9,15,2,neutral
50,13,1,9,15,2,neutral
25,14,1,9,15,2,neutral
11,22,1,9,15,2,neutral
32,22,1,9,15,2,neutral
11,23,1,9,15,2,neutral
9,24,1,9,15,2,neutral
11,24,1,9,15,2,neutral
10,25,1,9,15,2,neutral
125,29,1,9,15,2,neutral
30,31,1,9,15,2,neutral
90,36,1,9,15,2,neutral
91,37,1,9,15,2,neutral
90,38,1,9,15,2,neutral
29,42,1,9,15,2,neutral
7,50,1,9,15,2,neutral
8,50,1,9,15,2,neutral
9,51,1,9,15,2,neutral
10,52,1,9,15,2,neutral
85,58,1,9,15,2,neutral
84,59,1,9,15,2,neutral
35,60,1,9,15,2,neutral
36,60,1,9,15,2,neutral
86,60,1,9,15,2,neutral
33,61,1,9,15,2,neutral
34,61,1,9,15,2,neutral
83,61,1,9,15,2,neutral
84,61,1,9,15,2,neutral
85,61,1,9,15,2,neutral
117,61,1,9,15,2,neutral
118,61,1,9,15,2,neutral
31,62,1,9,15,2,neutral
85,62,1,9,15,2,neutral
33,63,1,9,15,2,neutral
34,63,1,9,15,2,neutral
35,63,1,9,15,2,neutral
115,63,1,9,15,2,neutral
117,63,1,9,15,2,neutral
32,64,1,9,15,2,neutral
35,64,1,9,15,2,neutral
116,65,1,9,15,2,neutral
36,66,1,9,15,2,neutral
115,66,1,9,15,2,neutral
37,68,1,9,15,2,neutral
35,69,1,9,15,2,neutral
69,72,1,9,15,2,neutral
74,75,1,9,15,2,neutral
75,75,1,9,15,2,neutral
75,76,1,9,15,2,neutral
74,77,1,9,15,2,neutral
75,77,1,9,15,2,neutral
75,78,1,9,15,2,neutral
105,79,1,9,15,2,neutral
107,80,1,9,15,2,neutral
40,95,1,9,15,2,neutral
38,96,1,9,15,2,neutral
39,96,1,9,15,2,neutral
41,96,1,9,15,2,neutral
38,97,1,9,15,2,neutral
40,97,1,9,15,2,neutral
42,97,1,9,15,2,neutral
37,99,1,9,15,2,neutral
39,99,1,9,15,2,neutral
14,100,1,9,15,2,neutral
15,100,1,9,15,2,neutral
38,100,1,9,15,2,neutral
39,100,1,9,15,2,neutral
16,101,1,9,15,2,neutral
37,101,1,9,15,2,neutral
41,101,1,9,15,2,neutral
13,102,1,9,15,2,neutral
40,102,1,9,15,2,neutral
41,102,1,9,15,2,neutral
42,102,1,9,15,2,neutral
43,102,1,9,15,2,neutral
14,103,1,9,15,2,neutral
41,103,1,9,15,2,neutral
24,104,1,9,15,2,neutral
23,105,1,9,15,2,neutral
32,108,1,9,15,2,neutral
32,109,1,9,15,2,neutral
22,110,1,9,15,2,neutral
91,110,1,9,15,2,neutral
20,111,1,9,15,2,neutral
18,112,1,9,15,2,neutral
20,112,1,9,15,2,neutral
21,112,1,9,15,2,neutral
13,118,1,9,15,2,neutral
12,119,1,9,15,2,neutral
108,121,1,9,15,2,neutral
75,124,1,9,15,2,neutral
10,127,1,9,15,2,neutral
103,2,1,9,15,5,neutral
103,3,1,9,15,5,neutral
9,6,1,9,15,5,neutral
10,6,1,9,15,5,neutral
65,6,1,9,15,5,neutral
72,7,1,9,15,5,neutral
50,8,1,9,15,5,neutral
8,9,1,9,15,5,neutral
10,9,1,9,15,5,neutral
12,9,1,9,15,5,neutral
50,9,1,9,15,5,neutral
65,9,1,9,15,5,neutral
72,9,1,9,15,5,neutral
6,10,1,9,15,5,neutral
24,10,1,9,15,5,neutral
88,10,1,9,15,5,neutral
70,11,1,9,15,5,neutral
65,12,1,9,15,5,neutral
69,12,1,9,15,5,neutral
10,13,1,9,15,5,neutral
15,13,1,9,15,5,neutral
25,13,1,9,15,5,neutral
68,13,1,9,15,5,neutral
70,13,1,9,15,5,neutral
81,14,1,9,15,5,neutral
23,15,1,9,15,5,neutral
23,16,1,9,15,5,neutral
24,18,1,9,15,5,neutral
38,21,1,9,15,5,neutral
18,37,1,9,15,5,neutral
76,38,1,9,15,5,neutral
13,40,1,9,15,5,neutral
74,40,1,9,15,5,neutral
73,41,1,9,15,5,neutral
75,43,1,9,15,5,neutral
20,44,1,9,15,5,neutral
72,44,1,9,15,5,neutral
29,46,1,9,15,5,neutral
30,46,1,9,15,5,neutral
28,47,1,9,15,5,neutral
29,49,1,9,15,5,neutral
26,52,1,9,15,5,neutral
31,58,1,9,15,5,neutral
84,60,1,9,15,5,neutral
85,60,1,9,15,5,neutral
87,60,1,9,15,5,neutral
88,60,1,9,15,5,neutral
30,61,1,9,15,5,neutral
34,61,1,9,15,5,neutral
84,61,1,9,15,5,neutral
31,62,1,9,15,5,neutral
12,63,1,9,15,5,neutral
15,63,1,9,15,5,neutral
29,63,1,9,15,5,neutral
16,64,1,9,15,5,neutral
11,65,1,9,15,5,neutral
18,65,1,9,15,5,neutral
21,65,1,9,15,5,neutral
14,66,1,9,15,5,neutral
5,68,1,9,15,5,neutral
4,69,1,9,15,5,neutral
66,69,1,9,15,5,neutral
68,73,1,9,15,5,neutral
65,76,1,9,15,5,neutral
108,76,1,9,15,5,neutral
71,78,1,9,15,5,neutral
110,78,1,9,15,5,neutral
37,80,1,9,15,5,neutral
39,80,1,9,15,5,neutral
110,81,1,9,15,5,neutral
112,82,1,9,15,5,neutral
113,85,1,9,15,5,neutral
1,96,1,9,15,5,neutral
39,96,1,9,15,5,neutral
40,96,1,9,15,5,neutral
4,97,1,9,15,5,neutral
39,97,1,9,15,5,neutral
38,99,1,9,15,5,neutral
37,100,1,9,15,5,neutral
14,102,1,9,15,5,neutral
127,105,1,9,15,5,neutral
7,108,1,9,15,5,neutral
98,109,1,9,15,5,neutral
22,110,1,9,15,5,neutral
24,112,1,9,15,5,neutral
22,114,1,9,15,5,neutral
17,117,1,9,15,5,neutral
19,117,1,9,15,5,neutral
16,118,1,9,15,5,neutral
19,118,1,9,15,5,neutral
25,118,1,9,15,5,neutral
16,119,1,9,15,5,neutral
107,123,1,9,15,5,neutral
108,123,1,9,15,5,neutral
110,124,1,9,15,5,neutral
107,126,1,9,15,5,neutral
108,126,1,9,15,5,neutral
109,126,1,9,15,5,neutral
114,126,1,9,15,5,neutral
109,128,1,9,15,5,neutral
89,7,1,9,15,15,neutral
79,8,1,9,15,15,neutral
84,8,1,9,15,15,neutral
97,9,1,9,15,15,neutral
5,10,1,9,15,15,neutral
21,10,1,9,15,15,neutral
90,11,1,9,15,15,neutral
25,13,1,9,15,15,neutral
55,14,1,9,15,15,neutral
56,14,1,9,15,15,neutral
18,15,1,9,15,15,neutral
26,15,1,9,15,15,neutral
95,16,1,9,15,15,neutral
58,18,1,9,15,15,neutral
73,18,1,9,15,15,neutral
11,22,1,9,15,15,neutral
64,22,1,9,15,15,neutral
6,23,1,9,15,15,neutral
31,23,1,9,15,15,neutral
20,26,1,9,15,15,neutral
31,26,1,9,15,15,neutral
36,26,1,9,15,15,neutral
56,27,1,9,15,15,neutral
126,27,1,9,15,15,neutral
82,29,1,9,15,15,neutral
14,30,1,9,15,15,neutral
19,30,1,9,15,15,neutral
19,31,1,9,15,15,neutral
14,32,1,9,15,15,neutral
39,33,1,9,15,15,neutral
56,33,1,9,15,15,neutral
23,34,1,9,15,15,neutral
127,36,1,9,15,15,neutral
14,39,1,9,15,15,neutral
27,41,1,9,15,15,neutral
119,41,1,9,15,15,neutral
31,44,1,9,15,15,neutral
32,45,1,9,15,15,neutral
127,46,1,9,15,15,neutral
17,47,1,9,15,15,neutral
50,47,1,9,15,15,neutral
117,47,1,9,15,15,neutral
30,48,1,9,15,15,neutral
36,49,1,9,15,15,neutral
120,50,1,9,15,15,neutral
123,50,1,9,15,15,neutral
27,52,1,9,15,15,neutral
114,53,1,9,15,15,neutral
115,53,1,9,15,15,neutral
123,53,1,9,15,15,neutral
40,56,1,9,15,15,neutral
118,56,1,9,15,15,neutral
112,58,1,9,15,15,neutral
118,59,1,9,15,15,neutral
121,61,1,9,15,15,neutral
32,63,1,9,15,15,neutral
113,66,1,9,15,15,neutral
35,67,1,9,15,15,neutral
23,71,1,9,15,15,neutral
34,72,1,9,15,15,neutral
28,75,1,9,15,15,neutral
71,75,1,9,15,15,neutral
83,76,1,9,15,15,neutral
78,80,1,9,15,15,neutral
82,81,1,9,15,15,neutral
109,81,1,9,15,15,neutral
20,82,1,9,15,15,neutral
67,82,1,9,15,15,neutral
78,82,1,9,15,15,neutral
113,83,1,9,15,15,neutral
72,84,1,9,15,15,neutral
109,85,1,9,15,15,neutral
123,85,1,9,15,15,neutral
75,88,1,9,15,15,neutral
119,91,1,9,15,15,neutral
20,93,1,9,15,15,neutral
16,94,1,9,15,15,neutral
1,96,1,9,15,15,neutral
5,96,1,9,15,15,neutral
1,98,1,9,15,15,neutral
1,99,1,9,15,15,neutral
16,99,1,9,15,15,neutral
20,103,1,9,15,15,neutral
44,104,1,9,15,15,neutral
12,108,1,9,15,15,neutral
105,110,1,9,15,15,neutral
31,111,1,9,15,15,neutral
20,112,1,9,15,15,neutral
26,117,1,9,15,15,neutral
13,118,1,9,15,15,neutral
14,118,1,9,15,15,neutral
121,118,1,9,15,15,neutral
122,118,1,9,15,15,neutral
113,119,1,9,15,15,neutral
104,121,1,9,15,15,neutral
112,121,1,9,15,15,neutral
107,124,1,9,15,15,neutral
17,126,1,9,15,15,neutral
15,127,1,9,15,15,neutral
100,127,1,9,15,15,neutral
2,5,1,9,15,2,positive
2,6,1,9,15,2,positive
72,8,1,9,15,2,positive
14,9,1,9,15,2,positive
73,9,1,9,15,2,positive
13,10,1,9,15,2,positive
15,11,1,9,15,2,positive
51,11,1,9,15,2,positive
12,12,1,9,15,2,positive
10,13,1,9,15,2,positive
68,13,1,9,15,2,positive
30,15,1,9,15,2,positive
31,15,1,9,15,2,positive
30,16,1,9,15,2,positive
30,17,1,9,15,2,positive
32,17,1,9,15,2,positive
9,22,1,9,15,2,positive
9,23,1,9,15,2,positive
7,24,1,9,15,2,positive
9,24,1,9,15,2,positive
10,24,1,9,15,2,positive
125,26,1,9,15,2,positive
126,27,1,9,15,2,positive
58,47,1,9,15,2,positive
54,48,1,9,15,2,positive
55,48,1,9,15,2,positive
54,49,1,9,15,2,positive
54,50,1,9,15,2,positive
10,52,1,9,15,2,positive
19,52,1,9,15,2,positive
20,52,1,9,15,2,positive
21,52,1,9,15,2,positive
9,53,1,9,15,2,positive
9,54,1,9,15,2,positive
23,54,1,9,15,2,positive
119,54,1,9,15,2,positive
7,55,1,9,15,2,positive
128,56,1,9,15,2,positive
7,57,1,9,15,2,positive
8,58,1,9,15,2,positive
6,59,1,9,15,2,positive
85,59,1,9,15,2,positive
15,61,1,9,15,2,positive
84,61,1,9,15,2,positive
15,63,1,9,15,2,positive
84,63,1,9,15,2,positive
86,63,1,9,15,2,positive
84,64,1,9,15,2,positive
86,64,1,9,15,2,positive
37,68,1,9,15,2,positive
52,69,1,9,15,2,positive
68,71,1,9,15,2,positive
70,71,1,9,15,2,positive
68,72,1,9,15,2,positive
67,73,1,9,15,2,positive
68,73,1,9,15,2,positive
69,73,1,9,15,2,positive
11,74,1,9,15,2,positive
68,74,1,9,15,2,positive
11,75,1,9,15,2,positive
67,76,1,9,15,2,positive
108,92,1,9,15,2,positive
124,95,1,9,15,2,positive
123,96,1,9,15,2,positive
39,97,1,9,15,2,positive
39,98,1,9,15,2,positive
39,99,1,9,15,2,positive
111,104,1,9,15,2,positive
22,105,1,9,15,2,positive
110,105,1,9,15,2,positive
20,109,1,9,15,2,positive
21,109,1,9,15,2,positive
22,109,1,9,15,2,positive
21,110,1,9,15,2,positive
22,110,1,9,15,2,positive
21,111,1,9,15,2,positive
20,112,1,9,15,2,positive
13,118,1,9,15,2,positive
13,119,1,9,15,2,positive
14,119,1,9,15,2,positive
15,119,1,9,15,2,positive
11,120,1,9,15,2,positive
12,120,1,9,15,2,positive
13,120,1,9,15,2,positive
14,120,1,9,15,2,positive
98,120,1,9,15,2,positive
11,121,1,9,15,2,positive
12,121,1,9,15,2,positive
13,121,1,9,15,2,positive
14,121,1,9,15,2,positive
10,122,1,9,15,2,positive
99,122,1,9,15,2,positive
10,123,1,9,15,2,positive
11,123,1,9,15,2,positive
111,124,1,9,15,2,positive
109,125,1,9,15,2,positive
110,125,1,9,15,2,positive
109,126,1,9,15,2,positive
110,126,1,9,15,2,positive
112,126,1,9,15,2,positive
65,6,1,9,15,5,positive
66,6,1,9,15,5,positive
71,6,1,9,15,5,positive
52,8,1,9,15,5,positive
51,9,1,9,15,5,positive
52,12,1,9,15,5,positive
25,13,1,9,15,5,positive
54,15,1,9,15,5,positive
106,16,1,9,15,5,positive
113,16,1,9,15,5,positive
41,20,1,9,15,5,positive
107,20,1,9,15,5,positive
39,21,1,9,15,5,positive
42,21,1,9,15,5,positive
111,21,1,9,15,5,positive
45,25,1,9,15,5,positive
71,39,1,9,15,5,positive
75,40,1,9,15,5,positive
71,41,1,9,15,5,positive
76,41,1,9,15,5,positive
56,46,1,9,15,5,positive
58,49,1,9,15,5,positive
108,52,1,9,15,5,positive
28,54,1,9,15,5,positive
128,55,1,9,15,5,positive
32,59,1,9,15,5,positive
37,60,1,9,15,5,positive
29,61,1,9,15,5,positive
31,61,1,9,15,5,positive
34,61,1,9,15,5,positive
29,62,1,9,15,5,positive
31,62,1,9,15,5,positive
32,62,1,9,15,5,positive
31,63,1,9,15,5,positive
32,63,1,9,15,5,positive
35,65,1,9,15,5,positive
35,67,1,9,15,5,positive
37,68,1,9,15,5,positive
35,69,1,9,15,5,positive
40,69,1,9,15,5,positive
36,70,1,9,15,5,positive
37,70,1,9,15,5,positive
71,70,1,9,15,5,positive
34,71,1,9,15,5,positive
36,71,1,9,15,5,positive
70,71,1,9,15,5,positive
72,72,1,9,15,5,positive
68,73,1,9,15,5,positive
34,75,1,9,15,5,positive
79,76,1,9,15,5,positive
32,77,1,9,15,5,positive
75,77,1,9,15,5,positive
80,79,1,9,15,5,positive
32,81,1,9,15,5,positive
34,84,1,9,15,5,positive
113,84,1,9,15,5,positive
111,90,1,9,15,5,positive
124,96,1,9,15,5,positive
125,97,1,9,15,5,positive
40,98,1,9,15,5,positive
40,99,1,9,15,5,positive
38,101,1,9,15,5,positive
25,103,1,9,15,5,positive
26,103,1,9,15,5,positive
19,105,1,9,15,5,positive
22,105,1,9,15,5,positive
24,105,1,9,15,5,positive
42,105,1,9,15,5,positive
9,108,1,9,15,5,positive
21,108,1,9,15,5,positive
22,108,1,9,15,5,positive
21,109,1,9,15,5,positive
19,111,1,9,15,5,positive
22,111,1,9,15,5,positive
16,112,1,9,15,5,positive
19,112,1,9,15,5,positive
20,112,1,9,15,5,positive
9,113,1,9,15,5,positive
12,113,1,9,15,5,positive
14,113,1,9,15,5,positive
23,114,1,9,15,5,positive
13,115,1,9,15,5,positive
20,115,1,9,15,5,positive
22,115,1,9,15,5,positive
12,116,1,9,15,5,positive
23,117,1,9,15,5,positive
23,119,1,9,15,5,positive
9,120,1,9,15,5,positive
8,122,1,9,15,5,positive
12,125,1,9,15,5,positive
4,126,1,9,15,5,positive
8,126,1,9,15,5,positive
10,126,1,9,15,5,positive
17,126,1,9,15,5,positive
109,126,1,9,15,5,positive
12,127,1,9,15,5,positive
13,127,1,9,15,5,positive
14,127,1,9,15,5,positive
11,128,1,9,15,5,positive
14,128,1,9,15,5,positive
67,1,1,9,15,15,positive
8,2,1,9,15,15,positive
2,5,1,9,15,15,positive
71,6,1,9,15,15,positive
12,10,1,9,15,15,positive
77,10,1,9,15,15,positive
4,11,1,9,15,15,positive
30,11,1,9,15,15,positive
22,12,1,9,15,15,positive
78,12,1,9,15,15,positive
