y,x,pres,rep,rangepar,disp,method
57,7,1,7,30,2,neutral
67,17,1,7,30,2,neutral
66,18,1,7,30,2,neutral
16,33,1,7,30,2,neutral
17,33,1,7,30,2,neutral
120,36,1,7,30,2,neutral
95,40,1,7,30,2,neutral
95,41,1,7,30,2,neutral
19,42,1,7,30,2,neutral
21,42,1,7,30,2,neutral
22,42,1,7,30,2,neutral
13,43,1,7,30,2,neutral
14,43,1,7,30,2,neutral
20,43,1,7,30,2,neutral
12,45,1,7,30,2,neutral
94,47,1,7,30,2,neutral
94,48,1,7,30,2,neutral
105,50,1,7,30,2,neutral
72,51,1,7,30,2,neutral
72,52,1,7,30,2,neutral
73,53,1,7,30,2,neutral
4,58,1,7,30,2,neutral
127,58,1,7,30,2,neutral
127,59,1,7,30,2,neutral
127,60,1,7,30,2,neutral
117,61,1,7,30,2,neutral
118,61,1,7,30,2,neutral
128,61,1,7,30,2,neutral
118,62,1,7,30,2,neutral
60,65,1,7,30,2,neutral
62,65,1,7,30,2,neutral
59,66,1,7,30,2,neutral
58,67,1,7,30,2,neutral
59,67,1,7,30,2,neutral
60,67,1,7,30,2,neutral
84,70,1,7,30,2,neutral
56,72,1,7,30,2,neutral
82,75,1,7,30,2,neutral
86,76,1,7,30,2,neutral
82,77,1,7,30,2,neutral
85,77,1,7,30,2,neutral
81,78,1,7,30,2,neutral
83,78,1,7,30,2,neutral
84,78,1,7,30,2,neutral
64,79,1,7,30,2,neutral
64,80,1,7,30,2,neutral
68,81,1,7,30,2,neutral
69,81,1,7,30,2,neutral
68,82,1,7,30,2,neutral
69,82,1,7,30,2,neutral
84,85,1,7,30,2,neutral
86,87,1,7,30,2,neutral
85,88,1,7,30,2,neutral
85,89,1,7,30,2,neutral
77,90,1,7,30,2,neutral
80,90,1,7,30,2,neutral
79,91,1,7,30,2,neutral
124,91,1,7,30,2,neutral
78,92,1,7,30,2,neutral
77,93,1,7,30,2,neutral
112,95,1,7,30,2,neutral
109,96,1,7,30,2,neutral
112,96,1,7,30,2,neutral
109,97,1,7,30,2,neutral
111,97,1,7,30,2,neutral
112,97,1,7,30,2,neutral
113,97,1,7,30,2,neutral
90,98,1,7,30,2,neutral
111,98,1,7,30,2,neutral
112,98,1,7,30,2,neutral
113,98,1,7,30,2,neutral
90,99,1,7,30,2,neutral
110,99,1,7,30,2,neutral
111,99,1,7,30,2,neutral
112,99,1,7,30,2,neutral
113,99,1,7,30,2,neutral
114,99,1,7,30,2,neutral
90,100,1,7,30,2,neutral
91,100,1,7,30,2,neutral
111,100,1,7,30,2,neutral
113,100,1,7,30,2,neutral
89,101,1,7,30,2,neutral
89,102,1,7,30,2,neutral
89,103,1,7,30,2,neutral
126,113,1,7,30,2,neutral
128,113,1,7,30,2,neutral
6,114,1,7,30,2,neutral
101,114,1,7,30,2,neutral
102,114,1,7,30,2,neutral
6,115,1,7,30,2,neutral
73,115,1,7,30,2,neutral
100,115,1,7,30,2,neutral
101,115,1,7,30,2,neutral
73,116,1,7,30,2,neutral
76,116,1,7,30,2,neutral
6,117,1,7,30,2,neutral
6,118,1,7,30,2,neutral
72,118,1,7,30,2,neutral
17,128,1,7,30,2,neutral
18,128,1,7,30,2,neutral
128,1,1,7,30,5,neutral
126,2,1,7,30,5,neutral
3,4,1,7,30,5,neutral
43,5,1,7,30,5,neutral
7,8,1,7,30,5,neutral
4,9,1,7,30,5,neutral
4,10,1,7,30,5,neutral
68,18,1,7,30,5,neutral
69,18,1,7,30,5,neutral
73,22,1,7,30,5,neutral
85,32,1,7,30,5,neutral
90,32,1,7,30,5,neutral
93,32,1,7,30,5,neutral
88,34,1,7,30,5,neutral
120,36,1,7,30,5,neutral
90,37,1,7,30,5,neutral
118,39,1,7,30,5,neutral
110,41,1,7,30,5,neutral
20,42,1,7,30,5,neutral
92,42,1,7,30,5,neutral
111,43,1,7,30,5,neutral
17,44,1,7,30,5,neutral
49,48,1,7,30,5,neutral
11,49,1,7,30,5,neutral
49,50,1,7,30,5,neutral
14,51,1,7,30,5,neutral
117,53,1,7,30,5,neutral
108,55,1,7,30,5,neutral
87,57,1,7,30,5,neutral
88,57,1,7,30,5,neutral
85,59,1,7,30,5,neutral
109,67,1,7,30,5,neutral
113,67,1,7,30,5,neutral
82,68,1,7,30,5,neutral
82,70,1,7,30,5,neutral
80,72,1,7,30,5,neutral
18,75,1,7,30,5,neutral
108,79,1,7,30,5,neutral
67,80,1,7,30,5,neutral
72,80,1,7,30,5,neutral
107,82,1,7,30,5,neutral
109,84,1,7,30,5,neutral
106,85,1,7,30,5,neutral
109,85,1,7,30,5,neutral
107,86,1,7,30,5,neutral
21,91,1,7,30,5,neutral
22,92,1,7,30,5,neutral
22,93,1,7,30,5,neutral
109,95,1,7,30,5,neutral
88,96,1,7,30,5,neutral
108,96,1,7,30,5,neutral
111,96,1,7,30,5,neutral
112,96,1,7,30,5,neutral
114,96,1,7,30,5,neutral
85,97,1,7,30,5,neutral
110,97,1,7,30,5,neutral
79,98,1,7,30,5,neutral
110,98,1,7,30,5,neutral
111,98,1,7,30,5,neutral
113,98,1,7,30,5,neutral
14,99,1,7,30,5,neutral
91,99,1,7,30,5,neutral
108,100,1,7,30,5,neutral
111,101,1,7,30,5,neutral
26,102,1,7,30,5,neutral
14,103,1,7,30,5,neutral
109,103,1,7,30,5,neutral
11,104,1,7,30,5,neutral
106,104,1,7,30,5,neutral
13,105,1,7,30,5,neutral
15,106,1,7,30,5,neutral
11,107,1,7,30,5,neutral
17,107,1,7,30,5,neutral
104,107,1,7,30,5,neutral
111,108,1,7,30,5,neutral
15,109,1,7,30,5,neutral
20,110,1,7,30,5,neutral
113,110,1,7,30,5,neutral
74,112,1,7,30,5,neutral
75,112,1,7,30,5,neutral
114,112,1,7,30,5,neutral
16,113,1,7,30,5,neutral
74,113,1,7,30,5,neutral
77,114,1,7,30,5,neutral
73,115,1,7,30,5,neutral
69,116,1,7,30,5,neutral
76,116,1,7,30,5,neutral
111,116,1,7,30,5,neutral
127,116,1,7,30,5,neutral
21,117,1,7,30,5,neutral
76,117,1,7,30,5,neutral
120,121,1,7,30,5,neutral
123,121,1,7,30,5,neutral
127,123,1,7,30,5,neutral
128,123,1,7,30,5,neutral
124,124,1,7,30,5,neutral
23,125,1,7,30,5,neutral
28,127,1,7,30,5,neutral
29,128,1,7,30,5,neutral
127,128,1,7,30,5,neutral
42,2,1,7,30,15,neutral
62,2,1,7,30,15,neutral
69,4,1,7,30,15,neutral
63,7,1,7,30,15,neutral
66,9,1,7,30,15,neutral
66,14,1,7,30,15,neutral
68,14,1,7,30,15,neutral
52,21,1,7,30,15,neutral
40,30,1,7,30,15,neutral
87,30,1,7,30,15,neutral
27,31,1,7,30,15,neutral
28,31,1,7,30,15,neutral
82,31,1,7,30,15,neutral
15,33,1,7,30,15,neutral
97,33,1,7,30,15,neutral
34,35,1,7,30,15,neutral
96,35,1,7,30,15,neutral
20,37,1,7,30,15,neutral
98,39,1,7,30,15,neutral
26,41,1,7,30,15,neutral
84,41,1,7,30,15,neutral
20,43,1,7,30,15,neutral
86,43,1,7,30,15,neutral
98,43,1,7,30,15,neutral
89,44,1,7,30,15,neutral
95,44,1,7,30,15,neutral
108,45,1,7,30,15,neutral
12,47,1,7,30,15,neutral
69,48,1,7,30,15,neutral
85,48,1,7,30,15,neutral
111,48,1,7,30,15,neutral
17,52,1,7,30,15,neutral
94,52,1,7,30,15,neutral
49,53,1,7,30,15,neutral
64,55,1,7,30,15,neutral
100,55,1,7,30,15,neutral
101,55,1,7,30,15,neutral
