y,x,pres,rep,rangepar,disp,method
60,6,1,97,15,2,neutral
62,7,1,97,15,2,neutral
80,7,1,97,15,2,neutral
79,12,1,97,15,2,neutral
81,13,1,97,15,2,neutral
82,14,1,97,15,2,neutral
110,16,1,97,15,2,neutral
109,17,1,97,15,2,neutral
19,18,1,97,15,2,neutral
19,19,1,97,15,2,neutral
55,20,1,97,15,2,neutral
56,20,1,97,15,2,neutral
57,21,1,97,15,2,neutral
58,21,1,97,15,2,neutral
38,22,1,97,15,2,neutral
54,22,1,97,15,2,neutral
56,22,1,97,15,2,neutral
57,22,1,97,15,2,neutral
38,23,1,97,15,2,neutral
39,23,1,97,15,2,neutral
56,23,1,97,15,2,neutral
57,23,1,97,15,2,neutral
37,24,1,97,15,2,neutral
38,24,1,97,15,2,neutral
39,24,1,97,15,2,neutral
57,24,1,97,15,2,neutral
38,26,1,97,15,2,neutral
41,26,1,97,15,2,neutral
39,27,1,97,15,2,neutral
41,27,1,97,15,2,neutral
40,28,1,97,15,2,neutral
46,28,1,97,15,2,neutral
47,28,1,97,15,2,neutral
116,28,1,97,15,2,neutral
45,29,1,97,15,2,neutral
120,31,1,97,15,2,neutral
122,31,1,97,15,2,neutral
72,32,1,97,15,2,neutral
122,32,1,97,15,2,neutral
71,33,1,97,15,2,neutral
72,33,1,97,15,2,neutral
120,33,1,97,15,2,neutral
71,34,1,97,15,2,neutral
72,34,1,97,15,2,neutral
60,36,1,97,15,2,neutral
61,36,1,97,15,2,neutral
16,38,1,97,15,2,neutral
15,40,1,97,15,2,neutral
16,40,1,97,15,2,neutral
15,41,1,97,15,2,neutral
119,42,1,97,15,2,neutral
93,43,1,97,15,2,neutral
100,43,1,97,15,2,neutral
99,44,1,97,15,2,neutral
106,52,1,97,15,2,neutral
107,52,1,97,15,2,neutral
91,54,1,97,15,2,neutral
2,63,1,97,15,2,neutral
3,63,1,97,15,2,neutral
1,64,1,97,15,2,neutral
3,64,1,97,15,2,neutral
121,81,1,97,15,2,neutral
56,87,1,97,15,2,neutral
45,90,1,97,15,2,neutral
46,92,1,97,15,2,neutral
49,94,1,97,15,2,neutral
50,94,1,97,15,2,neutral
58,94,1,97,15,2,neutral
48,95,1,97,15,2,neutral
50,95,1,97,15,2,neutral
51,95,1,97,15,2,neutral
8,96,1,97,15,2,neutral
47,96,1,97,15,2,neutral
50,96,1,97,15,2,neutral
9,97,1,97,15,2,neutral
10,97,1,97,15,2,neutral
46,97,1,97,15,2,neutral
47,97,1,97,15,2,neutral
48,97,1,97,15,2,neutral
49,97,1,97,15,2,neutral
50,97,1,97,15,2,neutral
10,98,1,97,15,2,neutral
47,98,1,97,15,2,neutral
48,98,1,97,15,2,neutral
12,101,1,97,15,2,neutral
57,102,1,97,15,2,neutral
12,103,1,97,15,2,neutral
13,103,1,97,15,2,neutral
57,104,1,97,15,2,neutral
53,105,1,97,15,2,neutral
99,107,1,97,15,2,neutral
100,107,1,97,15,2,neutral
20,115,1,97,15,2,neutral
7,119,1,97,15,2,neutral
9,120,1,97,15,2,neutral
6,122,1,97,15,2,neutral
9,122,1,97,15,2,neutral
8,124,1,97,15,2,neutral
122,124,1,97,15,2,neutral
125,125,1,97,15,2,neutral
60,3,1,97,15,5,neutral
56,7,1,97,15,5,neutral
55,8,1,97,15,5,neutral
57,8,1,97,15,5,neutral
61,8,1,97,15,5,neutral
8,10,1,97,15,5,neutral
59,12,1,97,15,5,neutral
58,13,1,97,15,5,neutral
60,13,1,97,15,5,neutral
63,13,1,97,15,5,neutral
74,13,1,97,15,5,neutral
8,14,1,97,15,5,neutral
66,14,1,97,15,5,neutral
98,14,1,97,15,5,neutral
54,15,1,97,15,5,neutral
76,15,1,97,15,5,neutral
10,16,1,97,15,5,neutral
98,16,1,97,15,5,neutral
19,17,1,97,15,5,neutral
58,17,1,97,15,5,neutral
17,18,1,97,15,5,neutral
18,18,1,97,15,5,neutral
19,18,1,97,15,5,neutral
62,18,1,97,15,5,neutral
21,20,1,97,15,5,neutral
63,20,1,97,15,5,neutral
64,20,1,97,15,5,neutral
65,20,1,97,15,5,neutral
21,21,1,97,15,5,neutral
50,21,1,97,15,5,neutral
64,21,1,97,15,5,neutral
66,21,1,97,15,5,neutral
20,22,1,97,15,5,neutral
12,23,1,97,15,5,neutral
36,24,1,97,15,5,neutral
46,24,1,97,15,5,neutral
115,25,1,97,15,5,neutral
40,28,1,97,15,5,neutral
49,29,1,97,15,5,neutral
118,29,1,97,15,5,neutral
118,30,1,97,15,5,neutral
118,31,1,97,15,5,neutral
59,33,1,97,15,5,neutral
59,34,1,97,15,5,neutral
57,36,1,97,15,5,neutral
122,36,1,97,15,5,neutral
59,42,1,97,15,5,neutral
105,42,1,97,15,5,neutral
64,46,1,97,15,5,neutral
86,48,1,97,15,5,neutral
95,51,1,97,15,5,neutral
13,52,1,97,15,5,neutral
89,52,1,97,15,5,neutral
114,52,1,97,15,5,neutral
11,54,1,97,15,5,neutral
35,54,1,97,15,5,neutral
92,54,1,97,15,5,neutral
96,54,1,97,15,5,neutral
113,54,1,97,15,5,neutral
114,58,1,97,15,5,neutral
97,59,1,97,15,5,neutral
7,70,1,97,15,5,neutral
10,71,1,97,15,5,neutral
85,72,1,97,15,5,neutral
7,74,1,97,15,5,neutral
8,74,1,97,15,5,neutral
9,74,1,97,15,5,neutral
11,74,1,97,15,5,neutral
76,75,1,97,15,5,neutral
4,77,1,97,15,5,neutral
84,77,1,97,15,5,neutral
83,79,1,97,15,5,neutral
76,80,1,97,15,5,neutral
78,80,1,97,15,5,neutral
11,81,1,97,15,5,neutral
9,82,1,97,15,5,neutral
75,82,1,97,15,5,neutral
7,83,1,97,15,5,neutral
4,84,1,97,15,5,neutral
10,84,1,97,15,5,neutral
9,85,1,97,15,5,neutral
10,87,1,97,15,5,neutral
18,93,1,97,15,5,neutral
7,95,1,97,15,5,neutral
12,95,1,97,15,5,neutral
7,96,1,97,15,5,neutral
55,96,1,97,15,5,neutral
102,96,1,97,15,5,neutral
13,97,1,97,15,5,neutral
14,97,1,97,15,5,neutral
16,97,1,97,15,5,neutral
57,97,1,97,15,5,neutral
102,97,1,97,15,5,neutral
9,98,1,97,15,5,neutral
60,105,1,97,15,5,neutral
52,107,1,97,15,5,neutral
56,107,1,97,15,5,neutral
102,108,1,97,15,5,neutral
5,114,1,97,15,5,neutral
115,122,1,97,15,5,neutral
20,3,1,97,15,15,neutral
21,5,1,97,15,15,neutral
105,7,1,97,15,15,neutral
12,8,1,97,15,15,neutral
106,8,1,97,15,15,neutral
9,14,1,97,15,15,neutral
102,15,1,97,15,15,neutral
10,17,1,97,15,15,neutral
48,18,1,97,15,15,neutral
102,18,1,97,15,15,neutral
33,19,1,97,15,15,neutral
108,19,1,97,15,15,neutral
47,22,1,97,15,15,neutral
37,23,1,97,15,15,neutral
39,24,1,97,15,15,neutral
102,25,1,97,15,15,neutral
105,25,1,97,15,15,neutral
9,26,1,97,15,15,neutral
38,26,1,97,15,15,neutral
103,26,1,97,15,15,neutral
6,27,1,97,15,15,neutral
51,27,1,97,15,15,neutral
107,27,1,97,15,15,neutral
40,28,1,97,15,15,neutral
42,28,1,97,15,15,neutral
108,28,1,97,15,15,neutral
113,30,1,97,15,15,neutral
54,31,1,97,15,15,neutral
48,32,1,97,15,15,neutral
81,34,1,97,15,15,neutral
45,36,1,97,15,15,neutral
54,38,1,97,15,15,neutral
75,38,1,97,15,15,neutral
121,38,1,97,15,15,neutral
113,39,1,97,15,15,neutral
56,40,1,97,15,15,neutral
103,40,1,97,15,15,neutral
6,42,1,97,15,15,neutral
104,42,1,97,15,15,neutral
107,45,1,97,15,15,neutral
117,45,1,97,15,15,neutral
65,46,1,97,15,15,neutral
107,46,1,97,15,15,neutral
16,47,1,97,15,15,neutral
62,47,1,97,15,15,neutral
56,48,1,97,15,15,neutral
23,49,1,97,15,15,neutral
28,50,1,97,15,15,neutral
124,50,1,97,15,15,neutral
22,51,1,97,15,15,neutral
108,51,1,97,15,15,neutral
105,52,1,97,15,15,neutral
77,53,1,97,15,15,neutral
110,53,1,97,15,15,neutral
92,54,1,97,15,15,neutral
111,54,1,97,15,15,neutral
119,55,1,97,15,15,neutral
66,56,1,97,15,15,neutral
70,57,1,97,15,15,neutral
95,57,1,97,15,15,neutral
107,57,1,97,15,15,neutral
119,57,1,97,15,15,neutral
19,58,1,97,15,15,neutral
9,60,1,97,15,15,neutral
110,62,1,97,15,15,neutral
111,63,1,97,15,15,neutral
58,64,1,97,15,15,neutral
114,66,1,97,15,15,neutral
24,70,1,97,15,15,neutral
29,72,1,97,15,15,neutral
8,74,1,97,15,15,neutral
1,75,1,97,15,15,neutral
38,75,1,97,15,15,neutral
4,78,1,97,15,15,neutral
78,78,1,97,15,15,neutral
46,80,1,97,15,15,neutral
100,83,1,97,15,15,neutral
36,85,1,97,15,15,neutral
54,85,1,97,15,15,neutral
45,86,1,97,15,15,neutral
58,87,1,97,15,15,neutral
57,90,1,97,15,15,neutral
2,91,1,97,15,15,neutral
52,95,1,97,15,15,neutral
58,95,1,97,15,15,neutral
50,97,1,97,15,15,neutral
99,98,1,97,15,15,neutral
112,100,1,97,15,15,neutral
118,101,1,97,15,15,neutral
55,112,1,97,15,15,neutral
1,114,1,97,15,15,neutral
117,114,1,97,15,15,neutral
7,115,1,97,15,15,neutral
116,118,1,97,15,15,neutral
6,119,1,97,15,15,neutral
117,119,1,97,15,15,neutral
6,121,1,97,15,15,neutral
109,121,1,97,15,15,neutral
2,122,1,97,15,15,neutral
7,125,1,97,15,15,neutral
76,7,1,97,15,2,positive
58,12,1,97,15,2,positive
20,18,1,97,15,2,positive
54,20,1,97,15,2,positive
55,20,1,97,15,2,positive
121,25,1,97,15,2,positive
122,25,1,97,15,2,positive
123,25,1,97,15,2,positive
123,26,1,97,15,2,positive
119,27,1,97,15,2,positive
121,27,1,97,15,2,positive
122,27,1,97,15,2,positive
39,28,1,97,15,2,positive
41,28,1,97,15,2,positive
120,28,1,97,15,2,positive
40,29,1,97,15,2,positive
101,29,1,97,15,2,positive
120,29,1,97,15,2,positive
119,30,1,97,15,2,positive
15,31,1,97,15,2,positive
