rep,rangepars,x,y,pres
80,15,65,2,1
80,15,107,2,1
80,15,54,11,1
80,15,67,11,1
80,15,52,12,1
80,15,7,14,1
80,15,105,15,1
80,15,13,16,1
80,15,116,18,1
80,15,31,20,1
80,15,35,20,1
80,15,119,22,1
80,15,54,23,1
80,15,50,25,1
80,15,123,27,1
80,15,3,28,1
80,15,51,28,1
80,15,68,28,1
80,15,93,28,1
80,15,84,30,1
80,15,40,31,1
80,15,69,33,1
80,15,123,33,1
80,15,64,34,1
80,15,65,35,1
80,15,28,39,1
80,15,126,41,1
80,15,57,44,1
80,15,32,45,1
80,15,63,45,1
80,15,84,48,1
80,15,125,49,1
80,15,57,51,1
80,15,43,53,1
80,15,69,54,1
80,15,74,54,1
80,15,89,54,1
80,15,90,55,1
80,15,95,55,1
80,15,61,57,1
80,15,67,61,1
80,15,11,64,1
80,15,6,66,1
80,15,49,66,1
80,15,67,66,1
80,15,114,67,1
80,15,117,67,1
80,15,107,68,1
80,15,30,69,1
80,15,37,69,1
80,15,88,69,1
80,15,120,69,1
80,15,1,73,1
80,15,39,73,1
80,15,81,74,1
80,15,18,76,1
80,15,122,78,1
80,15,47,81,1
80,15,24,82,1
80,15,45,82,1
80,15,73,83,1
80,15,64,84,1
80,15,23,86,1
80,15,127,86,1
80,15,37,87,1
80,15,1,88,1
80,15,46,88,1
80,15,86,89,1
80,15,15,91,1
80,15,54,91,1
80,15,81,92,1
80,15,41,94,1
80,15,42,95,1
80,15,118,95,1
80,15,2,96,1
80,15,14,96,1
80,15,92,96,1
80,15,4,97,1
80,15,91,97,1
80,15,76,98,1
80,15,97,98,1
80,15,117,98,1
80,15,2,99,1
80,15,108,101,1
80,15,20,102,1
80,15,79,102,1
80,15,127,103,1
80,15,117,105,1
80,15,74,107,1
80,15,29,108,1
80,15,15,109,1
80,15,54,109,1
80,15,11,110,1
80,15,83,111,1
80,15,5,113,1
80,15,124,114,1
80,15,29,115,1
80,15,69,116,1
80,15,111,118,1
80,15,70,128,1
