rep,rangepars,x,y,pres
61,30,123,1,1
61,30,51,2,1
61,30,72,3,1
61,30,120,3,1
61,30,70,5,1
61,30,97,5,1
61,30,79,6,1
61,30,119,6,1
61,30,78,8,1
61,30,84,8,1
61,30,116,8,1
61,30,119,8,1
61,30,125,10,1
61,30,91,11,1
61,30,73,12,1
61,30,92,12,1
61,30,37,13,1
61,30,53,14,1
61,30,122,14,1
61,30,74,16,1
61,30,61,17,1
61,30,36,18,1
61,30,76,22,1
61,30,105,22,1
61,30,67,24,1
61,30,15,25,1
61,30,85,25,1
61,30,100,27,1
61,30,108,27,1
61,30,30,28,1
61,30,40,29,1
61,30,13,30,1
61,30,63,35,1
61,30,43,37,1
61,30,62,37,1
61,30,74,37,1
61,30,81,39,1
61,30,91,41,1
61,30,114,42,1
61,30,30,43,1
61,30,70,43,1
61,30,93,43,1
61,30,52,44,1
61,30,115,45,1
61,30,117,45,1
61,30,77,46,1
61,30,100,46,1
61,30,10,53,1
61,30,8,54,1
61,30,66,54,1
61,30,22,55,1
61,30,67,56,1
61,30,124,57,1
61,30,28,59,1
61,30,6,61,1
61,30,47,62,1
61,30,60,62,1
61,30,117,62,1
61,30,80,63,1
61,30,116,63,1
61,30,5,65,1
61,30,76,65,1
61,30,35,68,1
61,30,81,68,1
61,30,36,70,1
61,30,77,71,1
61,30,4,75,1
61,30,77,79,1
61,30,50,80,1
61,30,60,80,1
61,30,91,83,1
61,30,99,83,1
61,30,36,86,1
61,30,120,88,1
61,30,8,89,1
61,30,43,91,1
61,30,88,94,1
61,30,91,96,1
61,30,86,98,1
61,30,113,98,1
61,30,121,98,1
61,30,7,101,1
61,30,15,104,1
61,30,77,105,1
61,30,39,106,1
61,30,5,109,1
61,30,26,110,1
61,30,32,113,1
61,30,117,114,1
61,30,5,117,1
61,30,89,117,1
61,30,110,119,1
61,30,4,120,1
61,30,22,120,1
61,30,13,121,1
61,30,27,124,1
61,30,63,124,1
61,30,22,125,1
61,30,64,125,1
61,30,125,127,1
