y,x,pres,rep,rangepar,disp,method
93,3,1,75,30,2,neutral
33,4,1,75,30,2,neutral
32,10,1,75,30,2,neutral
32,12,1,75,30,2,neutral
8,23,1,75,30,2,neutral
7,24,1,75,30,2,neutral
20,25,1,75,30,2,neutral
64,28,1,75,30,2,neutral
122,44,1,75,30,2,neutral
91,45,1,75,30,2,neutral
91,46,1,75,30,2,neutral
113,46,1,75,30,2,neutral
113,47,1,75,30,2,neutral
113,48,1,75,30,2,neutral
75,58,1,75,30,2,neutral
56,61,1,75,30,2,neutral
56,62,1,75,30,2,neutral
57,62,1,75,30,2,neutral
15,63,1,75,30,2,neutral
14,64,1,75,30,2,neutral
3,67,1,75,30,2,neutral
89,68,1,75,30,2,neutral
53,78,1,75,30,2,neutral
70,84,1,75,30,2,neutral
72,86,1,75,30,2,neutral
73,86,1,75,30,2,neutral
72,87,1,75,30,2,neutral
23,88,1,75,30,2,neutral
24,88,1,75,30,2,neutral
25,88,1,75,30,2,neutral
105,94,1,75,30,2,neutral
37,95,1,75,30,2,neutral
102,95,1,75,30,2,neutral
104,95,1,75,30,2,neutral
106,95,1,75,30,2,neutral
37,96,1,75,30,2,neutral
35,97,1,75,30,2,neutral
36,97,1,75,30,2,neutral
37,97,1,75,30,2,neutral
116,97,1,75,30,2,neutral
36,98,1,75,30,2,neutral
37,98,1,75,30,2,neutral
38,98,1,75,30,2,neutral
114,98,1,75,30,2,neutral
118,100,1,75,30,2,neutral
63,102,1,75,30,2,neutral
109,102,1,75,30,2,neutral
3,104,1,75,30,2,neutral
63,104,1,75,30,2,neutral
5,105,1,75,30,2,neutral
86,105,1,75,30,2,neutral
4,106,1,75,30,2,neutral
85,106,1,75,30,2,neutral
86,106,1,75,30,2,neutral
87,106,1,75,30,2,neutral
88,106,1,75,30,2,neutral
94,106,1,75,30,2,neutral
84,107,1,75,30,2,neutral
85,107,1,75,30,2,neutral
93,107,1,75,30,2,neutral
86,108,1,75,30,2,neutral
92,108,1,75,30,2,neutral
92,109,1,75,30,2,neutral
93,109,1,75,30,2,neutral
94,109,1,75,30,2,neutral
91,110,1,75,30,2,neutral
122,110,1,75,30,2,neutral
124,110,1,75,30,2,neutral
125,110,1,75,30,2,neutral
122,111,1,75,30,2,neutral
125,111,1,75,30,2,neutral
119,112,1,75,30,2,neutral
121,112,1,75,30,2,neutral
122,112,1,75,30,2,neutral
111,113,1,75,30,2,neutral
112,113,1,75,30,2,neutral
8,114,1,75,30,2,neutral
6,116,1,75,30,2,neutral
7,116,1,75,30,2,neutral
8,116,1,75,30,2,neutral
9,116,1,75,30,2,neutral
7,117,1,75,30,2,neutral
107,117,1,75,30,2,neutral
6,118,1,75,30,2,neutral
29,118,1,75,30,2,neutral
31,118,1,75,30,2,neutral
105,118,1,75,30,2,neutral
107,118,1,75,30,2,neutral
32,120,1,75,30,2,neutral
63,120,1,75,30,2,neutral
64,120,1,75,30,2,neutral
108,120,1,75,30,2,neutral
33,121,1,75,30,2,neutral
62,121,1,75,30,2,neutral
64,121,1,75,30,2,neutral
63,123,1,75,30,2,neutral
64,123,1,75,30,2,neutral
64,124,1,75,30,2,neutral
65,124,1,75,30,2,neutral
64,125,1,75,30,2,neutral
27,14,1,75,30,5,neutral
27,16,1,75,30,5,neutral
33,16,1,75,30,5,neutral
71,20,1,75,30,5,neutral
88,22,1,75,30,5,neutral
20,25,1,75,30,5,neutral
24,25,1,75,30,5,neutral
90,26,1,75,30,5,neutral
21,27,1,75,30,5,neutral
114,38,1,75,30,5,neutral
13,42,1,75,30,5,neutral
17,43,1,75,30,5,neutral
14,46,1,75,30,5,neutral
112,46,1,75,30,5,neutral
45,50,1,75,30,5,neutral
47,50,1,75,30,5,neutral
115,51,1,75,30,5,neutral
74,56,1,75,30,5,neutral
9,58,1,75,30,5,neutral
73,58,1,75,30,5,neutral
75,58,1,75,30,5,neutral
76,60,1,75,30,5,neutral
89,68,1,75,30,5,neutral
12,75,1,75,30,5,neutral
55,76,1,75,30,5,neutral
13,77,1,75,30,5,neutral
52,77,1,75,30,5,neutral
53,77,1,75,30,5,neutral
48,78,1,75,30,5,neutral
54,79,1,75,30,5,neutral
24,82,1,75,30,5,neutral
56,82,1,75,30,5,neutral
56,83,1,75,30,5,neutral
60,85,1,75,30,5,neutral
53,87,1,75,30,5,neutral
54,87,1,75,30,5,neutral
57,87,1,75,30,5,neutral
59,87,1,75,30,5,neutral
110,87,1,75,30,5,neutral
56,88,1,75,30,5,neutral
61,88,1,75,30,5,neutral
73,88,1,75,30,5,neutral
99,88,1,75,30,5,neutral
102,88,1,75,30,5,neutral
103,88,1,75,30,5,neutral
51,89,1,75,30,5,neutral
59,89,1,75,30,5,neutral
60,89,1,75,30,5,neutral
62,89,1,75,30,5,neutral
106,89,1,75,30,5,neutral
55,90,1,75,30,5,neutral
39,91,1,75,30,5,neutral
58,91,1,75,30,5,neutral
103,91,1,75,30,5,neutral
37,92,1,75,30,5,neutral
108,92,1,75,30,5,neutral
41,94,1,75,30,5,neutral
105,94,1,75,30,5,neutral
106,94,1,75,30,5,neutral
115,94,1,75,30,5,neutral
105,95,1,75,30,5,neutral
106,95,1,75,30,5,neutral
39,96,1,75,30,5,neutral
107,96,1,75,30,5,neutral
109,96,1,75,30,5,neutral
111,96,1,75,30,5,neutral
40,97,1,75,30,5,neutral
109,97,1,75,30,5,neutral
116,97,1,75,30,5,neutral
100,98,1,75,30,5,neutral
108,98,1,75,30,5,neutral
123,98,1,75,30,5,neutral
97,99,1,75,30,5,neutral
99,99,1,75,30,5,neutral
105,99,1,75,30,5,neutral
40,100,1,75,30,5,neutral
100,102,1,75,30,5,neutral
101,103,1,75,30,5,neutral
27,104,1,75,30,5,neutral
78,105,1,75,30,5,neutral
79,105,1,75,30,5,neutral
96,107,1,75,30,5,neutral
98,107,1,75,30,5,neutral
101,108,1,75,30,5,neutral
105,108,1,75,30,5,neutral
93,109,1,75,30,5,neutral
87,110,1,75,30,5,neutral
108,111,1,75,30,5,neutral
120,111,1,75,30,5,neutral
102,112,1,75,30,5,neutral
27,113,1,75,30,5,neutral
116,113,1,75,30,5,neutral
126,115,1,75,30,5,neutral
29,116,1,75,30,5,neutral
128,117,1,75,30,5,neutral
25,118,1,75,30,5,neutral
29,118,1,75,30,5,neutral
115,118,1,75,30,5,neutral
29,120,1,75,30,5,neutral
29,122,1,75,30,5,neutral
41,5,1,75,30,15,neutral
10,14,1,75,30,15,neutral
103,16,1,75,30,15,neutral
92,18,1,75,30,15,neutral
23,21,1,75,30,15,neutral
63,22,1,75,30,15,neutral
18,23,1,75,30,15,neutral
19,23,1,75,30,15,neutral
11,24,1,75,30,15,neutral
21,26,1,75,30,15,neutral
56,26,1,75,30,15,neutral
24,27,1,75,30,15,neutral
66,33,1,75,30,15,neutral
5,34,1,75,30,15,neutral
10,38,1,75,30,15,neutral
110,38,1,75,30,15,neutral
95,39,1,75,30,15,neutral
17,40,1,75,30,15,neutral
48,40,1,75,30,15,neutral
81,41,1,75,30,15,neutral
19,42,1,75,30,15,neutral
74,42,1,75,30,15,neutral
21,44,1,75,30,15,neutral
14,45,1,75,30,15,neutral
18,45,1,75,30,15,neutral
31,45,1,75,30,15,neutral
80,45,1,75,30,15,neutral
88,45,1,75,30,15,neutral
114,45,1,75,30,15,neutral
14,46,1,75,30,15,neutral
17,46,1,75,30,15,neutral
8,47,1,75,30,15,neutral
69,54,1,75,30,15,neutral
11,56,1,75,30,15,neutral
40,56,1,75,30,15,neutral
59,59,1,75,30,15,neutral
16,60,1,75,30,15,neutral
49,65,1,75,30,15,neutral
54,65,1,75,30,15,neutral
65,72,1,75,30,15,neutral
13,76,1,75,30,15,neutral
64,76,1,75,30,15,neutral
53,78,1,75,30,15,neutral
55,78,1,75,30,15,neutral
18,81,1,75,30,15,neutral
56,82,1,75,30,15,neutral
58,85,1,75,30,15,neutral
13,86,1,75,30,15,neutral
57,86,1,75,30,15,neutral
24,87,1,75,30,15,neutral
29,88,1,75,30,15,neutral
54,88,1,75,30,15,neutral
41,90,1,75,30,15,neutral
