y,x,pres,rep,rangepar,disp,method
69,8,1,19,5,2,neutral
48,15,1,19,5,2,neutral
26,19,1,19,5,2,neutral
47,19,1,19,5,2,neutral
25,20,1,19,5,2,neutral
59,20,1,19,5,2,neutral
57,24,1,19,5,2,neutral
124,24,1,19,5,2,neutral
56,25,1,19,5,2,neutral
57,25,1,19,5,2,neutral
58,26,1,19,5,2,neutral
125,26,1,19,5,2,neutral
95,27,1,19,5,2,neutral
96,27,1,19,5,2,neutral
96,28,1,19,5,2,neutral
96,30,1,19,5,2,neutral
97,30,1,19,5,2,neutral
98,31,1,19,5,2,neutral
91,33,1,19,5,2,neutral
29,38,1,19,5,2,neutral
30,39,1,19,5,2,neutral
32,39,1,19,5,2,neutral
111,39,1,19,5,2,neutral
29,40,1,19,5,2,neutral
32,40,1,19,5,2,neutral
30,41,1,19,5,2,neutral
6,42,1,19,5,2,neutral
31,42,1,19,5,2,neutral
4,43,1,19,5,2,neutral
7,43,1,19,5,2,neutral
6,44,1,19,5,2,neutral
7,44,1,19,5,2,neutral
8,44,1,19,5,2,neutral
112,44,1,19,5,2,neutral
4,45,1,19,5,2,neutral
5,45,1,19,5,2,neutral
6,45,1,19,5,2,neutral
119,45,1,19,5,2,neutral
5,46,1,19,5,2,neutral
112,46,1,19,5,2,neutral
7,47,1,19,5,2,neutral
115,47,1,19,5,2,neutral
114,48,1,19,5,2,neutral
114,49,1,19,5,2,neutral
115,49,1,19,5,2,neutral
116,49,1,19,5,2,neutral
113,50,1,19,5,2,neutral
114,50,1,19,5,2,neutral
115,50,1,19,5,2,neutral
117,50,1,19,5,2,neutral
118,50,1,19,5,2,neutral
115,51,1,19,5,2,neutral
116,51,1,19,5,2,neutral
117,51,1,19,5,2,neutral
115,52,1,19,5,2,neutral
38,55,1,19,5,2,neutral
37,56,1,19,5,2,neutral
38,56,1,19,5,2,neutral
9,57,1,19,5,2,neutral
23,66,1,19,5,2,neutral
24,66,1,19,5,2,neutral
23,67,1,19,5,2,neutral
24,68,1,19,5,2,neutral
62,73,1,19,5,2,neutral
61,75,1,19,5,2,neutral
62,75,1,19,5,2,neutral
60,76,1,19,5,2,neutral
61,76,1,19,5,2,neutral
64,76,1,19,5,2,neutral
51,77,1,19,5,2,neutral
52,77,1,19,5,2,neutral
60,77,1,19,5,2,neutral
63,77,1,19,5,2,neutral
64,77,1,19,5,2,neutral
50,78,1,19,5,2,neutral
65,78,1,19,5,2,neutral
50,79,1,19,5,2,neutral
59,79,1,19,5,2,neutral
42,82,1,19,5,2,neutral
44,82,1,19,5,2,neutral
121,87,1,19,5,2,neutral
122,88,1,19,5,2,neutral
15,89,1,19,5,2,neutral
16,90,1,19,5,2,neutral
17,91,1,19,5,2,neutral
18,91,1,19,5,2,neutral
17,92,1,19,5,2,neutral
19,92,1,19,5,2,neutral
109,93,1,19,5,2,neutral
110,93,1,19,5,2,neutral
100,104,1,19,5,2,neutral
100,105,1,19,5,2,neutral
37,114,1,19,5,2,neutral
37,116,1,19,5,2,neutral
37,117,1,19,5,2,neutral
39,117,1,19,5,2,neutral
36,118,1,19,5,2,neutral
41,118,1,19,5,2,neutral
37,119,1,19,5,2,neutral
84,127,1,19,5,2,neutral
103,8,1,19,5,5,neutral
102,12,1,19,5,5,neutral
23,15,1,19,5,5,neutral
8,16,1,19,5,5,neutral
20,18,1,19,5,5,neutral
28,18,1,19,5,5,neutral
22,19,1,19,5,5,neutral
24,19,1,19,5,5,neutral
24,20,1,19,5,5,neutral
26,20,1,19,5,5,neutral
8,21,1,19,5,5,neutral
25,24,1,19,5,5,neutral
26,24,1,19,5,5,neutral
32,24,1,19,5,5,neutral
25,26,1,19,5,5,neutral
26,37,1,19,5,5,neutral
30,37,1,19,5,5,neutral
53,38,1,19,5,5,neutral
56,39,1,19,5,5,neutral
64,43,1,19,5,5,neutral
65,43,1,19,5,5,neutral
72,49,1,19,5,5,neutral
33,50,1,19,5,5,neutral
118,51,1,19,5,5,neutral
118,53,1,19,5,5,neutral
10,54,1,19,5,5,neutral
63,54,1,19,5,5,neutral
91,54,1,19,5,5,neutral
107,54,1,19,5,5,neutral
112,54,1,19,5,5,neutral
14,55,1,19,5,5,neutral
102,55,1,19,5,5,neutral
112,55,1,19,5,5,neutral
113,55,1,19,5,5,neutral
12,56,1,19,5,5,neutral
13,56,1,19,5,5,neutral
62,56,1,19,5,5,neutral
113,56,1,19,5,5,neutral
86,57,1,19,5,5,neutral
8,58,1,19,5,5,neutral
11,58,1,19,5,5,neutral
111,58,1,19,5,5,neutral
115,58,1,19,5,5,neutral
12,59,1,19,5,5,neutral
113,59,1,19,5,5,neutral
28,62,1,19,5,5,neutral
83,63,1,19,5,5,neutral
27,66,1,19,5,5,neutral
85,66,1,19,5,5,neutral
23,68,1,19,5,5,neutral
18,70,1,19,5,5,neutral
21,70,1,19,5,5,neutral
21,71,1,19,5,5,neutral
32,71,1,19,5,5,neutral
34,71,1,19,5,5,neutral
50,75,1,19,5,5,neutral
34,76,1,19,5,5,neutral
50,77,1,19,5,5,neutral
51,78,1,19,5,5,neutral
66,79,1,19,5,5,neutral
51,80,1,19,5,5,neutral
91,80,1,19,5,5,neutral
55,82,1,19,5,5,neutral
126,83,1,19,5,5,neutral
61,84,1,19,5,5,neutral
95,84,1,19,5,5,neutral
61,85,1,19,5,5,neutral
64,85,1,19,5,5,neutral
87,85,1,19,5,5,neutral
60,86,1,19,5,5,neutral
92,86,1,19,5,5,neutral
86,87,1,19,5,5,neutral
91,87,1,19,5,5,neutral
76,88,1,19,5,5,neutral
104,88,1,19,5,5,neutral
105,90,1,19,5,5,neutral
112,91,1,19,5,5,neutral
110,93,1,19,5,5,neutral
108,94,1,19,5,5,neutral
111,94,1,19,5,5,neutral
105,95,1,19,5,5,neutral
113,96,1,19,5,5,neutral
106,103,1,19,5,5,neutral
107,103,1,19,5,5,neutral
35,120,1,19,5,5,neutral
39,120,1,19,5,5,neutral
57,123,1,19,5,5,neutral
65,124,1,19,5,5,neutral
119,124,1,19,5,5,neutral
125,124,1,19,5,5,neutral
53,125,1,19,5,5,neutral
59,125,1,19,5,5,neutral
58,126,1,19,5,5,neutral
59,126,1,19,5,5,neutral
121,126,1,19,5,5,neutral
57,127,1,19,5,5,neutral
120,127,1,19,5,5,neutral
55,128,1,19,5,5,neutral
56,128,1,19,5,5,neutral
122,128,1,19,5,5,neutral
72,1,1,19,5,15,neutral
69,2,1,19,5,15,neutral
69,7,1,19,5,15,neutral
79,11,1,19,5,15,neutral
114,11,1,19,5,15,neutral
63,13,1,19,5,15,neutral
78,13,1,19,5,15,neutral
72,14,1,19,5,15,neutral
32,16,1,19,5,15,neutral
65,17,1,19,5,15,neutral
100,17,1,19,5,15,neutral
61,18,1,19,5,15,neutral
27,22,1,19,5,15,neutral
6,24,1,19,5,15,neutral
66,24,1,19,5,15,neutral
124,24,1,19,5,15,neutral
8,25,1,19,5,15,neutral
53,26,1,19,5,15,neutral
55,27,1,19,5,15,neutral
73,28,1,19,5,15,neutral
54,29,1,19,5,15,neutral
65,31,1,19,5,15,neutral
61,33,1,19,5,15,neutral
55,34,1,19,5,15,neutral
93,34,1,19,5,15,neutral
111,37,1,19,5,15,neutral
89,39,1,19,5,15,neutral
93,39,1,19,5,15,neutral
98,39,1,19,5,15,neutral
31,40,1,19,5,15,neutral
48,41,1,19,5,15,neutral
86,41,1,19,5,15,neutral
118,41,1,19,5,15,neutral
56,43,1,19,5,15,neutral
107,43,1,19,5,15,neutral
69,44,1,19,5,15,neutral
113,44,1,19,5,15,neutral
101,45,1,19,5,15,neutral
107,45,1,19,5,15,neutral
42,46,1,19,5,15,neutral
56,47,1,19,5,15,neutral
108,47,1,19,5,15,neutral
112,47,1,19,5,15,neutral
96,48,1,19,5,15,neutral
49,49,1,19,5,15,neutral
121,49,1,19,5,15,neutral
33,50,1,19,5,15,neutral
111,50,1,19,5,15,neutral
101,51,1,19,5,15,neutral
117,51,1,19,5,15,neutral
60,52,1,19,5,15,neutral
47,53,1,19,5,15,neutral
6,54,1,19,5,15,neutral
112,54,1,19,5,15,neutral
114,55,1,19,5,15,neutral
2,56,1,19,5,15,neutral
105,56,1,19,5,15,neutral
106,56,1,19,5,15,neutral
113,56,1,19,5,15,neutral
118,56,1,19,5,15,neutral
89,58,1,19,5,15,neutral
115,59,1,19,5,15,neutral
3,60,1,19,5,15,neutral
47,63,1,19,5,15,neutral
90,63,1,19,5,15,neutral
111,65,1,19,5,15,neutral
33,66,1,19,5,15,neutral
39,67,1,19,5,15,neutral
51,70,1,19,5,15,neutral
42,71,1,19,5,15,neutral
119,71,1,19,5,15,neutral
115,72,1,19,5,15,neutral
29,75,1,19,5,15,neutral
30,75,1,19,5,15,neutral
61,76,1,19,5,15,neutral
32,77,1,19,5,15,neutral
35,80,1,19,5,15,neutral
27,82,1,19,5,15,neutral
38,82,1,19,5,15,neutral
30,83,1,19,5,15,neutral
126,84,1,19,5,15,neutral
18,86,1,19,5,15,neutral
26,87,1,19,5,15,neutral
31,87,1,19,5,15,neutral
123,88,1,19,5,15,neutral
34,89,1,19,5,15,neutral
15,91,1,19,5,15,neutral
112,93,1,19,5,15,neutral
39,101,1,19,5,15,neutral
41,102,1,19,5,15,neutral
49,108,1,19,5,15,neutral
70,111,1,19,5,15,neutral
37,115,1,19,5,15,neutral
122,117,1,19,5,15,neutral
40,118,1,19,5,15,neutral
53,121,1,19,5,15,neutral
60,121,1,19,5,15,neutral
59,122,1,19,5,15,neutral
4,123,1,19,5,15,neutral
57,123,1,19,5,15,neutral
26,2,1,19,5,2,positive
26,4,1,19,5,2,positive
6,5,1,19,5,2,positive
26,5,1,19,5,2,positive
6,6,1,19,5,2,positive
48,18,1,19,5,2,positive
55,19,1,19,5,2,positive
57,19,1,19,5,2,positive
58,19,1,19,5,2,positive
25,20,1,19,5,2,positive
24,21,1,19,5,2,positive
25,21,1,19,5,2,positive
